"old_name","current_name"
"Acidaminococcaceae species incertae sedis [ext_mOTU_v31_17936]","Acidaminococcaceae species incertae sedis"
"Clostridiales species incertae sedis [ext_mOTU_v31_17937]","Clostridiales species incertae sedis"
"Phascolarctobacterium species incertae sedis [ext_mOTU_v31_17938]","Phascolarctobacterium species incertae sedis"
"Prevotella species incertae sedis [ext_mOTU_v31_17939]","Prevotella species incertae sedis"
"Lachnospiraceae species incertae sedis [ext_mOTU_v31_17940]","Lachnospiraceae species incertae sedis"
"Prevotella species incertae sedis [ext_mOTU_v31_17941]","Prevotella species incertae sedis"
"Bacteria species incertae sedis [ext_mOTU_v31_17942]","Bacteria species incertae sedis"
"Alistipes species incertae sedis [ext_mOTU_v31_17943]","Alistipes species incertae sedis"
"Selenomonas species incertae sedis [ext_mOTU_v31_17944]","Selenomonas species incertae sedis"
"Verrucomicrobiales species incertae sedis [ext_mOTU_v31_17945]","Verrucomicrobiales species incertae sedis"
"Clostridiales species incertae sedis [ext_mOTU_v31_17946]","Clostridiales species incertae sedis"
"Clostridiales species incertae sedis [ext_mOTU_v31_17947]","Clostridiales species incertae sedis"
"Fusobacterium species incertae sedis [ext_mOTU_v31_17948]","Fusobacterium species incertae sedis"
"Eggerthellaceae species incertae sedis [ext_mOTU_v31_17949]","Eggerthellaceae species incertae sedis"
"Eggerthellaceae species incertae sedis [ext_mOTU_v31_17950]","Eggerthellaceae species incertae sedis"
"Eggerthellaceae species incertae sedis [ext_mOTU_v31_17951]","Eggerthellaceae species incertae sedis"
"Eggerthella species incertae sedis [ext_mOTU_v31_17952]","Eggerthella species incertae sedis"
"Coriobacteriaceae species incertae sedis [ext_mOTU_v31_17953]","Coriobacteriaceae species incertae sedis"
"Collinsella species incertae sedis [ext_mOTU_v31_17954]","Collinsella species incertae sedis"
"Clostridiaceae species incertae sedis [ext_mOTU_v31_17955]","Clostridiaceae species incertae sedis"
"Bacteroides species incertae sedis [ext_mOTU_v31_17956]","Bacteroides species incertae sedis"
"Eggerthellaceae species incertae sedis [ext_mOTU_v31_17957]","Eggerthellaceae species incertae sedis"
"Clostridiales species incertae sedis [ext_mOTU_v31_17958]","Clostridiales species incertae sedis"
"Clostridium species incertae sedis [ext_mOTU_v31_17959]","Clostridium species incertae sedis"
"Ruminococcaceae species incertae sedis [ext_mOTU_v31_17960]","Ruminococcaceae species incertae sedis"
"Clostridium species incertae sedis [ext_mOTU_v31_17961]","Clostridium species incertae sedis"
"Ruminococcaceae species incertae sedis [ext_mOTU_v31_17962]","Ruminococcaceae species incertae sedis"
"Muribaculaceae species incertae sedis [ext_mOTU_v31_17963]","Muribaculaceae species incertae sedis"
"Clostridiales species incertae sedis [ext_mOTU_v31_17964]","Clostridiales species incertae sedis"
"Clostridiales species incertae sedis [ext_mOTU_v31_17965]","Clostridiales species incertae sedis"
"Desulfovibrio species incertae sedis [ext_mOTU_v31_17966]","Desulfovibrio species incertae sedis"
"Firmicutes species incertae sedis [ext_mOTU_v31_17967]","Firmicutes species incertae sedis"
"Campylobacter species incertae sedis [ext_mOTU_v31_17968]","Campylobacter species incertae sedis"
"Megasphaera species incertae sedis [ext_mOTU_v31_17969]","Megasphaera species incertae sedis"
"Clostridiales species incertae sedis [ext_mOTU_v31_17970]","Clostridiales species incertae sedis"
"Clostridiales species incertae sedis [ext_mOTU_v31_17971]","Clostridiales species incertae sedis"
"Alphaproteobacteria species incertae sedis [ext_mOTU_v31_17972]","Alphaproteobacteria species incertae sedis"
"Firmicutes species incertae sedis [ext_mOTU_v31_17973]","Firmicutes species incertae sedis"
"Clostridiales species incertae sedis [ext_mOTU_v31_17974]","Clostridiales species incertae sedis"
"Lachnospiraceae species incertae sedis [ext_mOTU_v31_17975]","Lachnospiraceae species incertae sedis"
"Bacteroidales species incertae sedis [ext_mOTU_v31_17976]","Bacteroidales species incertae sedis"
"Muribaculaceae species incertae sedis [ext_mOTU_v31_17977]","Muribaculaceae species incertae sedis"
"Firmicutes species incertae sedis [ext_mOTU_v31_17978]","Firmicutes species incertae sedis"
"Clostridiales species incertae sedis [ext_mOTU_v31_17979]","Clostridiales species incertae sedis"
"Clostridiaceae species incertae sedis [ext_mOTU_v31_17980]","Clostridiaceae species incertae sedis"
"Clostridiales species incertae sedis [ext_mOTU_v31_17981]","Clostridiales species incertae sedis"
"Ruminococcus species incertae sedis [ext_mOTU_v31_17982]","Ruminococcus species incertae sedis"
"Ruminococcaceae species incertae sedis [ext_mOTU_v31_17983]","Ruminococcaceae species incertae sedis"
"Clostridiales species incertae sedis [ext_mOTU_v31_17984]","Clostridiales species incertae sedis"
"Ruminococcaceae species incertae sedis [ext_mOTU_v31_17985]","Ruminococcaceae species incertae sedis"
"Coriobacteriales species incertae sedis [ext_mOTU_v31_17986]","Coriobacteriales species incertae sedis"
"Coriobacteriia species incertae sedis [ext_mOTU_v31_17987]","Coriobacteriia species incertae sedis"
"Oscillibacter species incertae sedis [ext_mOTU_v31_17988]","Oscillibacter species incertae sedis"
"Clostridiales species incertae sedis [ext_mOTU_v31_17989]","Clostridiales species incertae sedis"
"Phascolarctobacterium species incertae sedis [ext_mOTU_v31_17990]","Phascolarctobacterium species incertae sedis"
"Ruminococcaceae species incertae sedis [ext_mOTU_v31_17991]","Ruminococcaceae species incertae sedis"
"Clostridiales species incertae sedis [ext_mOTU_v31_17992]","Clostridiales species incertae sedis"
"Ruminococcaceae species incertae sedis [ext_mOTU_v31_17993]","Ruminococcaceae species incertae sedis"
"Clostridiales species incertae sedis [ext_mOTU_v31_17994]","Clostridiales species incertae sedis"
"Mycoplasma species incertae sedis [ext_mOTU_v31_17995]","Mycoplasma species incertae sedis"
"Clostridiales species incertae sedis [ext_mOTU_v31_17996]","Clostridiales species incertae sedis"
"Clostridiales species incertae sedis [ext_mOTU_v31_17997]","Clostridiales species incertae sedis"
"Ruminococcaceae species incertae sedis [ext_mOTU_v31_17998]","Ruminococcaceae species incertae sedis"
"Lachnospiraceae species incertae sedis [ext_mOTU_v31_17999]","Lachnospiraceae species incertae sedis"
"Clostridium species incertae sedis [ext_mOTU_v31_18000]","Clostridium species incertae sedis"
"Clostridium species incertae sedis [ext_mOTU_v31_18001]","Clostridium species incertae sedis"
"Clostridiales species incertae sedis [ext_mOTU_v31_18002]","Clostridiales species incertae sedis"
"Clostridiaceae species incertae sedis [ext_mOTU_v31_18003]","Clostridiaceae species incertae sedis"
"Collinsella species incertae sedis [ext_mOTU_v31_18004]","Collinsella species incertae sedis"
"Coriobacteriales species incertae sedis [ext_mOTU_v31_18005]","Coriobacteriales species incertae sedis"
"Eggerthellaceae species incertae sedis [ext_mOTU_v31_18006]","Eggerthellaceae species incertae sedis"
"Eggerthellaceae species incertae sedis [ext_mOTU_v31_18007]","Eggerthellaceae species incertae sedis"
"Clostridiales species incertae sedis [ext_mOTU_v31_18008]","Clostridiales species incertae sedis"
"Clostridiales species incertae sedis [ext_mOTU_v31_18009]","Clostridiales species incertae sedis"
"Ruminococcaceae species incertae sedis [ext_mOTU_v31_18010]","Ruminococcaceae species incertae sedis"
"Clostridiales species incertae sedis [ext_mOTU_v31_18011]","Clostridiales species incertae sedis"
"Clostridiales species incertae sedis [ext_mOTU_v31_18012]","Clostridiales species incertae sedis"
"Clostridiales species incertae sedis [ext_mOTU_v31_18013]","Clostridiales species incertae sedis"
"Ruminococcaceae species incertae sedis [ext_mOTU_v31_18014]","Ruminococcaceae species incertae sedis"
"Clostridiales species incertae sedis [ext_mOTU_v31_18015]","Clostridiales species incertae sedis"
"Coriobacteriales species incertae sedis [ext_mOTU_v31_18016]","Coriobacteriales species incertae sedis"
"Methylobacterium species incertae sedis [ext_mOTU_v31_18017]","Methylobacterium species incertae sedis"
"Actinomyces species incertae sedis [ext_mOTU_v31_18018]","Actinomyces species incertae sedis"
"Muribaculaceae species incertae sedis [ext_mOTU_v31_18019]","Muribaculaceae species incertae sedis"
"Desulfovibrionaceae species incertae sedis [ext_mOTU_v31_18020]","Desulfovibrionaceae species incertae sedis"
"Firmicutes species incertae sedis [ext_mOTU_v31_18021]","Firmicutes species incertae sedis"
"Streptococcus species incertae sedis [ext_mOTU_v31_18022]","Streptococcus species incertae sedis"
"Streptococcus species incertae sedis [ext_mOTU_v31_18023]","Streptococcus species incertae sedis"
"Streptococcus species incertae sedis [ext_mOTU_v31_18024]","Streptococcus species incertae sedis"
"Sutterella species incertae sedis [ext_mOTU_v31_18025]","Sutterella species incertae sedis"
"Clostridiales species incertae sedis [ext_mOTU_v31_18026]","Clostridiales species incertae sedis"
"Actinomyces species incertae sedis [ext_mOTU_v31_18027]","Actinomyces species incertae sedis"
"Ruminococcaceae species incertae sedis [ext_mOTU_v31_18028]","Ruminococcaceae species incertae sedis"
"Veillonellaceae species incertae sedis [ext_mOTU_v31_18029]","Veillonellaceae species incertae sedis"
"Collinsella species incertae sedis [ext_mOTU_v31_18030]","Collinsella species incertae sedis"
"Oscillibacter species incertae sedis [ext_mOTU_v31_18031]","Oscillibacter species incertae sedis"
"Vagococcus species incertae sedis [ext_mOTU_v31_18032]","Vagococcus species incertae sedis"
"Clostridiales species incertae sedis [ext_mOTU_v31_18033]","Clostridiales species incertae sedis"
"Acidaminococcaceae species incertae sedis [ext_mOTU_v31_18034]","Acidaminococcaceae species incertae sedis"
"Clostridiales species incertae sedis [ext_mOTU_v31_18035]","Clostridiales species incertae sedis"
"Muribaculaceae species incertae sedis [ext_mOTU_v31_18036]","Muribaculaceae species incertae sedis"
"Bacteroidales species incertae sedis [ext_mOTU_v31_18037]","Bacteroidales species incertae sedis"
"Bacteroidales species incertae sedis [ext_mOTU_v31_18038]","Bacteroidales species incertae sedis"
"Prevotella species incertae sedis [ext_mOTU_v31_18039]","Prevotella species incertae sedis"
"Bacteroidales species incertae sedis [ext_mOTU_v31_18040]","Bacteroidales species incertae sedis"
"Clostridiales species incertae sedis [ext_mOTU_v31_18041]","Clostridiales species incertae sedis"
"Lachnospiraceae species incertae sedis [ext_mOTU_v31_18042]","Lachnospiraceae species incertae sedis"
"Bacteroidales species incertae sedis [ext_mOTU_v31_18043]","Bacteroidales species incertae sedis"
"Mollicutes species incertae sedis [ext_mOTU_v31_18044]","Mollicutes species incertae sedis"
"Mollicutes species incertae sedis [ext_mOTU_v31_18045]","Mollicutes species incertae sedis"
"Firmicutes species incertae sedis [ext_mOTU_v31_18046]","Firmicutes species incertae sedis"
"Alistipes species incertae sedis [ext_mOTU_v31_18047]","Alistipes species incertae sedis"
"Muribaculaceae species incertae sedis [ext_mOTU_v31_18048]","Muribaculaceae species incertae sedis"
"Clostridiales species incertae sedis [ext_mOTU_v31_18049]","Clostridiales species incertae sedis"
"Clostridiales species incertae sedis [ext_mOTU_v31_18050]","Clostridiales species incertae sedis"
"Clostridia species incertae sedis [ext_mOTU_v31_18051]","Clostridia species incertae sedis"
"Alistipes species incertae sedis [ext_mOTU_v31_18052]","Alistipes species incertae sedis"
"Ruminococcaceae species incertae sedis [ext_mOTU_v31_18053]","Ruminococcaceae species incertae sedis"
"Clostridium species incertae sedis [ext_mOTU_v31_18054]","Clostridium species incertae sedis"
"Erysipelotrichaceae species incertae sedis [ext_mOTU_v31_18055]","Erysipelotrichaceae species incertae sedis"
"Parabacteroides species incertae sedis [ext_mOTU_v31_18056]","Parabacteroides species incertae sedis"
"Mollicutes species incertae sedis [ext_mOTU_v31_18057]","Mollicutes species incertae sedis"
"Clostridium species incertae sedis [ext_mOTU_v31_18058]","Clostridium species incertae sedis"
"Clostridiaceae species incertae sedis [ext_mOTU_v31_18059]","Clostridiaceae species incertae sedis"
"Bacteroidales species incertae sedis [ext_mOTU_v31_18060]","Bacteroidales species incertae sedis"
"Bacteroidales species incertae sedis [ext_mOTU_v31_18061]","Bacteroidales species incertae sedis"
"Bacteria species incertae sedis [ext_mOTU_v31_18062]","Bacteria species incertae sedis"
"Prevotella species incertae sedis [ext_mOTU_v31_18063]","Prevotella species incertae sedis"
"Clostridiales species incertae sedis [ext_mOTU_v31_18064]","Clostridiales species incertae sedis"
"Firmicutes species incertae sedis [ext_mOTU_v31_18065]","Firmicutes species incertae sedis"
"Clostridiales species incertae sedis [ext_mOTU_v31_18066]","Clostridiales species incertae sedis"
"Clostridiales species incertae sedis [ext_mOTU_v31_18067]","Clostridiales species incertae sedis"
"Clostridium species incertae sedis [ext_mOTU_v31_18068]","Clostridium species incertae sedis"
"Ruminococcaceae species incertae sedis [ext_mOTU_v31_18069]","Ruminococcaceae species incertae sedis"
"Bacteroides species incertae sedis [ext_mOTU_v31_18070]","Bacteroides species incertae sedis"
"Ruminococcus species incertae sedis [ext_mOTU_v31_18071]","Ruminococcus species incertae sedis"
"Prevotella species incertae sedis [ext_mOTU_v31_18072]","Prevotella species incertae sedis"
"Firmicutes species incertae sedis [ext_mOTU_v31_18073]","Firmicutes species incertae sedis"
"Rhodospirillaceae species incertae sedis [ext_mOTU_v31_18074]","Rhodospirillaceae species incertae sedis"
"Candidatus Gastranaerophilales species incertae sedis [ext_mOTU_v31_18075]","Candidatus Gastranaerophilales species incertae sedis"
"Lachnospiraceae species incertae sedis [ext_mOTU_v31_18076]","Lachnospiraceae species incertae sedis"
"Bacteroidales species incertae sedis [ext_mOTU_v31_18077]","Bacteroidales species incertae sedis"
"Clostridiales species incertae sedis [ext_mOTU_v31_18078]","Clostridiales species incertae sedis"
"Clostridium species incertae sedis [ext_mOTU_v31_18079]","Clostridium species incertae sedis"
"Clostridium species incertae sedis [ext_mOTU_v31_18080]","Clostridium species incertae sedis"
"Roseburia species incertae sedis [ext_mOTU_v31_18081]","Roseburia species incertae sedis"
"Roseburia species incertae sedis [ext_mOTU_v31_18082]","Roseburia species incertae sedis"
"Ruminococcaceae species incertae sedis [ext_mOTU_v31_18083]","Ruminococcaceae species incertae sedis"
"Ruminococcaceae species incertae sedis [ext_mOTU_v31_18084]","Ruminococcaceae species incertae sedis"
"Candidatus Melainabacteria species incertae sedis [ext_mOTU_v31_18085]","Candidatus Melainabacteria species incertae sedis"
"Ruminococcaceae species incertae sedis [ext_mOTU_v31_18086]","Ruminococcaceae species incertae sedis"
"Ruminococcaceae species incertae sedis [ext_mOTU_v31_18087]","Ruminococcaceae species incertae sedis"
"Clostridiales species incertae sedis [ext_mOTU_v31_18088]","Clostridiales species incertae sedis"
"Lachnospiraceae species incertae sedis [ext_mOTU_v31_18089]","Lachnospiraceae species incertae sedis"
"Clostridiales species incertae sedis [ext_mOTU_v31_18090]","Clostridiales species incertae sedis"
