species,Healthy_stool_10_1,Healthy_stool_10_10,Healthy_stool_10_100,Healthy_stool_10_50,Healthy_stool_100_1,Healthy_stool_100_10,Healthy_stool_100_100,Healthy_stool_100_50
Thermodesulfovibrio yellowstonii,1,2,NA,3,1,3,2,5
Thermofilum carboxyditrophus,NA,NA,1,NA,NA,1,NA,NA
Thermofilum pendens,NA,NA,NA,2,NA,NA,NA,NA
Thermofilum sp. 1807-2,2,NA,NA,NA,1,NA,NA,NA
Thermofilum adornatum,NA,NA,1,NA,NA,2,NA,NA
Thermogladius calderae,NA,NA,1,NA,NA,NA,NA,2
Thermomicrobium roseum,1,2,1,1,NA,1,2,1
Thermomonospora curvata,3,3,10,9,2,2,1,4
Thermoplasma volcanium,NA,NA,NA,NA,NA,NA,1,NA
Thermoplasmatales archaeon BRNA1,2,1,NA,2,1,NA,1,NA
Thermoproteus tenax,NA,NA,NA,NA,NA,1,NA,NA
Thermoproteus uzoniensis,NA,NA,NA,3,1,NA,1,2
Thermosediminibacter oceani,NA,NA,2,1,1,1,1,NA
Thermosipho africanus,4,4,2,NA,2,2,2,4
Thermosipho melanesiensis,NA,1,NA,NA,NA,1,2,3
Thermosphaera aggregans,NA,NA,NA,NA,NA,1,NA,NA
Thermosulfidibacter takaii,NA,NA,NA,1,NA,NA,2,2
Thermosynechococcus vestitus,5,2,1,NA,NA,1,1,NA
Thermotoga caldifontis,4,3,NA,2,3,NA,1,2
Thermotoga maritima,3,NA,NA,NA,NA,2,2,2
Thermotoga petrophila,1,NA,1,1,1,NA,2,1
Thermotoga neapolitana,1,3,1,3,NA,4,1,5
Thermotoga petrophila,1,NA,NA,1,1,2,1,1
Thermotoga profunda,NA,1,NA,NA,NA,NA,NA,2
Thermotoga sp. 2812B,3,NA,1,1,1,4,1,1
Thermotoga sp. Cell2,1,1,NA,1,1,2,NA,NA
Thermotoga sp. RQ2,NA,NA,NA,NA,1,2,NA,1
Thermotoga sp. RQ7,1,3,1,3,NA,3,1,5
Thermovibrio ammonificans,NA,2,3,2,2,1,1,NA
Thermovirga lienii,NA,1,2,1,NA,6,2,2
Thermus aquaticus,1,6,4,4,NA,1,1,1
Thermus oshimai,5,5,4,3,2,NA,2,NA
Thermus parvatiensis,NA,2,3,1,1,NA,1,NA
Thermus scotoductus,8,4,4,7,1,NA,1,3
Thermus sp. CCB_US3_UF1,3,6,2,3,NA,NA,2,4
Thermus thermophilus,1,7,7,4,NA,1,2,NA
Thiomicrospira aerophila,2,1,2,NA,2,1,NA,NA
Thiomicrospira cyclica,NA,NA,2,2,NA,NA,NA,NA
Thioalkalivibrio,NA,1,NA,1,NA,NA,1,NA
Thioalkalivibrio nitratireducens,2,NA,4,2,2,2,1,NA
Thioalkalivibrio paradoxus,1,4,1,2,2,1,NA,1
Thioalkalivibrio sp. K90mix,4,3,4,3,3,1,NA,4
Thioalkalivibrio sulfidiphilus,6,6,7,7,4,5,1,2
Thioalkalivibrio versutus,3,6,5,2,4,2,NA,2
Thiobacillus,NA,NA,NA,NA,NA,NA,1,NA
Thiobacillus denitrificans,NA,4,1,1,NA,2,2,2
Thiocystis,NA,NA,NA,NA,NA,NA,1,NA
Thiocystis violascens,4,3,5,11,2,5,2,2
Thioflavicoccus mobilis,NA,2,8,5,4,3,2,2
Thiolapillus brandeum,NA,2,1,2,2,2,4,NA
Hydrogenovibrio crunogenus,2,NA,NA,NA,1,5,NA,3
Thiomonas intermedia,1,5,2,2,2,2,NA,5
Tipula oleracea nudivirus,NA,NA,NA,NA,NA,NA,1,NA
Tistrella mobilis,5,5,8,5,3,3,2,2
Tolumonas auensis,5,2,NA,1,2,2,4,2
Leadbettera azotonutricia,2,4,1,6,2,2,NA,3
Treponema brennaborense,4,3,10,3,5,5,4,1
Gracilinema caldarium,5,4,4,2,5,1,NA,2
Treponema denticola,1,1,2,1,5,3,2,NA
Treponema pedis,1,NA,2,1,1,2,2,2
Treponema primitia,NA,1,2,3,NA,1,2,2
Treponema putidum,7,7,2,9,6,4,1,4
Treponema sp. OMZ 838,4,5,4,13,6,1,3,2
Treponema succinifaciens,28,35,32,31,23,48,39,22
Trichodesmium erythraeum,1,NA,NA,3,5,1,1,1
Trichormus azollae,2,1,2,1,2,2,1,1
Tropheryma whipplei,NA,NA,NA,NA,NA,NA,NA,1
Truepera,NA,1,NA,NA,NA,NA,NA,NA
Truepera radiovictrix,5,5,3,6,3,NA,4,3
Trueperella pyogenes,5,12,15,13,6,3,1,8
Tsukamurella paurometabola,5,1,4,4,4,5,2,3
Turicibacter sp. H121,3,9,6,10,4,13,8,13
Turkey adenovirus 1,NA,NA,NA,NA,NA,NA,1,NA
Turneriella parva,NA,4,5,NA,NA,2,3,NA
uncultured Termite group 1 bacterium,1,3,3,2,NA,2,2,2
Ureaplasma parvum,NA,NA,1,NA,NA,NA,2,1
Ureaplasma urealyticum,NA,NA,NA,NA,2,NA,1,NA
Variovorax,NA,NA,NA,NA,NA,NA,2,NA
Variovorax paradoxus,13,19,18,15,3,12,14,17
Variovorax sp. PAMC 28711,8,2,3,4,4,1,8,NA
Veillonella parvula,6,2,3,3,34,82,608,115
Verminephrobacter eiseniae,5,4,7,7,4,3,3,1
Verrucomicrobia bacterium IMCC26134,6,4,4,3,3,NA,1,3
Verrucomicrobia bacterium L21-Fru-AB,NA,4,1,1,3,1,3,1
Micromonospora,NA,NA,NA,NA,NA,NA,1,NA
Micromonospora maris,3,5,6,5,1,NA,NA,1
Vibrio,NA,NA,1,NA,NA,1,1,NA
Vibrio alginolyticus,3,2,1,3,6,3,2,5
Vibrio anguillarum,1,1,2,1,5,NA,1,2
Vibrio antiquarius,2,1,1,3,4,3,2,1
Vibrio breoganii,5,1,1,5,3,1,1,4
Vibrio campbellii,5,2,NA,3,11,1,NA,1
Vibrio cholerae,5,6,3,10,14,9,9,10
Vibrio coralliilyticus,4,1,1,7,6,1,1,6
Vibrio fluvialis,1,1,NA,1,10,2,1,3
Vibrio furnissii,4,1,NA,3,8,2,NA,2
Vibrio harveyi,4,3,NA,1,5,1,NA,1
Vibrio mimicus,5,9,2,2,6,4,2,9
Vibrio natriegens,2,3,3,2,6,1,2,4
Vibrio nigripulchritudo,2,1,NA,NA,6,4,4,2
Vibrio parahaemolyticus,5,3,3,3,12,4,3,4
Vibrio phage nt-1,NA,NA,NA,NA,NA,NA,1,NA
Vibrio scophthalmi,NA,1,2,2,1,1,NA,4
Vibrio sp. EJY3,NA,2,3,2,5,2,NA,2
Vibrio tasmaniensis,3,NA,1,NA,NA,NA,1,4
Vibrio tritonius,NA,1,2,1,5,1,NA,1
Vibrio tubiashii,3,2,1,1,3,1,2,3
Vibrio vulnificus,3,6,1,5,10,2,2,7
Vibrionaceae,NA,1,NA,NA,NA,NA,NA,NA
Virgibacillus sp. SK37,1,NA,NA,NA,1,9,NA,4
Vulcanisaeta distributa,NA,NA,NA,NA,NA,NA,NA,1
Vulcanisaeta moutnovskia,3,5,1,NA,4,1,NA,NA
Vulgatibacter incomptus,4,4,9,4,6,4,3,2
Vulgatibacteraceae,1,NA,NA,NA,NA,NA,NA,NA
Waddlia chondrophila,NA,3,1,1,1,1,NA,NA
Weeksella virosa,4,5,2,4,6,3,1,8
Weissella,NA,1,NA,NA,NA,NA,NA,NA
Weissella ceti,2,6,3,3,1,4,3,2
Weissella cibaria,1,7,2,2,1,1,NA,1
Weissella koreensis,1,3,5,4,NA,5,2,NA
Weissella phage WCP30,NA,NA,NA,NA,NA,1,1,NA
Wenyingzhuangia fucanilytica,13,1,1,5,6,2,4,5
Wenzhouxiangella marina,2,1,1,4,4,2,4,2
White spot syndrome virus,NA,NA,NA,1,NA,NA,NA,NA
Wigglesworthia glossinidia,NA,2,1,NA,2,NA,1,NA
Winogradskyella sp. PG-2,5,2,1,1,5,1,2,4
Woeseia oceani,1,1,1,1,2,1,NA,NA
Wolbachia endosymbiont of Brugia malayi,NA,NA,NA,1,NA,1,NA,NA
Wolbachia endosymbiont of Cimex lectularius,NA,NA,NA,2,NA,NA,NA,NA
Wolbachia endosymbiont of Drosophila simulans,NA,NA,NA,NA,NA,1,NA,NA
Wolbachia endosymbiont of Onchocerca ochengi,NA,NA,NA,NA,NA,NA,1,NA
Wolinella succinogenes,NA,3,2,2,2,NA,1,2
Xanthobacter autotrophicus,3,7,6,6,5,3,3,1
Lysobacteraceae,1,NA,NA,1,NA,NA,NA,NA
Xanthomonas albilineans,1,2,NA,NA,1,NA,NA,2
Xanthomonas alfalfae,8,7,4,5,4,6,NA,4
Xanthomonas axonopodis,5,9,3,8,3,3,NA,4
Xanthomonas campestris,11,18,10,25,12,11,9,6
Xanthomonas citri,11,8,6,6,7,7,1,6
Xanthomonas euvesicatoria,6,6,4,4,3,8,2,4
Xanthomonas fragariae,6,2,3,2,2,1,1,2
Xanthomonas citri pv. fuscans,5,4,3,4,5,5,1,6
Xanthomonas oryzae,13,12,8,18,7,7,5,4
Xanthomonas sacchari,5,5,3,7,3,7,5,7
Xanthomonas translucens,7,8,3,8,4,4,3,5
Xenorhabdus bovienii,1,4,1,2,6,3,7,2
Xenorhabdus doucetiae,NA,1,1,3,1,NA,NA,NA
Xenorhabdus hominickii,6,NA,1,2,3,2,3,1
Xenorhabdus nematophila,2,NA,2,3,1,1,2,NA
Xenorhabdus poinarii,3,1,2,3,NA,1,1,2
Xylanimonas cellulosilytica,5,1,6,2,1,2,5,8
Xylella fastidiosa,1,1,2,NA,NA,1,2,2
Yangia sp. CCB-MM3,8,3,9,8,3,5,3,5
Yellowstone lake mimivirus,3,NA,NA,NA,3,NA,NA,NA
Yellowstone lake phycodnavirus 3,1,NA,NA,NA,1,NA,NA,NA
Yersinia <enterobacteria>,NA,1,NA,NA,NA,NA,NA,NA
Yersinia aldovae,4,3,NA,3,NA,1,1,2
Yersinia aleksiciae,6,3,2,5,7,1,2,1
Yersinia enterocolitica,10,10,1,5,7,6,3,7
Yersinia frederiksenii,3,NA,NA,2,1,4,2,3
Yersinia intermedia,4,3,1,2,7,1,NA,3
Yersinia kristensenii,4,2,NA,3,3,NA,2,2
Yersinia pestis,5,NA,1,NA,1,1,1,4
Yersinia phage phiR1-37,NA,NA,NA,1,NA,NA,NA,NA
Yersinia phage phiR1-RT,NA,NA,NA,NA,NA,1,NA,NA
Yersinia phage vB_YenM_TG1,NA,NA,NA,NA,NA,1,NA,NA
Yersinia phage vB_YenP_ISAO8,NA,1,1,1,NA,NA,NA,NA
Yersinia pseudotuberculosis,5,NA,3,NA,NA,3,2,7
Yersinia rohdei,1,4,NA,2,3,1,4,1
Yersinia ruckeri,NA,1,2,3,NA,NA,1,1
Yersinia similis,8,1,1,NA,6,1,2,4
Yoka poxvirus,NA,NA,NA,NA,NA,NA,1,NA
Zhongshania aliphaticivorans,2,3,NA,NA,NA,NA,1,3
Zobellia galactanivorans,10,10,6,5,12,2,5,5
Zunongwangia profunda,2,5,6,4,15,4,7,3
Zymomonas mobilis,1,NA,1,1,3,1,4,6
