species,Healthy_stool_10_1_noerr,Healthy_stool_10_10_noerr,Healthy_stool_10_100_noerr,Healthy_stool_10_50_noerr,Healthy_stool_100_1_noerr,Healthy_stool_100_10_noerr,Healthy_stool_100_100_noerr,Healthy_stool_100_50_noerr
Neorickettsia risticii,22,15,14,18,45,46,27,41
Ehrlichia sennetsu,22,11,9,13,37,28,23,28
Niabella ginsenosidivorans,792,566,456,592,774,493,432,475
Niabella soli,460,390,315,386,542,467,482,462
Niastella koreensis,866,661,538,718,920,600,572,576
Nilaparvata lugens reovirus,NA,NA,NA,NA,1,NA,NA,NA
Nile crocodilepox virus,NA,NA,NA,NA,1,4,5,3
Henipavirus nipahense,NA,NA,NA,NA,2,8,3,3
Nitratifractor,NA,1,1,2,NA,2,NA,1
Nitratifractor salsuginis,174,211,217,218,156,172,190,247
Nitratiruptor sp. SB155-2,202,194,200,147,178,146,142,148
Nitrobacter,5,2,1,2,5,4,1,4
Nitrobacter hamburgensis,137,162,171,195,101,87,136,143
Nitrobacter winogradskyi,159,190,197,199,109,95,118,161
Nitrosococcus halophilus,121,103,102,120,118,85,80,83
Nitrosococcus oceani,64,66,79,45,64,68,63,76
Nitrosococcus watsonii,56,65,89,61,66,71,53,65
Nitrosomonadaceae,NA,NA,NA,NA,NA,1,1,NA
Nitrosomonas,NA,NA,NA,NA,NA,2,NA,NA
Nitrosomonas communis,137,114,87,109,166,121,122,134
Nitrosomonas europaea,81,87,97,97,78,140,106,126
Nitrosomonas eutropha,54,52,39,50,84,88,103,79
Nitrosomonas sp. AL212,53,60,39,57,59,92,110,92
Nitrosomonas sp. Is79A3,45,58,60,62,46,65,104,77
Nitrosomonas ureae,139,106,60,117,143,119,111,119
Nitrosospira,4,3,4,2,1,2,NA,4
Nitrosospira briensis,177,191,131,190,187,107,121,122
Nitrosospira multiformis,69,76,102,75,69,93,133,108
Nitrospira
 
 
 <genus>
 
,NA,NA,1,NA,4,7,1,7
Nitrospira defluvii,129,165,151,151,152,124,111,137
Nitrospira moscoviensis,437,385,313,424,391,190,179,254
Nocardia,7,10,11,8,12,6,9,6
Nocardia brasiliensis,336,446,420,469,197,230,276,319
Nocardia cyriacigeorgica,445,530,469,466,286,183,226,326
Nocardia farcinica,349,449,507,437,172,228,284,339
Nocardia nova,223,375,365,380,165,207,238,299
Nocardia seriolae,398,529,491,471,276,254,288,334
Nocardiaceae,7,5,7,8,1,3,3,6
Nocardioidaceae,12,10,13,7,2,3,4,12
Nocardioides,36,16,8,9,30,7,1,3
Nocardioides dokdonensis,235,359,465,330,123,151,199,246
Nocardioides sp. JS614,203,346,328,332,137,158,215,229
Nocardiopsidaceae,1,1,NA,1,1,1,2,1
Nocardiopsis,6,5,12,8,5,3,1,7
Nocardiopsis alba,312,426,456,373,192,188,225,284
Nocardiopsis dassonvillei,322,508,538,497,195,253,325,360
Nonlabens dokdonensis,286,233,145,255,336,217,234,218
Nonlabens sp. MIC269,296,203,111,183,350,185,214,202
Nostoc,NA,NA,NA,NA,NA,NA,NA,1
Nostoc punctiforme,251,204,153,276,266,157,156,172
Nostoc sp. NIES-3756,137,136,105,158,115,134,144,134
Nostoc sp. PCC 7107,44,23,33,41,75,133,156,112
Nostoc sp. PCC 7120,225,154,133,157,271,175,151,162
Nostoc sp. PCC 7524,88,62,68,66,94,126,111,94
Nostocaceae,NA,NA,NA,NA,NA,NA,1,NA
Nostocales,NA,NA,1,NA,NA,NA,NA,NA
Novosphingobium,4,10,6,9,4,2,3,8
Novosphingobium aromaticivorans,200,301,320,242,150,160,184,209
Novosphingobium pentaromativorans,221,351,408,321,135,144,221,255
Novosphingobium resinovorum,305,368,351,291,209,172,289,249
Novosphingobium sp. PP1Y,214,332,400,283,157,146,181,207
Obesumbacterium,NA,NA,NA,NA,NA,NA,1,2
Obesumbacterium proteus,216,179,120,164,273,322,229,274
Oblitimonas alkaliphila,200,140,104,141,267,138,124,152
Oceanimonas,1,1,1,2,4,6,1,9
Oceanimonas sp. GK1,308,435,340,514,178,221,249,320
Oceanithermus,NA,NA,NA,NA,NA,1,NA,NA
Oceanithermus profundus,321,450,520,422,215,244,268,326
Oceanobacillus,NA,1,NA,NA,NA,NA,NA,NA
Oceanobacillus iheyensis,46,66,85,82,131,235,267,205
Oceanospirillaceae,1,NA,NA,NA,NA,NA,NA,NA
Oceanospirillales,NA,NA,NA,NA,NA,1,NA,1
Ochrobactrum,4,7,2,6,7,3,2,8
Brucella anthropi,316,328,338,265,279,256,240,284
Ochrobactrum pseudogrignonense,497,377,323,391,473,224,188,247
Octadecabacter,9,14,8,17,9,11,1,4
Octadecabacter antarcticus,176,143,137,156,162,152,123,125
Octadecabacter arcticus,207,215,135,201,158,90,96,120
Octadecabacter temperatus,53,95,88,89,59,97,93,81
Odoribacter,NA,NA,NA,NA,NA,1,NA,1
Odoribacter splanchnicus,9007,11299,13723,11234,40107,94256,136111,62585
Oenococcus,4,7,2,6,3,1,1,5
Oenococcus oeni,233,245,179,306,219,185,123,190
Oenococcus phage phi9805,NA,NA,NA,NA,NA,NA,2,NA
Oenococcus phage phiS11,NA,NA,NA,NA,1,2,2,2
Oenococcus phage phiS13,NA,NA,NA,NA,NA,NA,2,NA
Okra mottle virus,15,4,6,7,17,2,1,5
Oleispira antarctica,256,177,123,136,293,156,155,142
Afipia carboxidovorans,131,174,195,183,121,167,158,183
Olsenella,2,7,1,2,2,1,NA,4
Olsenella sp. oral taxon 807,2284,3120,4179,2306,1238,1053,820,1591
Olsenella uli,4233,6090,8606,4350,2056,1911,1512,3108
Onion yellows phytoplasma,13,22,27,10,33,73,66,65
Opitutaceae,NA,2,2,NA,NA,NA,1,1
Opitutaceae bacterium IG16b,538,543,458,509,500,249,271,366
Opitutaceae bacterium TAV5,667,696,647,656,620,354,320,439
Opitutales,NA,NA,NA,NA,NA,NA,1,NA
Opitutus,NA,NA,NA,NA,NA,1,3,NA
Opitutus terrae,292,376,440,447,158,229,269,319
Orf virus,NA,NA,NA,NA,NA,2,9,2
Orgyia pseudotsugata multiple nucleopolyhedrovirus,NA,NA,NA,NA,NA,NA,1,NA
Orientia tsutsugamushi,21,36,30,47,47,77,83,63
Ornithobacterium rhinotracheale,1813,2087,2949,1959,2589,4480,6068,4014
Oxynema acuminatum,87,127,94,149,92,158,169,139
Phormidium nigroviride,67,102,99,129,72,158,182,143
Oscillatoriaceae,NA,NA,1,NA,NA,NA,NA,1
Oscillatoriales,NA,NA,NA,NA,NA,NA,2,NA
Oscillibacter,6,3,1,2,6,2,NA,1
Oscillibacter valericigenes,3259,4488,3687,5677,2099,2075,1636,2951
Oscivirus A1,NA,NA,NA,NA,NA,1,NA,NA
Ostreid herpesvirus 1,NA,NA,NA,NA,NA,NA,2,1
Ostreococcus lucimarinus virus 1,NA,1,NA,1,NA,NA,4,NA
Ostreococcus lucimarinus virus 2,NA,NA,NA,NA,4,2,11,3
Ostreococcus lucimarinus virus 7,NA,NA,NA,NA,4,4,1,3
Ostreococcus lucimarinus virus OlV5,NA,NA,NA,NA,2,1,2,NA
Ostreococcus mediterraneus virus 1,NA,NA,NA,NA,1,NA,5,1
Ostreococcus tauri virus 1,NA,NA,NA,NA,1,1,2,NA
Ostreococcus tauri virus 2,NA,NA,NA,NA,5,3,9,2
Ostreococcus tauri virus OtV5,NA,NA,NA,NA,1,NA,3,1
Ottowia sp. oral taxon 894,205,351,385,302,137,187,219,260
Ovine atadenovirus D,NA,NA,NA,NA,NA,1,1,1
Owenweeksia,NA,NA,NA,NA,NA,1,NA,1
Owenweeksia hongkongensis,503,407,327,445,541,314,341,343
Oxalobacteraceae,10,5,6,6,2,8,5,9
Paenarthrobacter aurescens,290,316,356,355,177,153,220,249
Paenibacillaceae,2,3,3,3,2,NA,NA,2
Paenibacillus,22,19,12,24,19,21,15,15
Paenibacillus beijingensis,379,589,599,621,335,537,440,533
Paenibacillus borealis,645,592,529,620,752,882,659,747
Paenibacillus bovis,317,438,374,486,413,798,617,623
Paenibacillus durus,522,636,684,709,568,859,710,736
Paenibacillus graminis,898,641,454,657,935,635,554,635
Paenibacillus larvae,108,95,115,121,202,399,328,283
Paenibacillus mucilaginosus,520,546,518,587,496,629,606,635
Paenibacillus naphthalenovorans,386,400,412,467,366,362,300,385
Paenibacillus odorifer,233,223,220,227,389,560,452,412
Paenibacillus peoriae,360,387,317,472,459,480,405,451
Paenibacillus phage Fern,NA,NA,NA,NA,NA,NA,4,5
Paenibacillus phage Harrison,NA,NA,NA,NA,NA,1,4,5
Paenibacillus phage phiIBB_Pl23,NA,NA,NA,NA,NA,NA,4,5
Paenibacillus phage Tripp,12,16,33,14,5,5,4,13
Paenibacillus phage Vegas,NA,NA,NA,NA,NA,1,2,NA
Paenibacillus phage Xenia,NA,NA,NA,NA,NA,3,1,3
Paenibacillus polymyxa,1022,952,767,1042,1277,1346,1103,1186
Paenibacillus riograndensis,1231,867,614,914,1257,822,632,796
Paenibacillus sabinae,517,621,534,649,503,537,345,523
Paenibacillus sp. 32O-W,222,260,264,293,243,336,372,367
Paenibacillus sp. FSL H7-0357,287,371,381,386,381,659,597,602
Paenibacillus sp. FSL H7-0737,82,66,48,63,259,477,406,370
Paenibacillus sp. FSL P4-0081,516,566,535,677,639,840,637,754
Paenibacillus sp. FSL R5-0345,197,157,160,163,309,457,390,372
Paenibacillus sp. FSL R5-0912,829,703,591,763,917,812,622,729
Paenibacillus sp. FSL R7-0273,444,482,470,615,463,759,610,700
Paenibacillus sp. FSL R7-0331,475,474,433,593,517,836,624,727
Paenibacillus sp. IHBB 10380,41,40,40,33,140,316,276,238
Paenibacillus sp. JDR-2,394,370,384,404,408,560,481,471
Paenibacillus sp. LPB0068,76,113,110,122,153,388,357,295
Paenibacillus sp. Y412MC10,212,254,251,274,318,519,424,447
Paenibacillus stellifer,498,564,512,610,524,641,514,555
Paenibacillus swuensis,90,94,88,109,201,324,304,271
Paenibacillus terrae,326,365,261,402,387,456,402,430
Paenibacillus yonginensis,461,416,347,417,497,612,524,580
Palaeococcus pacificus,8,16,14,17,12,31,44,31
Paludibacter,NA,NA,NA,NA,NA,1,NA,1
Paludibacter propionicigenes,2368,1563,1013,1536,2610,1381,1400,1448
Pandoraea,15,20,21,25,11,18,18,19
Pandoraea apista,233,282,299,269,197,190,272,237
Pandoraea faecigallinarum,325,355,380,346,250,209,231,257
Pandoraea norimbergensis,257,386,421,360,169,239,225,281
Pandoraea oxalativorans,425,443,385,459,388,238,300,316
Pandoraea pnomenusa,240,375,454,402,232,248,620,366
Pandoraea pulmonicola,351,495,543,511,241,250,288,311
Pandoraea sputorum,252,310,341,311,203,195,240,250
Pandoraea thiooxydans,235,295,332,323,130,181,220,232
Pandoraea vervacti,245,276,302,348,181,187,247,258
Pandoravirus dulcis,32,44,54,48,32,32,28,48
Pandoravirus salinus,25,36,36,27,23,28,18,29
Panine herpesvirus 2,1,3,2,3,2,1,1,4
Pannonibacter,NA,3,2,4,1,3,2,4
Pannonibacter phragmitetus,356,438,421,497,284,287,307,336
Pantoea,12,19,10,16,10,29,57,25
Pantoea agglomerans,635,599,481,603,593,445,372,430
Pantoea ananatis,191,246,226,310,223,230,213,197
Pantoea phage LIMElight,NA,NA,NA,NA,NA,1,NA,NA
Pantoea rwandensis,252,284,206,301,244,202,186,210
Pantoea sp. At-9b,291,295,296,340,310,275,260,289
Pantoea sp. PSNIH1,491,436,343,477,470,410,487,490
Pantoea sp. PSNIH2,326,317,307,354,637,1182,2329,1557
Pantoea vagans,514,469,380,465,489,270,215,296
Papiine herpesvirus 2,NA,NA,NA,NA,1,NA,3,1
Parabacteroides,NA,NA,NA,NA,NA,2,1,2
Parabacteroides distasonis,9534,10011,10206,10859,82832,201221,119988,127372
Parabacteroides phage YZ-2015b,NA,NA,NA,NA,9,20,16,19
Parabacteroides sp. YL27,4127,3529,3451,3635,3771,2654,2752,2861
Paraburkholderia,60,40,48,52,55,18,14,26
Paraburkholderia caribensis,447,607,594,524,379,342,486,462
Paraburkholderia fungorum,249,365,480,328,210,243,360,328
Paraburkholderia phenoliruptrix,424,421,471,383,323,200,285,296
Paraburkholderia phymatum,322,426,407,364,259,273,323,295
Paraburkholderia phytofirmans,178,262,290,234,142,242,312,258
Mycetohabitans rhizoxinica,225,163,186,161,235,108,108,134
Paraburkholderia sprentiae,282,338,380,283,229,215,296,264
Paraburkholderia xenovorans,234,350,408,322,192,243,396,326
Parachlamydia acanthamoebae,20,30,37,25,46,92,85,86
Paracoccus
 
 <a-proteobacteria>
 
,2,1,1,6,2,4,4,4
Paracoccus aminophilus,200,222,312,278,150,179,179,204
Paracoccus denitrificans,471,649,573,723,271,321,297,408
Paracoccus phage vB_PmaS_IMEP1,NA,NA,NA,NA,1,1,2,5
Parageobacillus,NA,NA,NA,NA,NA,NA,NA,1
Parageobacillus thermoglucosidans,156,121,130,137,234,330,327,255
Paraglaciecola psychrophila,108,71,55,89,121,119,153,109
Paramecium bursaria Chlorella virus 1,NA,NA,NA,NA,NA,1,3,NA
Paramecium bursaria Chlorella virus AR158,NA,NA,NA,NA,3,9,5,4
Paramecium bursaria Chlorella virus FR483,NA,NA,NA,NA,2,NA,2,2
Paramecium bursaria Chlorella virus NY2A,NA,NA,NA,NA,2,7,3,2
Parapoxvirus red deer/HL953,NA,NA,NA,NA,1,1,4,2
Pararhodospirillum,NA,NA,NA,NA,NA,2,1,2
Pararhodospirillum photometricum,397,324,292,376,324,114,147,177
Parascardovia denticolens,265,282,302,309,229,152,127,204
Parramatta River virus,NA,2,1,3,NA,NA,NA,NA
Parsnip yellow fleck virus,NA,NA,NA,NA,1,2,NA,3
Parvibaculum,NA,NA,2,NA,NA,NA,NA,NA
Parvibaculum lavamentivorans,101,163,176,201,82,151,154,167
Parvimonas micra,26,29,68,64,197,446,515,327
Parvularcula bermudensis,280,168,140,147,248,59,51,89
Parvularculaceae,1,NA,NA,NA,NA,NA,NA,NA
Paspalum dilatatum striate mosaic virus,NA,NA,NA,NA,3,2,1,2
Pasteurella,NA,NA,NA,NA,3,16,33,17
Pasteurella multocida,169,120,74,136,234,263,331,233
Pasteurellaceae,NA,NA,NA,NA,1,8,13,4
Roseateles,1,NA,1,NA,1,NA,3,NA
Paucibacter sp. KCTC 42545,332,389,401,441,250,198,236,302
Pea early-browning virus,NA,NA,NA,NA,NA,NA,1,1
Pectobacteriaceae,3,4,6,1,1,NA,NA,1
Pectobacterium,4,10,9,16,4,6,1,4
Pectobacterium atrosepticum,224,242,202,285,192,201,186,227
Pectobacterium bacteriophage PM2,NA,NA,NA,NA,7,5,2,4
Pectobacterium carotovorum,443,474,416,556,411,446,383,462
Pectobacterium parmentieri,218,173,140,186,205,210,203,192
Pectobacterium phage phiTE,5,NA,2,2,1,NA,NA,1
Pectobacterium parmentieri,209,154,106,159,191,172,162,162
Pectobacterium wasabiae,260,208,136,239,291,195,176,197
Pediococcus,NA,NA,NA,NA,NA,NA,2,NA
Pediococcus acidilactici,63,94,95,101,70,110,105,105
Pediococcus claussenii,138,87,64,101,211,156,136,166
Pediococcus damnosus,32,13,18,26,116,194,193,166
Pediococcus pentosaceus,158,108,54,99,257,241,267,222
Pedobacter,NA,NA,NA,NA,NA,NA,1,NA
Pedobacter cryoconitis,1031,786,537,740,1175,695,656,705
Pedobacter heparinus,976,653,449,698,1062,554,501,615
Pedobacter sp. PACM 27299,1089,752,493,788,1192,575,603,630
Pedobacter steynii,779,529,340,574,827,589,526,556
Pelagibacter phage HTVC008M,NA,NA,NA,NA,1,8,1,4
Pelagibacter phage HTVC011P,NA,NA,NA,NA,NA,1,NA,1
Pelagibacter phage HTVC019P,NA,NA,NA,NA,NA,4,NA,1
Pelagibacterium,1,1,4,2,3,NA,2,NA
Pelagibacterium halotolerans,363,491,437,557,200,180,172,317
Syntrophotalea carbinolica,514,437,365,458,455,285,272,340
Pelobacter propionicus,396,464,470,479,284,326,356,379
Pelodictyon luteolum,564,458,458,491,494,277,246,362
Pelodictyon phaeoclathratiforme,609,404,295,415,603,234,179,265
Pelosinus fermentans,230,188,83,178,436,691,717,517
Pelosinus sp. UFO1,127,127,115,150,244,470,548,416
Pelotomaculum thermopropionicum,224,342,299,409,185,251,203,272
Penaeus monodon nudivirus,NA,NA,NA,NA,2,5,2,4
Penguinpox virus,NA,NA,NA,1,2,1,6,3
Peptoclostridium,NA,NA,1,NA,1,NA,NA,NA
Peptoclostridium acidaminophilum,355,347,275,399,552,645,671,529
Peptococcaceae,NA,NA,1,NA,1,2,NA,1
Peptoniphilus sp. 1-1,183,153,120,136,278,392,412,308
Peridroma alphabaculovirus,NA,NA,NA,NA,NA,1,2,1
Perigonia lusca single nucleopolyhedrovirus,NA,NA,NA,NA,NA,1,NA,1
Periplaneta fuliginosa densovirus,NA,NA,NA,NA,2,5,6,3
Persea americana endornavirus,NA,NA,NA,NA,NA,1,NA,NA
Persephonella marina,214,152,134,126,241,160,147,130
Persicivirga phage P12024L,NA,NA,NA,NA,1,4,2,3
Persicobacter,NA,NA,NA,NA,NA,NA,NA,1
Persicobacter sp. JZB09,875,691,491,678,1065,629,618,669
Peruvian horse sickness virus,NA,NA,NA,NA,1,4,3,2
Petrimonas,NA,1,NA,NA,NA,NA,NA,NA
Petrimonas mucosa,3427,2711,2030,2803,3444,1700,1807,2009
Petrotoga mobilis,141,100,79,132,165,118,131,120
Phaeobacter,NA,NA,NA,NA,NA,2,NA,2
Phaeobacter gallaeciensis,358,501,459,532,311,332,270,378
Phaeobacter inhibens,150,240,209,287,139,224,186,216
Phaeocystis globosa virus,8,12,10,17,10,10,17,12
Phage vB_EcoP_SU10,NA,NA,NA,NA,1,NA,NA,NA
Phenylobacterium,45,21,14,26,39,7,1,9
Phenylobacterium zucineum,375,506,503,532,207,215,286,349
Phocine morbillivirus,NA,1,NA,2,NA,1,NA,1
Photobacterium,NA,NA,NA,NA,NA,3,1,NA
Photobacterium gaetbulicola,174,181,147,196,200,258,212,222
Photobacterium profundum,243,139,96,149,221,161,151,182
Photorhabdus,NA,NA,NA,NA,NA,NA,1,NA
Photorhabdus asymbiotica,457,317,201,299,443,161,175,199
Photorhabdus luminescens,265,218,185,255,256,220,229,220
Photorhabdus temperata,264,164,118,170,299,203,164,162
Phthorimaea operculella granulovirus,NA,NA,2,NA,NA,NA,NA,NA
Phycisphaera,NA,NA,NA,NA,NA,1,NA,NA
Phycisphaera mikurensis,343,410,389,409,250,170,206,281
Phycisphaeraceae,NA,1,NA,NA,NA,1,NA,1
Phycisphaerales,NA,NA,NA,NA,NA,NA,2,2
Phyllobacteriaceae,17,19,7,16,11,4,3,6
Picrophilus oshimae,3,6,12,9,23,34,48,41
Pieris rapae granulovirus,NA,NA,NA,NA,NA,2,NA,1
Pigeon adenovirus 1,1,1,NA,NA,NA,NA,NA,NA
Pigeonpox virus,NA,3,4,3,4,2,8,6
Pimelobacter,NA,NA,1,NA,1,1,1,3
Pimelobacter simplex,281,409,565,360,158,206,269,304
Pirellula,NA,NA,NA,NA,3,NA,NA,NA
Pirellula staleyi,79,109,140,138,55,94,105,111
Piscirickettsia,NA,NA,NA,NA,3,11,20,6
Piscirickettsia salmonis,126,129,143,155,120,125,148,133
Pithovirus sibericum,2,5,8,3,4,12,6,3
Planctomyces,3,1,NA,1,NA,1,NA,NA
Planctomyces sp. SH-PL62,480,502,526,468,364,196,295,349
Planctomycetaceae,1,NA,NA,NA,NA,NA,1,NA
Planctomycetales,NA,NA,1,NA,NA,NA,NA,1
Planctopirus limnophila,129,144,125,181,103,133,128,136
Planktomarina temperata,211,139,81,153,212,114,94,109
Planococcus
 
 <firmicutes>
 
,NA,NA,NA,NA,NA,1,NA,NA
Planococcus antarcticus,26,51,65,30,111,218,256,170
Planococcus halocryophilus,24,38,48,48,89,232,218,167
Planococcus kocurii,133,89,64,95,197,221,198,169
Planococcus maritimus,46,84,98,82,111,266,219,192
Planococcus plakortidis,49,85,87,85,112,286,257,230
Planococcus rifietoensis,77,98,91,126,134,290,261,243
Planococcus sp. PAMC 21323,44,83,76,88,90,208,196,163
Plautia stali symbiont,385,310,244,293,350,242,186,233
Plesiomonas,3,2,1,4,NA,1,NA,2
Plesiomonas shigelloides,139,139,104,101,147,151,163,129
Pleurocapsa,NA,NA,NA,NA,NA,NA,NA,1
Pleurocapsa minor,56,86,74,87,76,90,119,106
Pluralibacter gergoviae,546,698,591,710,379,389,381,529
Plutella xylostella granulovirus,NA,NA,NA,NA,NA,1,NA,NA
Polaribacter phage P12002L,NA,NA,NA,NA,1,3,NA,1
Polaribacter phage P12002S,NA,NA,NA,NA,1,3,NA,1
Polaribacter sp. MED152,278,215,180,223,290,227,254,198
Polaribacter vadi,320,234,194,257,365,317,360,295
Polaromonas,NA,NA,NA,NA,NA,NA,1,1
Polaromonas naphthalenivorans,413,534,544,618,229,275,326,389
Polaromonas sp. JS666,287,388,398,384,212,221,272,276
Polyangiaceae,1,NA,NA,NA,NA,NA,NA,1
Polymorphum,1,NA,2,3,2,3,NA,2
Polymorphum gilvum,119,193,260,180,106,155,228,205
Polynucleobacter asymbioticus,33,51,74,70,40,81,85,82
Polynucleobacter duraquae,140,94,64,80,174,91,110,90
Polynucleobacter necessarius,50,35,23,33,51,60,63,51
Pontibacter akesuensis,1207,909,772,817,1183,544,535,667
Pontibacter korlensis,1644,1123,639,1063,1658,573,545,695
Porcine bocavirus 3,NA,NA,NA,NA,NA,1,NA,NA
Porcine bocavirus 4-1,NA,NA,NA,NA,NA,1,NA,NA
Porcine epidemic diarrhea virus,NA,NA,NA,NA,1,NA,2,NA
Porcine partetravirus,NA,NA,NA,NA,NA,1,2,NA
Porphyrobacter,13,22,10,24,12,13,2,10
Porphyrobacter neustonensis,136,205,209,201,108,157,180,167
Porphyrobacter sp. LM 6,173,269,275,260,100,159,154,179
Porphyromonadaceae,3,NA,2,NA,1,NA,1,NA
Porphyromonas,1,NA,NA,NA,NA,2,NA,1
Porphyromonas asaccharolytica,2142,1475,969,1382,2314,1052,1336,1197
Porphyromonas gingivalis,2796,2277,2276,2323,2908,2158,3073,2316
Pragia,NA,NA,NA,NA,NA,NA,1,1
Pragia fontium,366,262,201,243,351,164,151,206
Prevotella,8,4,1,9,5,3,3,5
Prevotella dentalis,39416,23515,13010,23295,38005,7639,7794,11338
Prevotella denticola,38993,21132,9970,20306,39426,7565,10115,10991
Hoylesella enoeca,20544,11304,5363,10572,20800,4980,10417,7241
Prevotella fusca,57977,30385,13240,28847,57633,9286,11089,13987
Prevotella intermedia,24273,12979,6129,12426,24477,5781,12944,8142
Prevotella melaninogenica,64515,33557,14565,31530,64822,11102,14215,16496
Xylanibacter ruminicola,65534,34820,15630,33387,65242,9199,5182,13817
Prevotella sp. oral taxon 299,11413,6174,2801,5656,11935,3181,7001,4497
Prevotellaceae,4,4,4,4,5,NA,NA,2
Privet leaf blotch-associated virus,NA,NA,NA,NA,NA,NA,1,NA
Prochlorococcus marinus,430,379,323,413,543,624,649,533
Prochlorococcus phage P-HM1,2,4,1,1,1,NA,1,1
Prochlorococcus phage P-HM2,NA,NA,NA,NA,NA,NA,2,2
Prochlorococcus phage P-RSM4,NA,NA,NA,NA,1,1,NA,NA
Prochlorococcus phage P-SSM2,NA,NA,NA,NA,4,7,6,7
Prochlorococcus phage P-SSM3,71,47,25,42,92,11,3,16
Prochlorococcus phage P-SSM4,NA,NA,NA,NA,1,2,1,NA
Prochlorococcus phage P-SSM7,NA,NA,NA,NA,1,1,1,1
Prochlorococcus phage P-SSP3,NA,NA,NA,NA,1,2,1,3
Prochlorococcus phage P-TIM68,NA,NA,NA,NA,NA,NA,NA,1
Prochlorococcus phage Syn1,NA,NA,NA,NA,2,2,3,NA
Prochlorococcus phage Syn33,NA,NA,NA,NA,3,2,NA,2
Prochlorococcus sp. MIT 0604,46,30,21,34,71,85,101,73
Prochlorococcus sp. MIT 0801,18,26,21,33,48,99,109,63
Promicromonosporaceae,2,2,NA,2,NA,3,NA,NA
Propionibacteriaceae,NA,1,NA,2,NA,1,1,1
Propionibacteriales,2,2,2,1,NA,NA,NA,1
Propionibacterium,5,6,7,4,2,4,4,6
Cutibacterium acnes,353,265,236,276,287,176,183,188
Propionibacterium freudenreichii,324,461,549,401,199,193,211,292
Propionibacterium phage Kubed,NA,NA,NA,NA,NA,1,NA,1
Propionibacterium phage PFR1,6,10,13,7,1,3,1,6
Propionibacterium phage PFR2,6,10,13,7,1,3,1,6
Propionibacterium phage PHL010M04,NA,NA,NA,NA,NA,1,3,1
Propionibacterium phage PHL055,NA,NA,NA,NA,NA,1,1,NA
Propionibacterium phage PHL071N05,NA,NA,NA,NA,NA,2,1,1
Propionibacterium phage PHL082,NA,NA,NA,NA,NA,1,NA,1
Propionibacterium phage PHL113M01,NA,NA,NA,NA,NA,1,1,NA
Propionibacterium phage PHL152,NA,NA,NA,NA,NA,2,1,1
Propionibacterium phage PHL179,NA,NA,NA,NA,NA,2,3,2
Propionibacterium phage SKKY,NA,NA,NA,NA,NA,1,NA,1
Cutibacterium modestum,62,79,85,70,48,90,71,81
Prosthecochloris aestuarii,32,56,73,76,109,167,174,144
Prosthecochloris sp. CIB 2401,697,405,306,447,604,206,147,233
Proteus
 
 <enterobacteria>
 
,NA,NA,NA,NA,1,12,42,12
Proteus mirabilis,133,107,82,118,352,638,1164,760
Proteus phage PM 85,6,11,14,16,3,3,4,6
Proteus phage vB_PmiM_Pm5461,NA,NA,NA,NA,2,3,4,1
Proteus vulgaris,133,107,82,118,222,296,389,284
Protochlamydia naegleriophila,98,71,62,109,118,96,83,76
Providencia,NA,NA,NA,NA,3,16,29,12
Providencia stuartii,177,142,92,173,215,342,559,405
Pseudaletia unipuncta granulovirus,NA,1,1,1,NA,NA,3,4
Pseudanabaena sp. PCC 7367,113,125,123,149,115,87,102,109
Pseudarthrobacter,2,5,4,3,NA,3,3,3
Pseudarthrobacter chlorophenolicus,282,392,417,433,182,228,224,270
Pseudarthrobacter phenanthrenivorans,245,341,395,351,119,167,177,224
Pseudarthrobacter sulfonivorans,293,415,465,437,182,231,206,271
Pseudoalteromonas,4,3,5,1,1,2,NA,3
Pseudoalteromonas atlantica,134,122,74,111,151,136,127,115
Pseudoalteromonas haloplanktis,153,178,136,185,165,121,114,167
Pseudoalteromonas issachenkonii,233,192,129,228,253,134,120,193
Pseudoalteromonas luteoviolacea,18,37,39,55,71,125,168,119
Pseudoalteromonas phage H101,NA,NA,NA,NA,NA,1,NA,NA
Pseudoalteromonas phenolica,124,132,104,175,113,120,150,154
Pseudoalteromonas rubra,185,125,117,129,198,172,171,162
Pseudoalteromonas sp. Bsw20308,219,186,151,219,189,163,136,163
Pseudoalteromonas sp. OCN003,310,182,169,217,312,157,158,182
Pseudoalteromonas sp. SM9913,115,126,96,159,138,118,117,155
Pseudoalteromonas translucida,112,126,104,144,137,154,155,151
Pseudocowpox virus,3,9,11,5,1,2,14,4
Pseudogulbenkiania,1,5,3,3,2,2,1,2
Pseudogulbenkiania sp. NH8B,563,537,518,611,479,256,335,350
Pseudohongiella spirulinae,161,198,184,234,141,158,147,169
Pseudomonadaceae,27,23,15,22,15,10,9,15
Pseudomonadales,NA,NA,NA,NA,1,NA,1,1
Pseudomonas,171,170,151,162,151,146,192,167
Pseudomonas aeruginosa,1589,1714,1539,1727,1435,1243,2214,1653
Aquipseudomonas alcaligenes,550,619,622,589,350,257,258,374
Pseudomonas alkylphenolia,322,330,303,419,255,197,243,264
Pseudomonas antarctica,612,522,457,551,510,228,216,309
Pseudomonas azotoformans,432,423,383,467,398,256,246,315
Stutzerimonas balearica,208,275,285,328,138,153,211,217
Pseudomonas brassicacearum,838,871,834,902,683,453,502,583
Pseudomonas cerasi,514,422,365,428,417,250,234,300
