species,Healthy_stool_10_1,Healthy_stool_10_10,Healthy_stool_10_100,Healthy_stool_10_50,Healthy_stool_100_1,Healthy_stool_100_10,Healthy_stool_100_100,Healthy_stool_100_50
Pseudonocardia sp. EC080625-04,232,341,426,324,108,198,245,280
Pseudonocardia sp. HH130629-09,261,428,549,435,193,222,263,256
Pseudonocardia sp. HH130630-07,339,492,536,470,224,224,212,252
Pseudonocardiaceae,68,42,26,35,44,20,15,23
Pseudonocardiales,NA,NA,NA,1,NA,NA,NA,1
Pseudopedobacter,NA,NA,NA,NA,NA,2,NA,NA
Pseudopedobacter saltans,993,682,477,754,1113,672,679,675
Pseudoplusia includens SNPV IE,NA,NA,NA,NA,NA,1,1,1
Arachnia,NA,NA,NA,NA,1,NA,1,2
Arachnia propionica,294,418,423,454,214,190,170,242
Pseudothermotoga,3,1,2,NA,NA,NA,1,NA
Pseudothermotoga elfii,53,64,69,52,75,127,147,111
Pseudothermotoga hypogea,39,50,58,61,38,58,61,69
Pseudothermotoga lettingae,55,66,69,53,76,133,142,118
Pseudothermotoga thermarum,10,11,12,7,43,115,104,79
Pseudoxanthomonas,27,25,18,38,16,6,2,12
Pseudoxanthomonas spadix,470,644,588,717,302,277,290,380
Pseudoxanthomonas suwonensis,1073,1020,899,1069,878,519,549,646
Psittacid alphaherpesvirus 1,NA,1,1,NA,1,NA,NA,2
Psychrobacter,1,1,NA,1,NA,NA,3,2
Psychrobacter alimentarius,216,114,76,112,234,135,118,148
Psychrobacter arcticus,200,162,110,140,228,159,118,179
Psychrobacter cryohalolentis,234,149,57,127,283,127,94,141
Psychrobacter sp. AntiMn-1,186,88,56,117,214,119,118,122
Psychrobacter sp. G,212,158,81,139,245,93,91,129
Psychrobacter sp. P11G5,56,76,113,99,55,98,104,95
Psychrobacter sp. P2G3,42,61,77,67,45,80,86,78
Psychrobacter sp. PRwf-1,232,150,103,160,230,92,105,107
Psychrobacter urativorans,52,49,56,47,57,82,81,100
Psychroflexus torquis,231,205,130,158,289,189,254,229
Psychromonas ingrahamii,158,135,81,176,179,296,235,256
Psychromonas sp. CNPT3,125,187,163,259,105,174,142,168
Pteropox virus,NA,NA,NA,NA,NA,1,3,1
Puniceicoccaceae,NA,NA,NA,1,NA,NA,NA,NA
Puniceispirillum phage HMO-2011,NA,NA,NA,NA,1,NA,NA,3
Punta Toro virus,1,2,NA,1,1,NA,NA,2
Pusillibacter <Pusillibacter>,NA,NA,NA,NA,NA,1,NA,NA
Pusillimonas sp. T7-7,217,380,330,425,140,230,221,277
Pyrobaculum islandicum,NA,NA,NA,NA,2,6,15,14
Pyrococcus abyssi,3,8,2,4,7,17,15,8
Pyrococcus furiosus,112,63,42,65,114,52,43,76
Pyrococcus horikoshii,14,16,13,22,32,18,37,26
Pyrococcus sp. NA2,4,6,2,2,9,21,35,16
Pyrococcus sp. NCB100,12,22,16,14,10,17,18,17
Pyrococcus sp. ST04,1,NA,NA,NA,9,22,30,23
Pyrococcus yayanosii,32,35,12,22,45,28,33,26
Pyrodictium delaneyi,52,91,87,83,35,36,23,53
Pyrolobus fumarii,14,5,10,13,8,22,7,17
Rabbit coronavirus HKU14,16,27,17,30,9,6,NA,18
Rabbit fibroma virus,NA,NA,NA,NA,NA,1,1,1
Raccoonpox virus,NA,NA,NA,NA,NA,NA,NA,1
Rahnella,7,2,NA,5,9,6,1,2
Rahnella aquatilis,225,255,301,285,234,332,250,297
Rahnella sp. Y9602,195,225,274,245,211,313,227,274
Ralstonia,21,39,32,32,18,26,24,25
Ralstonia insidiosa,725,821,791,810,568,468,686,553
Ralstonia mannitolilytica,574,746,710,740,447,411,568,543
Ralstonia phage RS138,9,22,11,15,2,4,2,1
Ralstonia phage RS603,NA,1,3,1,NA,NA,1,NA
Ralstonia phage RSB2,NA,NA,NA,NA,NA,2,2,NA
Ralstonia phage RSB3,NA,NA,NA,NA,NA,1,1,NA
Ralstonia phage RSF1,NA,NA,NA,NA,NA,NA,4,NA
Ralstonia phage RSJ2,NA,NA,NA,NA,NA,1,NA,NA
Ralstonia phage RSJ5,NA,NA,NA,NA,NA,1,NA,NA
Ralstonia phage RSL1,NA,2,3,5,1,NA,3,NA
Ralstonia phage RSM1,NA,1,3,1,NA,NA,1,NA
Ralstonia phage RSP15,NA,NA,NA,NA,2,4,7,1
Ralstonia pickettii,1109,1371,1389,1354,888,840,1633,1139
Ralstonia solanacearum,1263,1623,1425,1735,953,876,1214,1169
Ramlibacter,68,29,30,51,54,9,1,18
Ramlibacter tataouinensis,1184,1543,1510,1696,734,633,710,994
Rangifer tarandus papillomavirus 2,NA,NA,NA,NA,NA,NA,NA,1
Ranid herpesvirus 2,NA,NA,NA,NA,NA,3,1,1
Raoultella,1,NA,NA,NA,NA,NA,2,2
Raoultella ornithinolytica,971,1048,865,1034,864,756,902,856
Raptor adenovirus 1,NA,NA,NA,NA,NA,NA,1,NA
Raspberry leaf blotch virus,NA,NA,NA,NA,NA,2,2,3
Rathayibacter,NA,NA,NA,NA,NA,NA,1,1
Rathayibacter toxicus,128,228,184,263,114,63,83,163
Rathayibacter tritici,316,291,242,278,261,135,124,178
Red clover mottle virus,NA,NA,NA,NA,NA,NA,1,NA
Renibacterium,NA,NA,NA,NA,NA,NA,NA,1
Renibacterium salmoninarum,83,121,90,156,71,122,86,120
Rhizobiaceae,19,24,25,25,11,9,13,19
Hyphomicrobiales,7,7,5,6,2,6,9,7
Rhizobium,47,78,84,70,45,53,44,65
Rhizobium etli,1300,1527,1503,1548,961,819,874,1114
Rhizobium gallicum,516,427,405,424,446,288,254,337
Rhizobium leguminosarum,2041,2035,1817,2000,1726,1072,1016,1361
Rhizobium phage RHE,NA,NA,NA,NA,1,NA,3,1
Rhizobium phage RR1-A,NA,NA,NA,NA,1,3,NA,4
Rhizobium phage vB_RleM_P10VF,NA,NA,NA,NA,NA,3,4,1
Rhizobium phage vB_RleM_PPF1,NA,NA,NA,NA,1,2,NA,7
Rhizobium phage vB_RleS_L338C,NA,NA,NA,NA,NA,1,NA,1
Rhizobium phaseoli,732,801,840,849,534,439,472,592
Rhizobium sp. IRBG74,772,984,811,999,579,384,307,586
Rhizobium sp. N113,537,656,619,683,346,271,301,442
Rhizobium sp. N1314,535,646,624,708,351,259,293,438
Rhizobium sp. N1341,537,656,619,683,346,271,302,443
Rhizobium sp. N324,263,359,404,354,211,262,302,388
Rhizobium sp. N621,537,656,619,683,346,268,302,444
Rhizobium sp. N6212,537,656,619,683,346,268,302,444
Rhizobium sp. N731,535,646,624,708,351,259,293,438
Rhizobium sp. N741,537,657,619,683,346,270,303,445
Rhizobium sp. N871,537,656,619,685,346,268,302,444
Rhizobium sp. NT-26,254,385,357,386,178,209,198,277
Rhizobium sp. S41,706,860,779,864,500,386,317,556
Rhizobium tropici,284,360,364,362,304,222,237,308
Rhizoctonia fumigata mycovirus,6,3,1,2,8,1,NA,NA
Rhizoctonia solani flexivirus 1,NA,NA,NA,NA,NA,1,NA,NA
Rhodanobacter,NA,2,NA,NA,1,2,NA,NA
Rhodanobacter denitrificans,682,714,600,793,515,337,273,435
Rhodanobacteraceae,16,15,19,22,7,15,10,14
Rhodobacter,10,9,13,20,5,8,3,7
Rhodobacter capsulatus,334,374,368,425,267,208,215,277
Rhodobacter phage RC1,NA,NA,NA,1,3,4,1,3
Rhodobacter phage RcapNL,NA,NA,NA,NA,NA,NA,1,NA
Rhodobacter sp. LPB0142,478,539,654,555,270,187,227,298
Cereibacter sphaeroides,1100,1214,1099,1170,827,594,618,810
Paracoccaceae,41,38,33,27,25,20,15,21
Rhodobacterales,NA,1,1,1,NA,1,2,1
Rhodococcus <high G+C Gram-positive bacteria>,29,28,35,43,24,20,26,29
Rhodococcus aetherivorans,495,578,585,555,334,262,221,318
Prescottella equi,287,502,522,422,159,184,197,322
Rhodococcus erythropolis,280,392,404,355,225,235,199,276
Rhodococcoides fascians,303,313,273,281,242,150,166,206
Rhodococcus jostii,243,358,405,336,158,232,244,277
Rhodococcus opacus,501,706,871,705,302,409,516,566
Rhodococcus phage E3,NA,1,NA,NA,NA,NA,NA,NA
Rhodococcus phage REQ1,NA,1,NA,1,NA,NA,NA,1
Rhodococcus phage REQ2,NA,NA,NA,NA,NA,NA,3,1
Rhodococcus phage REQ3,3,9,11,5,2,2,NA,2
Rhodococcus phage ReqiDocB7,NA,NA,NA,NA,NA,NA,NA,1
Rhodococcus phage RGL3,7,6,17,NA,NA,1,NA,4
Rhodococcus pyridinivorans,218,325,358,304,154,158,160,232
Rhodococcus sp. 008,243,274,344,253,175,157,157,215
Rhodococcus sp. B7740,329,366,276,344,298,167,170,196
Rhodococcus sp. p52,238,335,374,336,159,162,170,230
Rhodococcus sp. PBTS 1,235,397,438,375,157,190,217,275
Rhodococcoides fascians,345,422,444,392,217,150,201,242
Rhodococcus sp. WB1,370,482,525,431,255,225,250,323
Rhodococcus sp. WMMA185,139,135,118,121,138,84,96,98
Rhodocyclaceae,35,24,18,22,25,9,18,17
Rhodocyclales,1,6,3,2,NA,1,3,5
Rhodoferax,NA,3,3,NA,1,NA,2,NA
Rhodoferax ferrireducens,459,456,433,443,332,213,224,308
Rhodoluna,21,12,5,5,24,5,2,5
Rhodoluna lacicola,341,206,115,178,384,83,45,95
Rhodomicrobium,1,1,NA,1,NA,NA,NA,1
Rhodomicrobium vannielii,332,317,374,315,197,189,198,226
Rhodopirellula,NA,NA,NA,NA,NA,NA,NA,1
Rhodopirellula baltica,228,181,188,208,201,140,132,157
Rhodoplanes,9,6,12,17,4,5,6,6
Rhodoplanes sp. Z2-YC6860,426,453,476,428,311,282,295,353
Rhodopseudomonas,6,12,7,6,8,12,13,13
Rhodopseudomonas palustris,1467,1906,2201,1782,981,1061,1297,1501
Rhodospirillaceae,52,37,15,33,39,14,16,16
Rhodospirillales,1,1,1,1,NA,1,1,2
Rhodospirillum,71,34,30,54,56,11,2,20
Rhodospirillum centenum,566,846,834,973,331,331,375,601
Rhodospirillum rubrum,297,442,474,410,185,221,248,309
Rhodothermaceae,NA,1,NA,1,NA,NA,NA,4
Rhodothermus,4,5,5,2,NA,2,3,1
Rhodothermus marinus,831,1220,1213,1139,498,556,561,768
Rhodothermus phage RM378,NA,NA,NA,NA,3,2,4,1
Rhodovulum,9,5,8,17,3,2,NA,3
Rhodovulum phage RS1,NA,NA,NA,NA,NA,1,NA,NA
Rhodovulum sulfidophilum,610,733,766,760,384,328,388,474
Rice black streaked dwarf virus,NA,NA,NA,NA,1,5,4,NA
Rice tungro bacilliform virus,NA,NA,NA,NA,1,3,NA,1
Rickettsia,2,NA,4,2,NA,5,2,7
Rickettsia africae,31,45,55,53,32,51,59,59
Rickettsia akari,62,53,36,38,90,65,65,53
Rickettsia amblyommatis,8,13,18,18,19,57,69,45
Rickettsia australis,33,40,44,46,47,74,75,61
Rickettsia bellii,17,38,36,56,39,74,70,77
Rickettsia canadensis,18,34,21,27,29,44,60,58
Rickettsia conorii,22,35,45,45,33,44,62,52
Rickettsia felis,49,74,84,78,43,79,70,81
Rickettsia conorii subsp. heilongjiangensis,46,53,74,69,34,61,56,52
Rickettsia japonica,40,52,71,67,38,62,51,63
Rickettsia massiliae,12,19,24,26,20,46,58,43
Rickettsia monacensis,22,30,48,46,35,68,83,47
Rickettsia montanensis,34,56,58,70,23,51,52,56
Rickettsia parkeri,28,45,54,52,27,45,48,50
Rickettsia philipii,28,45,53,50,25,45,53,51
Rickettsia prowazekii,12,17,17,17,29,44,65,40
Rickettsia rhipicephali,14,18,24,23,25,55,73,52
Rickettsia rickettsii,30,46,54,52,32,50,56,50
Rickettsia slovaca,36,44,49,46,23,42,68,58
Rickettsia typhi,44,60,83,79,42,57,80,69
Rickettsiaceae,NA,NA,NA,NA,NA,1,NA,NA
Rickettsiales bacterium Ac37b,169,174,109,204,177,121,115,183
Riemerella anatipestifer,718,444,326,492,712,448,555,521
Riemerella phage RAP44,1,NA,NA,NA,NA,1,1,4
Rikenellaceae,NA,NA,1,NA,NA,NA,NA,NA
Rivularia sp. PCC 7116,396,324,232,319,453,234,218,264
Rivulariaceae,NA,NA,NA,NA,1,NA,1,NA
Robiginitalea biformata,1276,912,680,940,1239,347,319,533
Rodent Torque teno virus 2,NA,NA,NA,NA,NA,1,NA,NA
Roseateles,76,29,28,44,64,13,5,20
Roseateles depolymerans,769,928,777,972,544,406,373,549
Roseburia,NA,NA,NA,NA,NA,1,NA,2
Roseburia hominis,27771,41165,32297,51505,76763,179425,181759,173622
Roseicyclus,NA,NA,2,NA,NA,NA,NA,NA
Roseicyclus elongatus,229,309,341,274,133,194,182,224
Roseiflexaceae,NA,NA,NA,NA,2,NA,2,NA
Roseiflexus,NA,NA,NA,NA,NA,2,NA,1
Roseiflexus castenholzii,276,374,377,399,237,223,188,270
Roseiflexus sp. RS-1,373,392,285,439,330,198,138,244
Roseobacter,4,10,7,22,2,4,1,2
Roseobacter denitrificans,105,103,116,128,110,166,159,167
Roseobacter litoralis,297,327,286,319,216,175,134,196
Roseobacter phage RDJL Phi 1,3,NA,NA,2,1,2,2,1
Rotavirus A,NA,NA,NA,NA,NA,NA,NA,1
Rotavirus D chicken/05V0049/DEU/2005,NA,NA,NA,NA,1,4,1,2
Rotavirus I,NA,NA,NA,NA,NA,NA,NA,2
Rothia <eudicots>,20,11,4,5,24,5,1,4
Rothia dentocariosa,202,242,216,247,134,147,118,200
Rothia mucilaginosa,421,412,426,501,338,236,190,326
Rubinisphaera,NA,NA,1,NA,NA,NA,NA,NA
Rubinisphaera brasiliensis,132,186,180,228,103,149,174,181
Rubrivivax,5,12,3,7,5,8,5,7
Rubrivivax gelatinosus,1014,1054,985,1025,763,444,539,666
Rubrobacter,3,3,1,3,1,2,1,1
Rubrobacter radiotolerans,92,168,174,161,73,117,153,147
Rubrobacter xylanophilus,400,542,520,616,199,224,236,365
Rubrobacteraceae,4,9,2,6,1,NA,1,5
Rubrobacterales,NA,1,NA,NA,NA,NA,1,NA
Rubus yellow net virus,NA,NA,NA,NA,NA,NA,1,NA
Ruegeria,61,26,22,38,48,14,4,16
Tritonibacter mobilis,284,371,411,402,197,257,199,278
Ruegeria phage DSS3-P1,NA,NA,NA,NA,1,NA,NA,NA
Ruegeria pomeroyi,425,610,545,583,334,296,274,405
Ruegeria sp. TM1040,252,222,218,306,214,208,172,203
Rufibacter,NA,NA,NA,NA,1,1,NA,2
Rufibacter sp. DG15C,1423,986,721,1033,1325,507,417,664
Rufibacter sp. DG31D,924,688,485,680,900,426,428,538
Rufibacter tibetensis,1929,1151,808,1257,1970,610,492,719
Ruminiclostridium,3,5,3,6,1,5,2,7
Ruminiclostridium sp. KB18,8718,12609,10067,16028,4785,6116,3720,8129
Acetivibrio thermocellus,553,654,631,822,574,906,768,819
Oscillospiraceae,NA,NA,NA,2,1,1,5,2
Ruminococcus,1,NA,NA,NA,1,NA,NA,1
Ruminococcus albus,4726,6139,5276,7616,3103,3031,2000,3858
Ruminococcus bicirculans (ex Liu et al. 2021) <Ruminococcus bicirculans (ex Liu et al. 2021)>,5136,7182,7393,9311,4438,6672,5728,6995
Rummeliibacillus,NA,NA,NA,NA,NA,NA,NA,1
Rummeliibacillus stabekisii,328,340,306,404,360,403,328,334
Runella slithyformis,680,759,681,809,651,491,435,575
Saccharomonospora,2,NA,1,2,6,1,1,NA
Saccharomonospora viridis,118,213,207,186,65,119,133,131
Saccharophagus degradans,252,213,174,261,234,126,109,170
Saccharopolyspora,4,1,6,5,4,3,3,3
Saccharopolyspora erythraea,461,606,595,525,342,315,407,421
Saccharothrix,NA,1,NA,1,1,3,4,7
Saccharothrix espanaensis,446,689,713,699,214,269,377,462
Saffold virus,NA,NA,NA,NA,1,1,NA,1
Saimiriine herpesvirus 1,NA,NA,2,2,NA,NA,1,4
Saimiriine gammaherpesvirus 2,NA,NA,NA,NA,NA,NA,3,NA
Salicola phage CGphi29,NA,NA,NA,NA,NA,NA,1,1
Salimicrobium,NA,2,2,NA,NA,2,NA,1
Salimicrobium jeotgali,140,116,83,124,260,326,241,270
Salinarchaeum sp. Harcht-Bsk1,125,115,161,95,99,59,75,93
Salinibacter ruber,359,367,386,396,282,168,205,253
Salinicoccus,NA,NA,NA,NA,NA,NA,NA,1
Salinicoccus halodurans,129,147,147,166,214,325,279,290
Salinispira pacifica,328,377,410,437,237,292,248,355
Salinispora,2,3,1,5,7,2,2,3
Salinispora arenicola,211,293,295,365,121,172,167,202
Salinispora tropica,179,252,253,259,151,174,198,189
Salinivibrio phage CW02,NA,NA,NA,NA,NA,1,NA,1
Salisaeta icosahedral phage 1,4,3,NA,1,NA,NA,NA,2
Salmon gill poxvirus,1,1,NA,NA,1,3,4,2
Salmonella,NA,NA,1,1,2,1,1,1
Salmonella bongori,188,226,231,284,193,202,227,241
Salmonella enterica,850,1037,962,1217,1165,2210,3371,2542
Salmonella phage 118970_sal4,NA,NA,1,NA,2,1,4,NA
Salmonella phage 19,NA,1,NA,1,2,1,1,NA
Salmonella phage 21,NA,NA,NA,NA,1,NA,1,1
Salmonella phage 36,NA,NA,NA,NA,NA,2,3,1
Salmonella phage 7-11,NA,NA,NA,NA,NA,1,1,NA
Salmonella phage epsilon34,NA,NA,NA,NA,NA,NA,NA,1
Salmonella phage f18SE,NA,NA,NA,NA,2,NA,1,1
Salmonella phage FSL SP-058,9,21,23,22,8,8,3,10
Salmonella phage FSL SP-076,9,21,23,22,8,7,3,10
Salmonella phage FSLSP088,70,50,22,28,77,6,NA,6
Salmonella phage HB-2014,NA,NA,NA,NA,2,2,4,NA
Salmonella phage HK620,NA,NA,NA,NA,NA,NA,1,NA
Salmonella phage Jersey,NA,NA,NA,NA,2,1,NA,1
Salmonella phage PhiSH19,NA,NA,NA,NA,NA,2,1,1
Salmonella phage phSE-2,NA,NA,NA,NA,NA,1,NA,NA
Salmonella phage PVP-SE1,1,4,4,1,4,3,1,5
Salmonella phage RE-2010,NA,NA,NA,NA,NA,1,NA,NA
Salmonella phage SE1 (in:Nonagvirus) <Salmonella phage SE1 (in:Nonagvirus)>,NA,NA,1,NA,NA,NA,NA,NA
Salmonella phage SFP10,NA,NA,NA,NA,NA,2,1,1
Salmonella phage SJ46,NA,NA,NA,NA,7,16,50,32
Salmonella phage SKML-39,NA,NA,NA,NA,1,NA,1,NA
Salmonella phage SPN1S,NA,NA,NA,NA,NA,2,1,NA
Salmonella phage SPN3US,1,NA,1,NA,NA,NA,NA,NA
Salmonella phage SPN9CC,NA,NA,1,NA,2,1,4,NA
Salmonella phage SSE121,9,3,7,9,1,NA,NA,1
Salmonella phage SSU5,NA,NA,NA,NA,2,2,NA,1
Salmonella phage ST160,NA,NA,1,NA,NA,NA,NA,NA
Salmonella phage ST64B,1,NA,1,2,NA,NA,NA,NA
Salmonella phage ST64T,NA,NA,1,NA,NA,NA,4,NA
Salmonella phage STML-198,NA,NA,NA,NA,3,2,1,3
Salmonella phage STP4-a,NA,NA,NA,NA,3,1,1,3
Salmonella phage vB_SalM_PM10,NA,NA,NA,NA,NA,3,1,1
Salmonella phage vB_SalM_SJ2,NA,NA,NA,NA,NA,1,NA,NA
Salmonella phage vB_SemP_Emek,NA,NA,NA,NA,2,1,4,NA
Salmonella phage vB_SenMS16,NA,NA,NA,NA,3,1,1,3
Salmonella phage vB_SnwM_CGG4-1,NA,1,1,1,3,9,1,5
Salmonella phage vB_SosS_Oslo,NA,NA,NA,NA,NA,NA,1,NA
Salmonella phage Vi II-E1,NA,NA,5,NA,NA,NA,1,NA
Salmonella phage ViI,NA,NA,NA,NA,NA,1,NA,NA
Lederbergvirus P22,NA,NA,1,NA,2,1,4,NA
Sandaracinaceae,1,1,NA,1,1,NA,NA,NA
Sandaracinus,NA,7,NA,2,2,3,NA,1
Sandaracinus amylolyticus,471,558,544,499,355,270,382,368
Sanguibacter,95,61,15,44,76,9,3,17
Sanguibacter keddieii,369,554,623,553,233,230,250,330
Sanxia water strider virus 6,NA,NA,NA,NA,NA,3,3,1
Saprospira grandis,305,245,172,251,304,199,201,221
Saprospiraceae,NA,NA,NA,NA,NA,1,1,NA
Sathuperi virus,1,NA,NA,NA,NA,NA,NA,NA
Sauropus yellowing virus,NA,NA,NA,NA,NA,NA,1,NA
Scale drop disease virus,NA,NA,NA,NA,1,1,2,NA
Scardovia inopinata,173,225,208,275,118,201,171,231
Sclerophthora macrospora virus A,NA,NA,NA,NA,NA,1,NA,1
Sebaldella termitidis,331,391,350,518,440,620,532,557
secondary endosymbiont of Ctenarytaina eucalypti,11,12,15,26,25,61,62,69
secondary endosymbiont of Heteropsylla cubana,50,50,27,43,51,36,46,40
Sedimenticola,NA,1,NA,1,NA,1,2,NA
Sedimenticola thiotaurini,343,374,361,390,248,208,204,238
Sediminicola sp. YIK13,400,230,175,274,444,252,237,259
Sediminispirochaeta smaragdinae,420,306,263,336,403,325,249,317
Segniliparaceae,1,1,1,2,1,1,1,NA
Segniliparus,NA,2,NA,2,2,1,2,2
Segniliparus rotundus,87,130,167,142,68,70,108,110
Selenomonadaceae,7,1,10,4,NA,NA,NA,5
Selenomonadales,NA,NA,NA,1,NA,NA,NA,NA
Selenomonas,6,8,5,9,6,3,2,3
Selenomonas ruminantium,1569,1641,1371,1932,1398,1708,1523,1672
Selenomonas sp. oral taxon 136,746,944,843,1167,557,766,640,743
Selenomonas sp. oral taxon 478,737,945,884,1189,590,774,659,805
Selenomonas sp. oral taxon 920,559,712,615,843,490,566,434,587
Selenomonas sputigena,637,998,951,1081,481,666,692,826
Serinicoccus,2,5,4,5,3,2,3,4
Serinicoccus sp. JLT9,301,454,408,411,225,156,251,278
Serratia <beetles>,34,52,46,54,22,27,26,30
Serratia fonticola,707,519,453,498,695,381,348,426
Serratia liquefaciens,309,346,328,432,281,271,271,361
Serratia marcescens,1955,2457,2400,2582,1401,1374,1499,1800
Serratia phage Eta,NA,NA,NA,NA,NA,NA,1,NA
Serratia phage PS2,NA,NA,NA,1,1,NA,NA,NA
Serratia plymuthica,775,698,580,729,675,675,834,713
Serratia proteamaculans,343,316,299,327,340,287,272,249
Serratia rubidaea,427,594,648,643,323,353,347,478
Serratia sp. AS12,299,291,249,300,236,321,332,301
Serratia sp. AS13,299,291,249,300,236,321,332,301
Serratia sp. FS14,579,733,641,782,405,367,352,498
Serratia sp. SCBI,354,575,580,612,265,378,311,426
Serratia sp. YD25,364,484,431,503,267,289,299,338
Sewage-associated circular DNA virus-31,NA,NA,NA,1,NA,NA,NA,NA
Shallot yellow stripe virus,NA,NA,NA,NA,NA,NA,NA,1
Shamonda virus,9,4,2,3,11,2,NA,1
Sheeppox virus,NA,NA,NA,NA,NA,2,6,3
Shewanella,14,15,7,26,7,10,6,9
Shewanella amazonensis,703,435,350,485,596,270,292,314
Shewanella baltica,555,392,321,449,582,392,369,395
Shewanella denitrificans,152,138,121,136,174,114,110,102
Shewanella frigidimarina,170,118,72,116,252,141,164,153
Shewanella halifaxensis,261,245,220,216,274,151,158,161
Shewanella loihica,717,470,341,443,645,253,223,290
Shewanella oneidensis,206,205,127,215,187,140,121,140
Shewanella pealeana,576,337,196,349,578,183,128,226
Shewanella phage Spp001,NA,NA,NA,NA,NA,3,1,1
Shewanella piezotolerans,184,136,88,127,212,129,153,140
Shewanella putrefaciens,257,159,106,210,262,135,143,139
Shewanella sediminis,389,229,132,255,449,201,143,193
Shewanella sp. ANA-3,151,182,196,277,134,182,186,197
Shewanella sp. MR-4,260,194,196,257,267,157,153,174
Shewanella sp. MR-7,222,163,114,157,284,138,143,142
Shewanella sp. phage 1/4,2,3,11,3,NA,NA,2,3
Shewanella sp. phage 1/40,2,3,11,3,NA,NA,2,3
Shewanella sp. W3-18-1,261,167,130,218,284,126,123,125
Shewanella violacea,273,185,124,201,266,128,136,134
Shewanella woodyi,204,127,77,134,222,144,116,115
Shigella,14,23,10,33,15,19,9,11
Shigella boydii,451,398,317,460,4791,11653,5185,7328
Shigella dysenteriae,489,478,407,606,6768,17083,7417,10390
Shigella flexneri,367,328,291,423,4483,11144,5166,6996
Shigella phage 75/02 Stx,NA,NA,NA,NA,26,71,29,46
Shigella phage Ag3,NA,NA,1,NA,NA,1,1,NA
Shigella phage EP23,30,23,3,15,36,3,3,6
Shigella phage POCJ13,NA,NA,NA,NA,20,32,11,18
Shigella phage pSb-1,NA,NA,NA,NA,NA,1,1,1
Shigella phage pSs-1,NA,NA,NA,NA,NA,NA,NA,1
Shigella phage Sf6,NA,NA,NA,NA,5,4,2,2
Shigella phage SfII,1,NA,1,1,NA,2,NA,NA
Shigella phage SfIV,NA,NA,NA,NA,1,NA,NA,NA
Shigella phage SHBML-50-1,NA,NA,NA,NA,NA,2,NA,2
Shigella phage Shf125875,NA,NA,NA,NA,7,14,9,6
Shigella phage Shfl2,1,2,3,NA,NA,NA,NA,NA
Shigella phage SHFML-11,NA,NA,NA,NA,4,1,3,4
Shigella phage SHFML-26,1,2,3,NA,NA,1,4,2
Shigella phage SHSML-52-1,NA,NA,1,NA,2,9,4,4
Shigella phage SP18,NA,NA,NA,1,NA,1,1,1
Shigella phage Ss-VASD,NA,NA,NA,NA,21,48,19,28
Shigella sonnei,409,340,305,456,5144,12717,5635,7876
Shigella sp. PAMC 28760,435,412,338,491,6239,16034,7069,9840
Shimwellia,NA,NA,2,NA,NA,NA,NA,NA
Shimwellia blattae,468,628,577,709,305,359,267,445
Shinella sp. HZN7,580,805,895,699,332,403,403,532
Short-finned eel ranavirus,NA,NA,NA,NA,NA,NA,2,NA
Shuangao Bedbug Virus 2,NA,NA,NA,NA,NA,NA,3,NA
Siansivirga zeaxanthinifaciens,201,133,82,137,300,224,303,233
Sida yellow vein Madurai virus,NA,NA,NA,1,NA,NA,NA,NA
Sideroxydans,4,8,2,13,2,1,1,5
Sideroxydans lithotrophicus,477,557,453,636,335,289,261,367
Simian adenovirus 8,NA,NA,NA,NA,NA,2,1,1
Simiduia,3,6,3,3,NA,2,1,4
Simiduia agarivorans,299,234,187,256,278,130,123,166
Simkania negevensis,108,74,63,66,132,70,59,72
Singapore grouper iridovirus,NA,NA,NA,NA,NA,4,4,1
Singulisphaera,NA,2,NA,1,NA,NA,NA,NA
Singulisphaera acidiphila,287,279,227,287,257,205,213,247
Nevskiaceae,NA,NA,NA,NA,NA,1,2,NA
Sinomonas,NA,2,3,3,NA,NA,1,2
Sinomonas atrocyanea,237,349,428,310,126,175,228,259
Sinorhizobium,5,12,5,16,3,4,NA,9
Sinorhizobium fredii,502,714,708,746,331,275,278,448
Sinorhizobium medicae,541,756,690,817,311,327,288,480
Sinorhizobium meliloti,657,917,832,908,373,428,371,628
Sinorhizobium phage PBC5,NA,NA,NA,NA,NA,1,NA,NA
Sinorhizobium phage phiLM21,6,8,12,10,2,2,2,2
Sinorhizobium phage phiM19,NA,NA,NA,NA,NA,NA,2,1
Sinorhizobium phage phiM9,NA,NA,NA,NA,1,3,3,NA
Sinorhizobium phage phiN3,NA,NA,NA,NA,NA,NA,2,1
Sinorhizobium sp. RAC02,528,573,610,552,456,339,301,394
Caudoviricetes,NA,NA,1,1,3,2,2,2
Skunkpox virus,NA,NA,NA,NA,NA,1,NA,NA
Slackia,5,8,13,5,4,NA,4,4
Slackia heliotrinireducens,3216,4644,5626,3974,1755,1910,2905,2887
Snake adenovirus 1,NA,NA,NA,NA,NA,1,NA,NA
Sneathia,NA,1,1,NA,NA,NA,NA,NA
Sneathia vaginalis,72,107,97,119,107,169,251,175
Snodgrassella,1,NA,NA,NA,NA,NA,NA,NA
Snodgrassella alvi,328,180,121,243,361,252,226,233
Sodalis,3,8,5,7,NA,2,3,4
Sodalis glossinidius,224,214,188,258,189,191,132,210
Sodalis phage SO1,NA,NA,NA,NA,1,NA,NA,NA
Sodalis praecaptivus,349,346,368,328,250,206,181,236
