species,Healthy_stool_10_1_noerr,Healthy_stool_10_10_noerr,Healthy_stool_10_100_noerr,Healthy_stool_10_50_noerr,Healthy_stool_100_1_noerr,Healthy_stool_100_10_noerr,Healthy_stool_100_100_noerr,Healthy_stool_100_50_noerr
Spiroplasma helicoides,21,9,5,13,24,7,20,8
Spiroplasma kunkelii,11,24,15,29,11,18,21,25
Spiroplasma mirum,17,26,19,36,23,9,12,30
Spiroplasma sabaudiense,NA,1,2,NA,6,4,8,9
Spiroplasma sp. TU-14,16,15,10,26,14,12,17,22
Spiroplasma syrphidicola,16,14,11,23,6,7,15,20
Spiroplasma taiwanense,4,8,5,6,8,11,12,12
Spirosoma radiotolerans,80,51,50,53,73,28,38,42
Spodoptera exigua multiple nucleopolyhedrovirus,11,6,2,3,4,1,1,2
Spodoptera frugiperda multiple nucleopolyhedrovirus,3,1,2,1,1,1,1,NA
Spodoptera litura nucleopolyhedrovirus,NA,1,NA,NA,NA,1,1,NA
Spodoptera litura nucleopolyhedrovirus II,5,4,1,5,6,NA,NA,NA
Spongiibacter sp. IMCC21906,34,16,9,14,31,7,7,11
Sporosarcina psychrophila,5,7,6,6,13,27,40,20
Squirrelpox virus,NA,1,NA,NA,NA,NA,NA,NA
Stackebrandtia nassauensis,27,30,41,34,10,26,15,27
Stanieria cyanosphaera,17,13,5,9,36,23,13,26
Staphylococcus,NA,1,3,2,NA,1,1,NA
Staphylococcus agnetis,12,7,3,2,15,17,20,15
Staphylococcus argenteus,13,13,15,17,12,17,30,28
Staphylococcus aureus,42,34,13,20,46,85,91,50
Staphylococcus capitis,16,13,6,15,13,26,35,25
Staphylococcus carnosus,8,5,7,10,13,26,25,23
Staphylococcus condimenti,6,3,7,10,11,24,33,24
Staphylococcus epidermidis,3,4,9,9,20,36,39,20
Staphylococcus equorum,3,8,5,5,11,31,39,17
Staphylococcus haemolyticus,21,18,8,15,35,19,32,23
Staphylococcus hyicus,1,3,5,5,7,14,18,14
Staphylococcus lugdunensis,1,1,1,2,5,24,19,8
Staphylococcus pasteuri,21,12,7,10,24,22,22,20
Staphylococcus phage 13,NA,NA,NA,NA,NA,NA,NA,1
Staphylococcus phage 3MRA,NA,NA,NA,NA,NA,1,NA,1
Staphylococcus phage 53,NA,NA,NA,NA,NA,1,NA,NA
Staphylococcus phage 6ec,NA,NA,NA,NA,NA,NA,1,NA
Staphylococcus phage 80alpha,NA,NA,NA,NA,NA,1,NA,NA
Staphylococcus phage 85,NA,NA,NA,NA,NA,1,NA,NA
Staphylococcus phage GH15,NA,NA,NA,NA,NA,1,1,NA
Staphylococcus phage Ipla5,NA,NA,NA,NA,NA,NA,1,NA
Staphylococcus phage Ipla88,NA,NA,NA,NA,NA,1,NA,NA
Staphylococcus phage JS01,NA,NA,NA,NA,NA,NA,NA,1
Staphylococcus phage MCE-2014,NA,NA,NA,NA,NA,1,1,1
Staphylococcus phage P108,NA,NA,NA,NA,NA,1,1,1
Staphylococcus phage PH15,NA,NA,NA,NA,1,NA,NA,1
Staphylococcus phage phiETA2,NA,NA,NA,NA,NA,1,NA,NA
Staphylococcus phage phiIPLA-C1C,NA,NA,NA,NA,1,NA,1,1
Staphylococcus phage phiIPLA-RODI,NA,NA,NA,NA,NA,1,1,NA
Staphylococcus phage phiMR25,NA,NA,NA,NA,NA,1,NA,NA
Staphylococcus phage phiNM,NA,NA,NA,NA,NA,1,NA,NA
Staphylococcus phage phinm2,NA,NA,NA,NA,NA,1,NA,NA
Staphylococcus phage phiPVL-CN125,NA,NA,NA,NA,NA,NA,NA,1
Staphylococcus phage PVL,NA,NA,NA,NA,NA,NA,NA,1
Staphylococcus phage Pvl108,NA,NA,NA,NA,NA,NA,NA,1
Staphylococcus phage S25-3,NA,NA,NA,NA,NA,NA,1,NA
Staphylococcus phage S25-4,NA,NA,NA,NA,NA,NA,1,NA
Staphylococcus phage SA12,NA,NA,NA,NA,NA,1,NA,NA
Staphylococcus phage SA97,NA,NA,NA,NA,NA,1,NA,NA
Staphylococcus phage Sap26,NA,NA,NA,NA,NA,1,NA,NA
Staphylococcus phage Sb-1,NA,NA,NA,NA,NA,NA,NA,1
Staphylococcus phage SPbeta-like,NA,NA,NA,NA,NA,NA,3,2
Staphylococcus phage StB20,NA,1,NA,NA,NA,NA,NA,NA
Staphylococcus phage Team1,NA,NA,NA,NA,NA,NA,NA,1
Staphylococcus phage tp310-1,NA,NA,NA,NA,NA,NA,NA,1
Staphylococcus phage tp310-3,NA,NA,NA,NA,NA,NA,NA,1
Staphylococcus phage Twort,NA,NA,NA,NA,1,1,2,NA
Staphylococcus phage vB_SepS_SEP9,NA,NA,NA,NA,NA,1,1,1
Staphylococcus prophage phiPV83,NA,NA,NA,NA,NA,NA,NA,1
Staphylococcus pseudintermedius,12,13,11,17,21,37,37,33
Staphylococcus saprophyticus,15,6,4,10,18,16,26,13
Staphylococcus schleiferi,7,14,11,19,15,39,34,38
Staphylococcus simulans,26,17,10,21,41,36,36,33
Staphylococcus sp. AntiMn-1,9,12,8,7,17,15,32,14
Kayvirus G1,NA,NA,NA,NA,NA,NA,NA,1
Silviavirus SA11,NA,NA,NA,NA,NA,NA,1,NA
Staphylococcus warneri,23,11,11,11,30,27,32,30
Staphylococcus xylosus,11,9,11,7,8,42,37,30
Staphylothermus hellenicus,1,1,NA,3,3,4,2,1
Staphylothermus marinus,NA,NA,NA,NA,1,3,1,2
Starkeya,NA,1,NA,NA,NA,NA,NA,1
Ancylobacter novellus,32,41,41,38,16,15,41,28
Stenotrophomonas,NA,1,1,1,NA,1,1,2
Stenotrophomonas acidaminiphila,39,53,62,40,20,19,30,34
Stenotrophomonas maltophilia,164,185,172,166,123,90,92,120
Stenotrophomonas nitritireducens,48,41,25,34,27,23,20,34
Stenotrophomonas phage Smp131,NA,NA,1,1,NA,NA,NA,NA
Stenotrophomonas phage vB_SmaS-DLP,1,2,2,1,NA,NA,NA,NA
Stenotrophomonas rhizophila,30,40,50,33,25,22,33,24
Stenotrophomonas sp. KCTC 12332,36,44,25,30,23,29,27,31
Stenotrophomonas sp. LM091,29,40,29,23,18,19,26,37
Steroidobacter denitrificans,25,26,37,36,28,20,12,22
Stigmatella aurantiaca,52,63,65,79,36,32,43,56
Streptobacillus moniliformis,5,4,7,9,20,27,33,26
Streptococcus,NA,NA,NA,NA,NA,2,NA,3
Streptococcus agalactiae,24,16,23,23,89,229,294,179
Streptococcus anginosus,172,258,200,307,137,225,204,232
Streptococcus constellatus,17,28,20,47,38,48,75,55
Streptococcus cristatus,19,8,14,15,14,41,28,34
Streptococcus dysgalactiae,17,11,12,11,27,36,36,32
Streptococcus equi,22,15,11,19,24,42,44,39
Streptococcus gallolyticus,67,52,31,50,83,121,132,102
Streptococcus gordonii,38,33,26,24,53,48,67,46
Streptococcus halotolerans,6,7,8,9,11,31,25,18
Streptococcus himalayensis,4,6,5,5,19,25,19,19
Streptococcus infantarius,43,30,39,33,99,175,171,148
Streptococcus iniae,17,7,4,10,25,35,23,17
Streptococcus intermedius,15,11,11,14,22,39,44,41
Streptococcus lutetiensis,16,17,23,16,68,165,143,125
Streptococcus macedonicus,5,5,12,5,12,39,49,36
Streptococcus marmotae,18,19,15,15,27,28,14,29
Streptococcus mitis,29,31,33,31,70,116,151,105
Streptococcus mutans,25,20,19,19,30,36,38,23
Streptococcus oralis,9,4,8,8,19,23,33,31
Streptococcus pantholopis,19,27,25,31,21,21,19,24
Streptococcus parasanguinis,16,19,6,13,435,1101,6114,1568
Streptococcus parauberis,7,6,4,11,26,23,40,15
Streptococcus pasteurianus,34,35,19,31,84,155,124,101
Streptococcus phage 20617,NA,NA,NA,1,1,6,11,7
Streptococcus phage 2972,NA,NA,NA,NA,NA,NA,1,2
Streptococcus phage Alq132,NA,NA,NA,NA,NA,NA,1,NA
Streptococcus phage Cp1,11,8,2,11,14,NA,NA,1
Streptococcus phage DT1,NA,NA,NA,NA,NA,2,NA,2
Streptococcus phage EJ-1,NA,NA,NA,NA,NA,1,NA,NA
Streptococcus phage K13,NA,NA,NA,NA,NA,NA,1,NA
Streptococcus phage O1205,NA,NA,NA,NA,NA,NA,1,NA
Streptococcus phage phiBHN167,NA,NA,NA,NA,NA,NA,NA,1
Streptococcus phage Sfi11,NA,NA,NA,NA,NA,NA,1,NA
Streptococcus phage Sfi19,NA,NA,NA,NA,NA,NA,1,NA
Streptococcus phage Sfi21,NA,NA,NA,NA,NA,NA,1,NA
Streptococcus phage SPQS1,NA,NA,NA,NA,NA,NA,NA,1
Streptococcus phage Str-PAP-1,NA,NA,NA,NA,NA,1,NA,NA
Streptococcus phage YMC-2011,NA,NA,NA,NA,NA,1,NA,NA
Streptococcus pneumoniae,30,25,19,34,55,56,85,72
Streptococcus pseudopneumoniae,12,23,23,25,21,30,33,32
Streptococcus pyogenes,30,21,18,30,86,200,197,146
Streptococcus salivarius,26,28,34,35,1362,3522,6416,5071
Streptococcus sanguinis,14,16,18,21,21,31,30,33
Streptococcus sp. A12,14,14,13,20,18,30,43,32
Streptococcus sp. I-G2,18,5,6,8,12,26,49,30
Streptococcus sp. I-P16,19,6,8,10,12,25,47,27
Streptococcus sp. oral taxon 431,2,5,8,13,11,19,28,19
Streptococcus suis,109,147,110,175,239,500,512,405
Streptococcus thermophilus,34,38,33,38,1045,2699,5114,3847
Streptococcus uberis,2,3,1,6,9,30,30,20
Streptomyces,16,17,16,17,11,9,7,9
Streptomyces noursei,37,38,51,44,21,19,30,25
Streptomyces albus,90,136,156,129,47,70,64,88
Streptomyces ambofaciens,34,45,55,38,18,24,24,42
Streptomyces avermitilis,24,30,34,43,24,15,27,41
Streptomyces bingchenggensis,44,58,58,45,18,20,31,30
Streptantibioticus cattleyicolor,47,64,82,68,20,37,29,32
Streptomyces clavuligerus,21,47,38,30,18,12,21,32
Streptomyces coelicolor,29,40,46,54,20,28,28,32
Streptomyces collinus,49,57,73,43,25,24,33,32
Streptomyces cyaneogriseus,33,55,59,49,19,24,21,35
Streptomyces microflavus,13,31,40,25,8,28,25,17
Streptomyces glaucescens,41,67,61,87,20,27,24,41
Streptomyces globisporus,22,44,51,45,15,29,16,34
Streptomyces griseochromogenes,46,54,48,52,25,26,43,40
Streptomyces griseus,19,26,26,30,13,22,27,28
Streptomyces hygroscopicus,39,63,58,41,32,24,35,34
Streptomyces leeuwenhoekii,25,47,58,54,20,21,23,39
Streptomyces lincolnensis,31,50,50,40,21,22,21,22
Streptomyces lividans,25,37,52,49,24,30,27,36
Streptomyces lydicus,78,102,77,108,47,38,37,67
Streptomyces noursei,28,46,68,61,10,23,29,41
Streptomyces pactum,35,60,65,50,27,31,31,41
Streptomyces parvulus,29,49,44,45,18,16,26,27
Streptomyces phage phiBT1,NA,NA,NA,NA,NA,NA,1,NA
Streptomyces phage SV1,NA,NA,NA,1,NA,NA,NA,NA
Streptomyces phage VWB,NA,2,NA,1,NA,2,NA,1
Streptomyces pratensis,23,31,27,32,25,15,22,26
Streptomyces pristinaespiralis,28,58,72,69,16,25,42,29
Streptomyces puniciscabiei,29,49,47,60,18,27,35,29
Streptomyces reticuli,41,77,62,74,23,23,42,32
Streptomyces rubrolavendulae,25,39,44,34,17,17,23,27
Streptomyces sampsonii,37,61,44,63,21,24,20,48
Streptomyces scabiei,28,32,37,31,22,25,25,35
Streptomyces sp. 4F,45,60,49,57,15,30,33,29
Streptomyces sp. 769,36,65,87,64,16,32,33,40
Streptomyces sp. CCM_MD2014,48,55,64,56,44,33,29,41
Streptomyces sp. CdTB01,39,54,75,56,44,43,32,47
Streptomyces sp. CFMR 7,22,36,38,29,14,15,32,30
Streptomyces sp. CNQ-509,19,31,46,31,19,30,35,28
Streptomyces sp. Mg1,40,64,77,48,25,29,32,37
Streptomyces sp. PAMC 26508,28,27,40,27,23,17,23,39
Streptomyces sp. RTd22,68,70,98,81,47,34,31,54
Streptomyces sp. S10(2016),34,35,45,55,22,24,38,26
Streptomyces sp. SAT1,28,48,50,46,24,21,20,37
Streptomyces sp. SirexAA-E,45,51,46,45,30,21,28,29
Streptomyces venezuelae,20,39,39,35,17,25,22,25
Streptomyces vietnamensis,51,47,50,53,23,27,32,37
Streptomyces violaceusniger,61,92,78,89,64,34,27,38
Streptomyces xiamenensis,24,43,45,33,14,24,26,23
Streptomycetaceae,NA,1,NA,1,1,1,1,2
Streptosporangiales,NA,1,NA,NA,NA,NA,NA,NA
Streptosporangium,NA,1,NA,1,NA,1,NA,2
Streptosporangium roseum,33,58,49,61,21,34,36,39
Stx2 converting phage II,NA,NA,NA,NA,196,563,234,309
Stx2 converting phage vB_EcoP_24B,NA,NA,NA,NA,101,283,96,162
Stx2-converting phage 1717,NA,NA,NA,NA,140,419,197,232
Stx2-converting phage 86,NA,NA,NA,NA,25,70,28,40
Suid alphaherpesvirus 1,NA,NA,NA,NA,NA,1,NA,NA
Sulfolobus acidocaldarius,7,1,NA,3,4,5,4,13
Saccharolobus islandicus,3,6,6,7,7,12,10,10
Sulfolobus islandicus filamentous virus,NA,NA,NA,NA,NA,1,NA,NA
Sulfolobus monocaudavirus SMV3,NA,NA,NA,NA,NA,1,NA,NA
Saccharolobus solfataricus,4,2,2,6,5,9,4,8
Sulfolobus sp. A20,NA,NA,1,1,1,4,5,1
Sulfurisphaera tokodaii,1,NA,4,2,3,4,6,5
Sulfuricella denitrificans,16,22,23,42,15,18,17,27
Sulfuricurvum kujiense,6,9,9,3,7,13,11,13
Sulfurihydrogenibium azorense,7,8,11,8,3,19,8,10
Sulfurihydrogenibium sp. YO3AOP1,16,11,3,7,27,10,10,15
Sulfurimonas autotrophica,4,5,4,4,5,12,12,12
Sulfurimonas denitrificans,15,20,7,14,14,15,7,12
Sulfuritalea,NA,NA,NA,1,NA,NA,NA,1
Sulfuritalea hydrogenivorans,41,42,30,55,24,29,26,31
Sulfurospirillum barnesii,3,2,7,5,6,17,9,11
Sulfurospirillum cavolei,7,6,7,14,10,14,8,10
Sulfurospirillum deleyianum,1,4,2,3,3,11,10,7
Sulfurospirillum halorespirans,9,6,7,10,14,14,10,9
Sulfurospirillum multivorans,28,19,8,15,34,14,12,9
Sulfurospirillum sp. UCH001,15,6,7,8,16,13,19,12
Sulfurovum lithotrophicum,31,24,16,26,33,20,10,19
Sulfurovum sp. NBC37-1,25,14,9,16,33,25,17,13
Swine enteric coronavirus,2,NA,NA,NA,NA,NA,NA,NA
Swinepox virus,NA,NA,NA,NA,NA,NA,1,NA
Symbiobacterium,NA,NA,NA,1,NA,NA,NA,1
Symbiobacterium thermophilum,81,111,102,118,34,45,41,77
Synechococcaceae,NA,NA,NA,NA,NA,NA,NA,1
Synechococcus,1,2,NA,1,NA,NA,NA,2
Synechococcus elongatus,12,13,13,19,18,5,16,16
Synechococcus phage ACG-2014b,NA,NA,NA,NA,NA,2,1,NA
Synechococcus phage ACG-2014f,NA,2,3,2,NA,NA,1,1
Synechococcus phage ACG-2014g,NA,NA,NA,NA,NA,NA,NA,1
Synechococcus phage ACG-2014h,NA,NA,NA,NA,NA,NA,1,NA
Synechococcus phage ACG-2014i,NA,1,NA,NA,NA,NA,NA,NA
Synechococcus phage ACG-2014j,NA,2,1,NA,1,1,1,1
Synechococcus phage P60,NA,NA,NA,NA,NA,1,NA,NA
Synechococcus phage S-CAM8,NA,NA,NA,NA,NA,1,NA,NA
Synechococcus phage S-CBP3,NA,NA,NA,NA,NA,1,NA,NA
Synechococcus phage S-CRM01,4,4,1,1,6,1,1,1
Synechococcus phage S-PM2,NA,NA,NA,NA,NA,1,1,NA
Synechococcus phage S-RIM8,NA,NA,NA,NA,NA,1,NA,NA
Synechococcus phage S-RIP2,NA,NA,NA,NA,NA,1,NA,NA
Synechococcus phage S-RSM4,NA,NA,NA,NA,NA,1,NA,NA
Synechococcus phage S-SM2,NA,NA,NA,NA,1,1,1,NA
Synechococcus phage S-SSM4,NA,NA,NA,NA,1,2,NA,NA
Synechococcus phage S-SSM7,NA,NA,NA,1,NA,NA,NA,NA
Synechococcus phage Syn19,NA,NA,NA,NA,NA,1,NA,NA
Synechococcus sp. CC9311,1,2,5,8,5,NA,5,10
Synechococcus sp. CC9605,14,10,13,22,12,8,6,8
Synechococcus sp. CC9902,41,19,6,12,39,4,3,11
Synechococcus sp. JA-2-3B'a(2-13),40,42,38,48,24,17,16,32
Synechococcus sp. JA-3-3Ab,52,41,39,49,38,23,19,39
Synechococcus sp. KORDI-100,6,8,4,5,11,6,6,9
Synechococcus sp. KORDI-49,23,20,17,15,18,19,13,15
Synechococcus sp. KORDI-52,13,18,17,25,15,10,8,11
Synechococcus sp. PCC 6312,2,10,10,12,8,6,11,5
Synechococcus sp. PCC 7002,6,NA,10,5,3,14,10,6
Synechococcus sp. PCC 7003,6,6,3,3,5,2,6,7
Synechococcus sp. PCC 7117,5,1,3,4,3,10,7,6
Synechococcus sp. PCC 73109,3,NA,4,2,3,8,10,5
Synechococcus sp. PCC 7502,1,1,8,4,3,10,9,3
Synechococcus sp. PCC 8807,5,1,5,3,3,9,9,6
Synechococcus sp. RCC307,22,25,27,29,13,14,8,15
Synechococcus sp. UTEX 2973,16,17,19,23,19,7,12,17
Synechococcus sp. WH 7803,24,19,16,19,16,14,8,20
Synechococcus sp. WH 8102,18,31,18,16,18,9,9,17
Synechococcus sp. WH 8103,13,24,17,12,6,7,10,15
Synechococcus sp. WH 8109,15,17,19,14,7,5,8,11
Synechocystis,NA,NA,NA,NA,NA,NA,NA,1
Synechocystis sp. PCC 6714,NA,1,3,4,2,7,15,6
Synechocystis sp. PCC 6803,19,24,15,11,10,7,13,7
synthetic construct,7,14,29,24,283,607,445,458
Syntrophobacter fumaroxidans,18,25,19,23,13,14,20,21
Syntrophobotulus glycolicus,24,42,33,52,30,41,40,49
Syntrophomonas wolfei,9,6,7,15,13,23,23,17
Syntrophothermus lipocalidus,19,22,27,24,16,7,16,12
Syntrophus
 
 <bacteria>
 
,NA,NA,NA,NA,NA,NA,1,NA
Syntrophus aciditrophicus,14,13,14,11,21,26,20,21
Tai Forest ebolavirus,NA,NA,NA,NA,NA,NA,1,NA
Tannerella,NA,1,NA,NA,NA,NA,NA,NA
Tannerella forsythia,506,560,509,632,457,561,742,619
Tannerella serpentiformis,461,364,338,385,388,233,218,290
Tatlockia micdadei,4,4,5,2,7,7,9,9
Taylorella asinigenitalis,5,3,3,5,4,7,11,7
Taylorella equigenitalis,NA,NA,NA,2,6,8,10,4
Temperate phage phiNIH1.1,NA,NA,NA,NA,NA,NA,2,1
Tenacibaculum dicentrarchi,40,27,21,22,41,21,27,23
Tepidanaerobacter acetatoxydans,9,8,1,7,15,34,32,25
Teredinibacter,1,NA,NA,NA,NA,NA,NA,NA
Teredinibacter turnerae,15,22,15,26,17,16,18,15
Terribacillus,NA,1,NA,NA,NA,NA,NA,NA
Terribacillus aidingensis,11,15,13,18,15,34,35,39
Terriglobus,NA,NA,NA,NA,NA,1,NA,NA
Terriglobus roseus,161,89,57,94,127,43,24,48
Terriglobus saanensis,25,30,32,36,21,18,10,22
Tetragenococcus halophilus,15,14,8,18,24,28,36,22
Thalassolituus oleivorans,13,10,7,15,16,18,17,14
Thalassospira,NA,NA,NA,NA,NA,1,NA,NA
Thalassospira xiamenensis,19,19,18,22,26,23,16,16
Thalassotalea sp. LPB0090,6,8,9,9,11,22,16,14
Thauera,3,3,NA,1,2,1,3,4
Thauera humireducens,42,39,58,52,32,31,41,55
Thauera aminoaromatica,49,63,66,73,32,21,49,42
Thermaceae,NA,NA,NA,NA,NA,NA,1,1
Thermacetogenium phaeum,8,16,14,12,8,23,9,18
Thermaerobacter marianensis,48,74,51,84,31,27,34,34
Thermales,NA,1,NA,NA,NA,NA,NA,NA
Thermanaerovibrio acidaminovorans,15,16,16,12,14,4,8,17
Thermincola potens,18,32,32,25,26,46,49,31
Thermoanaerobacter,NA,NA,1,NA,NA,NA,NA,1
Thermoanaerobacter brockii,37,17,2,20,34,34,25,28
Thermoanaerobacter italicus,27,16,10,22,35,27,33,25
Thermoanaerobacter kivui,38,26,12,28,65,33,29,33
Thermoanaerobacter mathranii,14,12,10,18,11,26,23,20
Thermoanaerobacter pseudethanolicus,37,17,2,20,34,34,25,28
Thermoanaerobacter sp. X513,27,15,2,10,29,33,31,23
Thermoanaerobacter sp. X514,34,18,4,24,42,32,29,30
Thermoanaerobacter wiegelii,21,13,3,9,41,33,37,34
Thermoanaerobacterium,NA,NA,NA,NA,NA,NA,NA,1
Thermoanaerobacterium thermosaccharolyticum,13,23,26,36,34,59,63,52
Thermoanaerobacterium xylanolyticum,3,13,6,11,12,52,38,28
Thermobacillus,NA,NA,1,NA,NA,NA,NA,NA
Thermobacillus composti,59,56,51,54,50,48,43,59
Thermobaculum terrenum,6,8,12,3,13,9,10,12
Thermobifida fusca,21,28,35,39,17,11,12,16
Thermobispora,NA,NA,NA,NA,NA,1,NA,NA
Thermobispora bispora,17,28,41,31,11,11,23,24
Thermococcus barophilus,7,4,13,10,3,3,7,13
Thermococcus chitonophagus,NA,NA,NA,NA,1,1,3,5
Thermococcus cleftensis,2,8,5,4,7,3,5,5
Thermococcus eurythermalis,1,1,NA,NA,1,5,10,1
Thermococcus gammatolerans,1,7,4,4,5,4,2,1
Thermococcus guaymasensis,NA,1,NA,2,2,3,NA,2
Thermococcus kodakarensis,8,7,7,8,7,2,3,4
Thermococcus litoralis,4,NA,2,2,9,5,9,4
Thermococcus nautili,10,7,13,5,3,5,6,NA
Thermococcus onnurineus,6,6,5,4,8,9,1,7
Thermococcus paralvinellae,3,1,3,1,5,2,6,3
Thermococcus peptonophilus,2,NA,1,1,1,2,3,3
Thermococcus piezophilus,12,5,8,14,13,4,3,5
Thermococcus prieurii virus 1,1,NA,1,NA,NA,NA,NA,NA
Thermococcus sibiricus,17,5,7,13,12,5,5,8
Thermococcus sp. 2319x1,NA,NA,NA,NA,2,7,5,5
Thermococcus sp. 4557,NA,2,1,1,5,3,2,4
Thermococcus sp. AM4,10,6,2,6,14,5,2,3
Thermocrinis albus,11,6,3,6,12,5,3,5
Thermocrinis ruber,5,7,10,3,8,10,2,4
Thermodesulfatator indicus,2,4,8,1,2,7,13,5
Thermodesulfobacterium commune,9,2,10,9,7,7,9,9
Thermodesulfobacterium geofontis,9,8,6,12,8,15,10,9
Thermodesulfobium narugense,3,2,4,5,6,8,12,9
Thermodesulfovibrio yellowstonii,16,10,9,8,13,23,18,17
Thermofilum carboxyditrophus,5,2,9,10,2,2,2,5
Thermofilum pendens,2,1,3,7,3,1,NA,NA
Thermofilum sp. 1807-2,2,NA,NA,NA,2,NA,3,NA
Thermofilum adornatum,5,2,9,10,2,3,1,5
Thermogladius calderae,1,3,4,1,1,NA,NA,4
Thermomicrobium roseum,13,11,13,10,7,6,10,9
Thermomonospora,NA,NA,NA,NA,NA,NA,NA,1
Thermomonospora curvata,53,79,74,84,25,40,30,47
Thermomonosporaceae,NA,NA,NA,NA,NA,NA,NA,1
Thermoplasma acidophilum,1,2,2,1,1,2,2,NA
Thermoplasma volcanium,NA,NA,NA,NA,NA,2,3,2
Thermoplasmatales archaeon BRNA1,8,17,14,12,13,8,6,10
Thermoproteus tenax,NA,NA,4,2,1,2,2,2
Thermoproteus uzoniensis,1,2,3,6,2,2,2,2
Thermosediminibacter oceani,4,10,9,11,12,12,17,20
Thermosipho africanus,16,14,6,6,15,14,26,17
Thermosipho melanesiensis,1,1,1,1,7,14,13,15
Thermosphaera aggregans,NA,NA,1,2,1,2,1,2
Thermosulfidibacter takaii,NA,3,4,6,4,7,10,4
Thermosynechococcus vestitus,6,7,11,9,7,12,6,7
Thermotoga caldifontis,11,13,8,9,11,7,10,8
Thermotoga maritima,2,3,3,1,5,10,7,12
Thermotoga petrophila,10,6,11,11,11,13,4,12
Thermotoga neapolitana,11,15,9,11,15,11,10,12
Thermotoga petrophila,14,11,8,8,12,17,6,19
Thermotoga profunda,1,2,3,2,1,6,11,9
Thermotoga sp. 2812B,6,4,6,3,5,10,8,10
Thermotoga sp. Cell2,4,6,9,7,8,15,5,13
Thermotoga sp. RQ2,1,1,7,1,8,12,7,7
Thermotoga sp. RQ7,11,14,9,11,15,12,11,11
Thermovibrio ammonificans,4,14,13,17,10,9,8,13
Thermovirga,NA,NA,NA,NA,NA,NA,NA,2
Thermovirga lienii,6,12,12,8,8,22,18,12
Thermus aquaticus,22,33,27,34,10,16,14,12
Thermus oshimai,29,25,17,36,17,11,11,18
Thermus parvatiensis,20,17,20,15,4,5,7,6
Thermus phage phi OH2,NA,NA,NA,NA,NA,1,NA,NA
Thermus phage phiYS40,NA,NA,NA,NA,NA,NA,3,1
Thermus phage TMA,NA,NA,NA,NA,NA,NA,2,NA
Thermus scotoductus,29,37,24,46,17,12,8,25
Thermus sp. CCB_US3_UF1,26,28,24,32,5,4,8,21
Thermus thermophilus,31,37,32,45,9,14,20,13
Thiomicrospira aerophila,9,3,1,2,6,7,5,5
Thiomicrospira cyclica,2,2,4,6,3,6,6,4
Thioalkalivibrio,2,1,1,2,1,NA,1,1
Thioalkalivibrio nitratireducens,18,29,32,18,14,17,14,19
Thioalkalivibrio paradoxus,23,32,32,19,15,10,15,13
Thioalkalivibrio sp. K90mix,13,24,39,22,13,18,16,24
Thioalkalivibrio sulfidiphilus,59,62,50,63,41,28,26,32
Thioalkalivibrio versutus,36,42,34,45,29,22,11,23
Thiobacillus,1,1,NA,NA,1,NA,NA,NA
Thiobacillus denitrificans,9,18,12,14,3,10,16,17
Thiocystis violascens,44,46,37,57,28,26,23,24
Thioflavicoccus mobilis,19,27,53,38,23,15,18,21
Thiolapillus brandeum,7,14,11,16,13,12,11,14
Hydrogenovibrio crunogenus,9,10,6,11,5,8,10,12
Thiomonas,NA,NA,NA,NA,NA,NA,1,NA
Thiomonas intermedia,20,27,36,36,15,19,27,37
Thioploca ingrica,3,1,4,3,4,14,17,11
Tipula oleracea nudivirus,NA,NA,NA,NA,NA,NA,1,NA
Tistrella mobilis,33,41,58,28,37,22,34,32
Tokyovirus A1,6,5,2,4,4,NA,NA,2
Tolumonas auensis,29,19,12,27,29,28,30,36
Leadbettera azotonutricia,12,27,22,28,13,20,15,15
Treponema brennaborense,27,28,45,30,25,44,25,35
Gracilinema caldarium,27,19,26,35,24,21,18,23
Treponema denticola,10,19,22,14,20,29,26,27
Treponema pallidum,NA,1,3,1,3,5,4,4
Treponema paraluiscuniculi,NA,1,3,1,2,5,4,4
Treponema pedis,12,8,7,8,18,16,23,17
Treponema primitia,33,30,27,39,12,19,25,30
Treponema putidum,44,53,43,51,42,47,41,36
Treponema sp. OMZ 838,28,58,45,51,31,46,34,41
Treponema succinifaciens,163,208,203,249,157,259,262,221
Trichodesmium erythraeum,12,9,15,16,18,23,21,17
Trichoplusia ni ascovirus 2c,NA,NA,NA,NA,NA,1,3,NA
Trichormus azollae,13,13,6,11,20,12,19,17
Tropheryma whipplei,4,NA,3,4,3,2,1,1
Truepera,NA,2,NA,1,NA,NA,NA,NA
Truepera radiovictrix,32,36,36,41,27,7,22,22
Trueperella,1,1,1,1,NA,NA,NA,NA
Trueperella pyogenes,63,70,76,84,23,30,28,46
Tsukamurella,NA,NA,NA,NA,1,NA,NA,NA
Tsukamurella paurometabola,34,33,37,22,15,14,22,23
Turicibacter sp. H121,29,37,43,50,67,135,102,104
Turkey adenovirus 1,NA,NA,NA,NA,NA,NA,1,NA
Turkeypox virus,NA,2,NA,NA,NA,NA,NA,NA
Turneriella parva,6,11,17,11,4,7,10,6
uncultured Termite group 1 bacterium,3,10,8,6,4,5,13,10
unidentified adenovirus,NA,NA,NA,NA,NA,1,NA,NA
Urbanus proteus nucleopolyhedrovirus,NA,NA,3,2,NA,NA,NA,1
Ureaplasma parvum,1,2,3,4,3,6,5,5
