species,Healthy_stool_10_1,Healthy_stool_10_10,Healthy_stool_10_100,Healthy_stool_10_50,Healthy_stool_100_1,Healthy_stool_100_10,Healthy_stool_100_100,Healthy_stool_100_50
Lactiplantibacillus plantarum,21,24,21,30,36,20,31,24
Lactobacillus prophage Lj965,NA,NA,NA,NA,NA,1,NA,NA
Limosilactobacillus reuteri,132,166,117,185,100,107,126,111
Lacticaseibacillus rhamnosus,55,33,32,54,53,32,34,49
Ligilactobacillus ruminis,40,21,22,39,596,1432,5912,1987
Latilactobacillus sakei,13,20,15,17,13,22,14,22
Ligilactobacillus salivarius,49,47,40,93,46,71,74,75
Fructilactobacillus sanfranciscensis,10,5,7,13,15,13,15,15
Lactobacillus sp. wkB8,18,10,3,5,25,10,19,18
Lactococcus garvieae,15,9,13,23,5,19,16,20
Lactococcus lactis,38,42,34,33,60,121,160,117
Lactococcus phage bIL309,3,NA,NA,NA,NA,NA,NA,NA
Lactococcus phage bIL67,NA,NA,NA,NA,1,1,NA,NA
Lactococcus phage phiL47,NA,NA,NA,NA,NA,1,NA,NA
Lactococcus phage r1t,NA,NA,NA,NA,NA,NA,1,NA
Pseudolactococcus piscium,14,8,14,10,15,25,24,29
Lake Sarah-associated circular virus-18,1,NA,NA,NA,1,1,NA,NA
Laribacter,NA,NA,NA,NA,NA,NA,NA,1
Laribacter hongkongensis,55,41,36,41,42,25,31,37
Lawsonella clevelandensis,12,11,14,16,7,14,7,11
Lawsonia intracellularis,4,NA,3,9,3,9,9,14
Leadbetterella byssophila,76,46,32,55,77,32,43,40
Leclercia adecarboxylata,39,40,38,26,29,37,23,39
Legionella,NA,NA,NA,NA,NA,1,NA,NA
Legionella fallonii,15,9,8,12,20,16,7,9
Legionella hackeliae,1,12,11,8,9,13,18,14
Legionella longbeachae,2,6,1,7,6,14,10,8
Legionella oakridgensis,6,11,5,10,7,7,4,7
Legionella pneumophila,99,71,30,55,122,50,39,45
Leifsonia,1,2,1,2,NA,NA,NA,NA
Leifsonia xyli,56,70,104,55,35,41,37,51
Leisingera,NA,NA,1,NA,NA,NA,NA,NA
Leisingera methylohalidivorans,23,39,34,47,29,22,23,26
Lelliottia amnigena,39,47,65,48,29,29,19,31
Lentibacillus amyloliquefaciens,48,28,17,26,48,33,27,29
Lentzea sp. DHS C013,24,37,32,42,18,13,31,29
Leptolyngbya,NA,NA,NA,NA,NA,NA,NA,1
Leptolyngbya sp. NIES-3755,21,16,7,9,21,20,11,12
Leptolyngbya sp. O-77,51,56,49,70,49,28,34,33
Leptolyngbya sp. PCC 7376,37,20,22,24,31,8,18,11
Leptospira,NA,NA,NA,NA,NA,NA,NA,1
Leptospira alstonii,35,13,11,14,39,25,17,24
Leptospira biflexa,28,14,11,12,39,23,20,15
Leptospira borgpetersenii,3,10,7,8,16,27,15,13
Leptospira interrogans,16,19,23,14,23,32,27,24
Leptospira santarosai,2,9,7,7,9,17,11,11
Leptospirillum ferriphilum,16,20,7,6,12,14,8,13
Leptospirillum ferrooxidans,4,8,2,6,6,9,8,10
Leptospirillum sp. Group II 'CF-1',16,11,11,6,7,14,7,11
Leptothrix <b-proteobacteria>,1,NA,NA,1,1,1,NA,1
Leptothrix cholodnii,65,80,115,87,55,46,47,52
Leptotrichia buccalis,14,22,14,14,20,34,30,27
Leptotrichia sp. oral taxon 212,31,6,6,11,30,41,44,36
Leptotrichia sp. oral taxon 847,16,15,9,11,24,38,22,19
Leuconostoc,5,7,2,1,NA,NA,NA,1
Leuconostoc carnosum,19,31,20,29,20,35,19,28
Leuconostoc citreum,19,32,23,34,10,22,23,20
Leuconostoc gelidum,32,31,23,25,24,36,29,31
Leuconostoc kimchii,34,42,24,35,24,20,17,27
Leuconostoc lactis,22,35,23,33,17,20,16,18
Leuconostoc mesenteroides,24,36,27,35,22,35,15,31
Leuconostoc phage P793,NA,2,3,2,NA,NA,NA,1
Leuconostoc phage phiLN34,NA,NA,NA,NA,1,NA,NA,NA
Leuconostoc phage phiLNTR2,NA,NA,NA,NA,1,NA,NA,NA
Leuconostoc phage phiLNTR3,NA,NA,NA,NA,1,NA,NA,NA
Leuconostoc sp. C2,41,41,24,43,29,29,15,26
Liberibacter crescens,3,1,2,4,5,5,13,11
Liberibacter phage SC1,NA,NA,NA,NA,NA,2,NA,NA
Liberibacter phage SC2,NA,NA,NA,NA,NA,2,NA,NA
Limnochorda,NA,1,NA,NA,NA,NA,NA,1
Limnochorda pilosa,62,96,82,89,37,27,28,57
Limnochordaceae,NA,NA,NA,1,NA,NA,NA,NA
Limnohabitans,NA,NA,NA,NA,NA,NA,1,NA
Limnohabitans sp. 103DPR2,21,12,6,17,26,8,17,15
Limnohabitans sp. 63ED37-2,41,45,45,42,31,20,21,20
Listeria innocua,20,19,6,15,21,32,36,30
Listeria ivanovii,14,12,10,16,33,50,51,40
Listeria monocytogenes,38,32,17,34,44,69,71,60
Listeria phage 2389,NA,NA,NA,NA,1,NA,NA,1
Listeria phage A500,NA,NA,NA,NA,NA,NA,1,NA
Listeria phage List-36,NA,NA,NA,NA,NA,2,1,NA
Listeria phage LP-026,NA,NA,NA,NA,NA,1,1,NA
Listeria phage LP-030-2,NA,NA,NA,NA,1,NA,NA,1
Listeria phage LP-037,NA,NA,NA,NA,NA,1,1,NA
Listeria phage LP-101,NA,NA,NA,NA,NA,1,NA,NA
Listeria phage LP-110,NA,NA,NA,NA,NA,1,1,NA
Listeria phage LP-114,NA,NA,NA,NA,NA,2,1,NA
Listeria phage P70,NA,NA,NA,NA,NA,1,1,NA
Listeria seeligeri,5,12,8,11,17,46,21,21
Pecentumvirus A511,NA,NA,NA,NA,NA,1,NA,NA
Listeria welshimeri,9,14,10,11,13,31,39,29
Lumpy skin disease virus NI-2490,NA,NA,NA,NA,NA,3,1,1
Luteipulveratus,NA,NA,NA,NA,1,NA,NA,NA
Luteipulveratus mongoliensis,51,54,64,61,19,22,21,24
Lutibacter sp. LP1,19,4,3,11,25,23,35,16
Lutibacter sp. LPB0138,32,25,15,39,39,26,31,36
Lymphocystis disease virus - isolate China,5,2,5,2,4,3,1,NA
Lysinibacillus fusiformis,17,13,12,13,32,27,37,32
Lysinibacillus sphaericus,12,4,4,7,26,40,43,36
Lysinibacillus varians,25,11,18,13,42,50,38,31
Lysobacter,NA,NA,1,1,1,NA,NA,NA
Lysobacter antibioticus,33,53,53,50,29,21,29,52
Lysobacter capsici,37,39,47,41,21,29,33,36
Lysobacter gummosus,34,45,35,36,30,23,24,39
Macacine herpesvirus 3,1,1,1,NA,NA,NA,NA,NA
Macacine gammaherpesvirus 5,NA,NA,NA,NA,NA,1,NA,NA
Macrococcoides caseolyticum,5,4,9,13,17,39,31,21
Mageeibacillus,NA,1,NA,NA,NA,NA,NA,NA
Mageeibacillus indolicus,59,55,52,86,60,87,91,87
Magnetococcus marinus,17,37,26,44,22,13,14,32
Magnetospira sp. QH-2,26,41,36,35,20,20,26,23
Magnetospirillum,NA,NA,NA,NA,NA,NA,NA,1
Magnetospirillum gryphiswaldense,37,50,47,40,20,24,25,37
Paramagnetospirillum magneticum,71,78,89,92,40,29,55,52
Magnetospirillum sp. XM-1,40,56,86,71,19,32,43,54
Mahella australiensis,36,29,24,40,27,26,37,32
Maize bushy stunt phytoplasma,2,2,2,4,5,9,2,10
Mamestra brassicae multiple nucleopolyhedrovirus,1,1,NA,2,1,1,NA,NA
Mamestra configurata nucleopolyhedrovirus B,1,1,NA,2,1,1,NA,NA
Mannheimia haemolytica,25,22,22,29,34,22,25,31
Mannheimia phage vB_MhM_3927AP2,NA,NA,NA,NA,NA,1,1,NA
Mannheimia sp. USDA-ARS-USMARC-1261,15,16,13,19,14,14,19,20
Mannheimia varigena,15,16,11,23,22,25,29,29
Maribacter,NA,NA,NA,NA,NA,1,NA,NA
Maribacter sp. 1_2014MBL_MicDiv,97,47,32,54,109,33,27,25
Maribacter sp. HTCC2170,53,23,14,23,63,21,35,35
Maricaulis maris,49,51,37,46,52,17,15,25
Marichromatium,NA,NA,NA,NA,NA,NA,NA,2
Marichromatium purpuratum,70,91,65,79,77,32,33,55
Marinithermus hydrothermalis,48,54,51,53,25,16,13,28
Marinitoga piezophila,7,4,4,4,14,24,31,18
Marinobacter,1,4,2,2,3,NA,1,3
Marinobacter adhaerens,42,46,29,43,30,20,16,26
Marinobacter nauticus,82,90,66,104,76,35,29,63
Marinobacter psychrophilus,14,23,22,22,11,8,14,11
Marinobacter salarius,15,22,12,18,7,21,19,15
Marinobacter similis,53,35,24,28,53,21,9,19
Marinobacter sp. BSs20148,13,22,29,26,8,8,6,13
Marinobacter sp. CP1,44,46,37,42,36,19,14,18
Marinobacter sp. Hb8,24,25,12,25,41,24,14,13
Marinobacter sp. LQ44,21,22,16,34,10,22,20,20
Marinobacterium sp. ST58-10,70,59,55,71,40,25,25,52
Marinomonas mediterranea,8,8,17,15,10,15,15,18
Marinomonas posidonica,68,38,17,31,70,22,12,24
Marinomonas sp. MWYL1,16,9,6,10,17,6,11,17
Marinovum,NA,1,2,NA,NA,NA,NA,NA
Marinovum algicola,33,34,48,45,24,26,18,38
Marivirga tractuosa,59,35,15,21,66,26,37,30
Marseillevirus marseillevirus,NA,NA,NA,NA,NA,NA,NA,2
Martelella,NA,1,3,1,1,NA,NA,NA
Martelella endophytica,73,62,58,77,45,39,33,46
Martelella sp. AD-3,64,61,82,89,45,46,27,47
Maruca vitrata nucleopolyhedrovirus,NA,NA,NA,NA,NA,NA,NA,1
Massilia,8,4,3,3,4,NA,1,2
Massilia sp. NR 4-1,55,62,79,94,47,29,43,45
Massilia sp. WG5,33,51,69,62,24,41,47,47
Megasphaera elsdenii,121,124,100,137,569,1229,6384,1392
Meiothermus ruber,35,41,54,63,22,18,15,29
Allomeiothermus silvanus,26,29,36,28,14,11,13,24
Melanoplus sanguinipes entomopoxvirus,NA,NA,NA,NA,1,NA,NA,NA
Marseillevirus sp. 'Melbournevirus' <Marseillevirus sp. 'Melbournevirus'>,NA,NA,NA,NA,NA,1,NA,2
Melioribacter roseus,43,30,30,31,27,25,24,22
Melissococcus plutonius,36,13,3,11,23,31,28,34
Mesoplasma florum,3,8,3,8,8,22,14,19
Mesorhizobium,1,2,3,2,1,1,1,1
Mesorhizobium amorphae,16,35,46,50,35,30,26,32
Mesorhizobium australicum,39,49,36,54,44,14,28,29
Mesorhizobium ciceri,67,69,83,82,39,41,35,56
Mesorhizobium loti,50,67,90,75,34,45,48,56
Mesorhizobium opportunistum,34,49,53,40,19,20,20,45
Mesorhizobium phage vB_MloP_Lo5R7ANS,NA,NA,NA,1,NA,NA,NA,NA
Mesotoga prima,10,2,11,5,5,7,4,9
Metallosphaera cuprina,4,2,NA,6,2,2,1,2
Metallosphaera sedula,NA,NA,NA,1,1,1,NA,2
Methanobacterium formicicum,12,6,4,15,22,14,12,4
Methanobacterium lacus,NA,1,1,2,3,14,10,6
Methanobacterium paludis,2,2,1,NA,4,8,9,4
Methanobacterium sp. MB1,NA,2,NA,2,NA,6,5,4
Methanobrevibacter millerae,13,6,6,7,12,19,16,19
Methanobrevibacter olleyae,1,NA,1,1,4,19,9,11
Methanobrevibacter ruminantium,11,19,13,9,18,23,18,12
Methanobrevibacter smithii,13,6,5,11,2654,6914,5238,4255
Methanobrevibacter sp. AbM4,18,22,11,19,19,17,18,17
Methanobrevibacter sp. YE315,2,2,2,5,8,13,15,7
Methanocaldococcus bathoardescens,10,NA,4,8,7,6,8,6
Methanocaldococcus fervens,2,4,9,2,NA,4,2,6
Methanocaldococcus infernus,4,6,2,4,4,5,7,2
Methanocaldococcus jannaschii,3,1,2,1,4,6,6,9
Methanocaldococcus sp. FS406-22,1,NA,1,NA,4,6,8,1
Methanocaldococcus vulcanius,NA,NA,NA,NA,1,5,4,2
Methanocella,NA,NA,1,NA,NA,NA,NA,1
Methanocella arvoryzae,18,8,8,22,17,6,11,14
Methanocella conradii,5,12,4,7,3,3,3,7
Methanococcoides burtonii,6,7,11,12,9,16,12,10
Methanococcoides methylutens,2,3,1,4,6,18,4,9
Methanococcus aeolicus,NA,2,1,NA,2,8,12,5
Methanococcus maripaludis,25,13,1,12,32,36,36,23
Methanococcus vannielii,1,NA,1,1,6,8,5,9
Methanococcus voltae,15,5,9,21,18,15,7,9
Methanocorpusculum labreanum,16,8,5,7,22,11,10,20
Methanoculleus bourgensis,10,13,10,5,9,9,6,11
Methanoculleus marisnigri,14,10,12,7,9,6,10,3
Methanoculleus sp. MAB1,15,13,9,6,9,8,7,5
methanogenic archaeon ISO4-H5,27,13,8,13,20,15,8,17
Methanohalobium evestigatum,8,7,NA,9,5,15,6,11
Methanohalophilus mahii,2,4,6,6,5,4,5,6
Methanolacinia petrolearia,44,32,7,10,26,19,6,15
Methanolobus psychrophilus,14,10,5,4,12,13,3,7
Methanomethylovorans hollandica,31,16,14,33,40,9,7,14
Methanoregula boonei,4,3,4,1,2,6,3,5
Methanoregula formicica,37,19,23,23,39,11,8,19
Methanoregulaceae,NA,NA,NA,NA,NA,1,NA,NA
Methanothrix soehngenii,8,3,6,6,8,10,4,11
Methanothrix harundinacea,8,10,10,11,2,8,2,5
Methanosalsum zhilinae,10,4,1,4,15,12,11,8
Methanosarcina acetivorans,6,10,5,7,11,13,12,14
Methanosarcina barkeri,12,20,12,21,22,35,24,28
Methanosarcina horonobensis,27,21,17,24,17,23,16,17
Methanosarcina lacustris,11,10,7,15,4,3,8,2
Methanosarcina mazei,19,19,6,28,28,21,18,23
Methanosarcina siciliae,9,9,5,22,11,13,8,12
Methanosarcina sp. Kolksee,18,19,10,15,12,17,18,9
Methanosarcina sp. MTP4,16,15,11,16,16,9,8,11
Methanosarcina sp. WH1,10,7,6,11,2,13,11,7
Methanosarcina sp. WWM596,6,6,3,8,3,14,16,8
Methanosarcina thermophila,10,3,5,9,19,9,6,12
Methanosarcina vacuolata,9,14,7,11,11,19,16,9
Methanosphaera stadtmanae,6,2,6,1,7,21,13,8
Methanosphaerula palustris,23,15,15,13,26,12,4,8
Methanospirillum hungatei,22,17,11,13,38,5,8,19
Methanothermobacter marburgensis,1,1,3,3,1,3,2,NA
Methanothermobacter sp. CaT2,NA,4,1,1,3,2,NA,3
Methanothermobacter thermautotrophicus,1,3,2,NA,3,3,NA,2
Methanothermococcus okinawensis,NA,NA,NA,NA,4,12,6,4
Methanothermus fervidus,1,3,2,2,2,4,5,1
Methanotorris igneus,NA,NA,6,7,4,7,10,4
Candidatus Methylacidiphilum fumarolicum,7,6,11,8,6,12,13,10
Candidatus Methylacidiphilum infernorum,2,NA,NA,1,6,8,4,5
Methylibium,1,NA,NA,NA,NA,NA,NA,NA
Methylibium petroleiphilum,48,71,71,63,42,32,42,38
Methylobacillus flagellatus,31,40,24,31,18,14,15,25
Methylobacteriaceae,2,NA,1,NA,1,NA,NA,NA
Methylobacterium,2,5,5,3,4,1,2,2
Methylobacterium aquaticum,55,91,58,81,33,31,30,34
Methylorubrum extorquens,49,61,83,56,30,54,46,51
Methylobacterium nodulans,34,35,46,34,20,19,34,26
Methylorubrum populi,32,48,44,45,20,28,25,37
Methylobacterium radiotolerans,63,82,72,61,50,40,34,61
Methylobacterium sp. 4-46,50,66,59,61,46,28,37,28
Methylobacterium sp. AMS5,48,46,57,56,24,27,34,51
Methylobacterium sp. C1,49,54,44,53,40,26,29,41
Methyloceanibacter,NA,1,2,1,NA,NA,NA,NA
Methyloceanibacter caenitepidi,31,34,47,42,17,13,13,23
Methylocella silvestris,19,16,30,4,16,13,20,19
Methylococcaceae,NA,NA,NA,NA,1,NA,1,NA
Methylococcus,NA,1,NA,NA,NA,NA,NA,1
Methylococcus capsulatus,20,16,37,35,17,17,17,23
Methylocystis,1,1,3,1,NA,1,NA,NA
Methylocystis sp. SC2,16,17,27,16,6,11,14,24
Methylotuvimicrobium alcaliphilum,21,31,22,20,27,19,13,15
Methylomonas,NA,NA,NA,1,NA,NA,NA,NA
Methylomonas denitrificans,25,27,27,24,23,29,30,35
Methylomonas methanica,19,25,17,21,13,12,19,16
Methylomonas sp. DH-1,54,66,70,64,38,39,27,48
Methylophaga,NA,NA,NA,NA,NA,1,NA,NA
Methylophaga frappieri,12,8,5,9,11,8,8,8
Methylophaga nitratireducenticrescens,37,19,18,15,27,14,23,14
Methylophilus sp. TWE2,9,8,10,11,10,13,13,7
Methylotenera,NA,NA,NA,NA,NA,NA,1,NA
Methylotenera mobilis,11,7,9,6,9,15,16,8
Methylotenera versatilis,9,3,4,7,11,18,18,11
Methyloversatilis,NA,NA,NA,1,1,1,NA,NA
Methyloversatilis sp. RAC08,32,48,45,51,38,24,31,28
Methylovorus,NA,NA,NA,NA,NA,2,NA,NA
Methylovorus glucosotrophus,13,22,20,26,15,10,15,15
Methylovorus sp. MP688,22,24,22,29,14,14,13,14
Micavibrio aeruginosavorus,25,29,21,29,22,20,19,30
Microbacteriaceae,1,2,1,3,5,3,1,NA
Microbacterium,NA,2,1,2,1,NA,NA,NA
Microbacterium chocolatum,8,18,13,15,14,13,8,5
Microbacterium phage vB_MoxS-ISF9,NA,1,NA,NA,NA,NA,NA,NA
Microbacterium sp. BH3-3-3,14,25,32,28,13,17,31,20
Microbacterium sp. CGR1,8,23,18,14,11,10,19,14
Microbacterium sp. No. 7,21,23,51,21,18,18,22,23
Microbacterium sp. PAMC 28756,31,57,61,35,15,28,18,34
Microbacterium sp. XT11,20,39,44,25,20,22,15,20
Microbacterium testaceum,33,57,38,32,35,26,25,24
Microbulbifer,3,NA,1,1,NA,1,NA,3
Microbulbifer sp. CCB-MM1,57,46,45,50,37,28,27,27
Microbulbifer thermotolerans,31,49,36,47,32,26,17,24
Microbulbiferaceae,3,NA,1,1,2,NA,NA,NA
Micrococcaceae,1,2,1,3,2,1,NA,1
Micrococcales,1,2,NA,NA,NA,NA,NA,3
Micrococcus,1,NA,NA,NA,NA,NA,1,NA
Micrococcus luteus,34,35,41,32,20,14,16,26
Microcoleaceae,NA,NA,NA,NA,NA,NA,NA,1
Microcoleus sp. PCC 7113,24,11,11,23,29,29,25,23
Microcystis <cyanobacteria>,NA,NA,NA,NA,NA,NA,NA,1
Microcystis aeruginosa,21,14,14,34,26,14,18,19
Microcystis panniformis,20,15,18,20,20,6,21,14
Microlunatus phosphovorus,42,53,42,40,43,27,22,25
Micromonas pusilla virus 12T,NA,NA,NA,NA,1,NA,NA,1
Micromonas sp. RCC1109 virus MpV1,NA,NA,1,NA,NA,NA,NA,NA
Micromonospora,5,1,NA,2,3,NA,1,NA
Micromonospora aurantiaca (nom. illeg.),81,78,68,91,52,31,26,39
Micromonospora sp. L5,54,70,65,79,23,27,25,42
Micromonosporaceae,11,5,NA,4,9,2,NA,1
Microterricola,NA,NA,1,1,2,NA,NA,NA
Microterricola viridarii,32,52,66,29,42,20,18,36
Roseateles,NA,1,1,1,1,NA,NA,NA
Mitsuaria sp. 7,54,72,67,74,43,26,32,37
Mobiluncus curtisii,6,14,17,14,70,173,88,102
Modestobacter,11,4,NA,3,9,1,NA,NA
Modestobacter marinus,31,51,66,43,14,18,29,28
Mojiang virus,NA,NA,1,1,NA,NA,NA,NA
Mollivirus sibericum,NA,NA,NA,NA,NA,NA,1,NA
Molluscum contagiosum virus subtype 1,1,NA,1,1,NA,NA,1,NA
Monkeypox virus Zaire-96-I-16,2,NA,NA,NA,NA,NA,NA,NA
Moorena producens,36,21,20,18,33,22,21,17
Neomoorella thermoacetica,21,29,51,39,20,25,31,20
Moraxella catarrhalis,19,24,9,18,19,17,12,14
Faucicola osloensis,15,5,12,14,7,10,10,2
Moraxella ovis,16,8,22,10,9,16,9,11
Morganella morganii,13,21,25,29,18,22,28,22
Morganellaceae,NA,NA,NA,NA,NA,1,NA,NA
Moritella viscosa,7,8,3,6,12,9,28,15
Mouse astrovirus M-52/USA/2008,NA,NA,NA,NA,NA,1,NA,NA
Moussa virus,1,NA,NA,NA,NA,NA,NA,NA
Mucilaginibacter sp. PAMC 26640,80,63,47,50,43,57,47,40
Mucinivorans hirudinis,164,152,157,146,174,89,91,108
Muricauda lutaonensis,54,35,32,25,31,33,38,24
Flagellimonas ruestringensis,50,45,45,39,59,34,33,30
Murid betaherpesvirus 2,1,3,3,4,2,2,5,NA
Murray Valley encephalitis virus,NA,NA,NA,NA,NA,NA,NA,1
Mycobacteriaceae,NA,1,NA,1,NA,NA,NA,1
Mycobacterium,16,18,9,11,13,5,10,3
Mycobacteroides abscessus,51,61,51,60,34,31,27,32
Mycobacterium tuberculosis variant africanum,17,14,11,12,8,8,11,8
Mycobacterium avium,46,62,65,65,24,25,40,47
Mycobacterium tuberculosis variant bovis,17,14,11,12,8,11,10,9
Mycobacterium canetti,14,13,10,9,7,8,9,7
Mycobacteroides chelonae,19,28,34,27,11,7,8,15
Mycobacterium chimaera,25,37,28,25,10,18,10,21
Mycolicibacterium chubuense,15,36,50,31,7,16,14,22
Mycolicibacterium fortuitum,21,38,32,38,11,15,15,27
Mycolicibacterium gilvum,39,53,54,37,20,33,27,33
Mycobacterium goodii,39,53,45,56,20,21,18,30
Mycobacterium haemophilum,44,25,30,36,34,11,14,16
Mycobacterium immunogenum,16,20,36,31,19,8,12,17
Mycobacterium intracellulare subsp. intracellulare,23,26,27,23,10,19,10,14
Mycobacterium intracellulare,29,31,41,39,13,18,14,28
Mycobacterium kansasii,26,27,30,38,14,26,14,37
Mycobacterium leprae,13,13,8,8,13,5,8,5
Mycobacterium liflandii,22,19,18,33,13,21,22,26
Mycobacterium marinum,27,27,21,40,19,24,28,32
Mycolicibacterium neoaurum,26,45,54,47,17,18,16,30
Mycobacterium phage 20ES,3,2,10,NA,1,1,1,2
Mycobacterium phage Adler,NA,NA,NA,NA,NA,1,NA,NA
Mycobacterium phage Alice,NA,NA,1,NA,NA,1,NA,NA
Mycobacterium phage Anubis,NA,NA,NA,NA,NA,NA,NA,1
Mycobacterium phage Archie,1,NA,3,1,NA,1,NA,1
Mycobacterium phage Ardmore,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage Ariel,NA,NA,1,NA,NA,NA,NA,NA
Mycobacterium phage Bane1,NA,NA,1,NA,NA,NA,1,1
Mycobacterium phage Barnyard,14,6,6,8,12,3,NA,2
Mycobacterium phage BellusTerra,5,NA,NA,1,1,2,NA,NA
Mycobacterium phage Bernal13,6,4,NA,2,4,3,NA,NA
Mycobacterium phage Bethlehem,1,NA,2,2,NA,NA,NA,NA
Mycobacterium phage Bipolar,NA,NA,NA,NA,NA,NA,1,NA
Mycobacterium phage Bobi,NA,1,NA,NA,NA,NA,1,NA
Mycobacterium phage Boomer,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage Breeniome,NA,NA,NA,NA,NA,1,NA,NA
Mycobacterium phage Brocalys,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage Bruin,1,1,1,3,1,NA,1,2
Mycobacterium phage Brusacoram,NA,NA,NA,NA,NA,NA,1,NA
Mycobacterium phage BTCU-1,NA,2,2,NA,NA,NA,NA,NA
Mycobacterium phage Cabrinians,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage CaptainTrips,1,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage Catdawg,NA,NA,NA,1,NA,2,NA,NA
Mycobacterium phage Cerasum,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage Contagion,1,1,1,3,1,NA,1,2
Mycobacterium phage Cooper,NA,NA,NA,1,NA,1,1,1
Mycobacterium phage Corndog,NA,NA,NA,1,NA,2,NA,NA
Mycobacterium phage Dante,NA,NA,NA,NA,NA,NA,1,NA
Mycobacterium phage DD5,1,NA,2,2,NA,NA,NA,NA
Mycobacterium phage DeadP,1,2,NA,NA,NA,NA,NA,NA
Mycobacterium phage DrDrey,1,1,1,3,1,NA,1,2
Mycobacterium phage DS6A,1,1,2,NA,NA,NA,NA,NA
Mycobacterium phage Dumbo,1,1,1,3,1,NA,1,2
Mycobacterium phage Dylan,NA,NA,NA,1,NA,2,NA,1
Mycobacterium phage Euphoria,1,NA,2,2,NA,NA,NA,NA
Mycobacterium phage First,3,2,10,NA,1,1,1,2
Mycobacterium phage FlagStaff,1,NA,NA,NA,NA,NA,NA,NA
Mycobacterium phage Florinda,NA,NA,NA,NA,NA,NA,1,NA
Mycobacterium phage Fredward,NA,NA,NA,NA,NA,NA,1,NA
Mycobacterium phage Fruitloop,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage Goku,1,1,1,3,1,NA,1,2
Mycobacterium phage Hades,NA,1,NA,NA,NA,NA,1,NA
Mycobacterium phage HufflyPuff,1,1,1,3,1,NA,1,2
Mycobacterium phage HyRo,NA,NA,1,NA,NA,1,NA,NA
Mycobacterium phage Iracema64,5,NA,NA,2,1,2,NA,1
Mycobacterium phage Jabbawokkie,NA,NA,NA,NA,NA,NA,1,NA
Mycobacterium phage Jolie1,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage Kampy,5,NA,NA,1,1,2,NA,NA
Mycobacterium phage Lilac,1,1,1,3,1,NA,1,2
Mycobacterium phage Lockley,1,NA,2,2,NA,NA,NA,NA
Mycobacterium phage Loser,2,NA,2,NA,1,NA,1,1
Mycobacterium phage MarQuardt,NA,NA,NA,NA,NA,NA,NA,1
Mycobacterium phage MiaZeal,NA,NA,1,NA,NA,NA,NA,NA
Mycobacterium phage Mindy,1,1,1,3,1,NA,1,2
Mycobacterium phage MOOREtheMARYer,NA,NA,NA,NA,NA,1,1,1
Mycobacterium phage Murphy,1,1,1,3,1,NA,1,2
Mycobacterium phage Myrna,NA,NA,NA,NA,1,NA,NA,1
Mycobacterium phage Nala,1,1,1,3,1,NA,1,2
Mycobacterium phage NelitzaMV,1,1,1,3,1,NA,1,2
Mycobacterium phage Nigel,1,NA,NA,1,NA,NA,NA,NA
Mycobacterium phage Nyxis,5,NA,NA,1,1,2,NA,NA
Mycobacterium phage Obama12,NA,NA,NA,NA,NA,NA,NA,1
Mycobacterium phage Ovechkin,NA,NA,NA,NA,NA,NA,1,NA
Mycobacterium phage Peaches,5,NA,NA,1,1,2,NA,NA
Mycobacterium phage Phaedrus,NA,NA,NA,NA,NA,1,NA,NA
Mycobacterium phage PhatBacter,1,1,1,3,1,NA,1,2
Mycobacterium phage Phaux,1,1,1,3,1,NA,1,2
Mycobacterium phage Phlei,1,NA,1,NA,NA,NA,NA,NA
Mycobacterium phage Phlyer,NA,NA,NA,NA,NA,1,NA,NA
Mycobacterium phage Phrux,1,1,1,3,1,NA,1,2
Mycobacterium phage PopTart,1,2,NA,NA,NA,NA,NA,NA
Mycobacterium phage Quico,NA,NA,NA,NA,NA,NA,1,NA
Mycobacterium phage Quink,1,1,1,3,1,NA,1,2
Mycobacterium phage Ramsey,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage Redi,NA,NA,NA,1,NA,NA,NA,NA
Mycobacterium phage Redno2,NA,NA,1,NA,NA,NA,NA,1
Mycobacterium phage ScottMcG,NA,NA,1,NA,NA,NA,NA,NA
Mycobacterium phage Seagreen,NA,NA,NA,NA,NA,NA,1,NA
Mycobacterium phage ShedlockHolmes,NA,1,NA,NA,1,NA,NA,NA
Mycobacterium phage SiSi,NA,NA,NA,NA,NA,NA,1,NA
Mycobacterium phage Smeadley,NA,NA,NA,NA,NA,NA,1,NA
Mycobacterium phage Sparkdehlily,NA,NA,NA,NA,NA,NA,1,NA
Mycobacterium phage Spud,NA,NA,1,NA,NA,NA,NA,NA
Mycobacterium phage Squirty,1,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage Taj,1,2,NA,NA,NA,NA,NA,NA
Mycobacterium phage TheloniousMonk,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage Thibault,3,2,NA,1,2,NA,NA,NA
