Superkingdom,Phylum,Class,Order,Family,Genus,Species,Name,Ti,Run_mock__vaio-mock-10-5-1,Run_mock__vaio-mock-10-6-3,Run_mock__50eb-50gr-1,Run_mock__ec-bl-rp-rm-cn-2,Run_mock__10eb-90gr-2,Run_mock__5eb-95gr-2,Run_newprimers__vaio-mock-newprimer-4,Run_mock__95eb-5gr-1,Run_mock__vaio-mock-10-4-1,Run_mock__vaio-mock-10-4-2
Archaea,Archaea phylum incertae sedis,Archaea class incertae sedis,Archaea order incertae sedis,Archaea fam. incertae sedis,Archaea gen. incertae sedis,Archaea species incertae sedis,Archaea species incertae sedis,0,653,653,653,653,653,653,653,653,653,653
Bacteria,Bacteria phylum incertae sedis,Bacteria class incertae sedis,Bacteria order incertae sedis,Bacteria fam. incertae sedis,Bacteria gen. incertae sedis,Bacteria species incertae sedis,Bacteria species incertae sedis,0,750,750,750,750,750,750,750,750,750,750
Bacteria,Bacteria phylum incertae sedis,Bacteria class incertae sedis,Bacteria order incertae sedis,Bacteria fam. incertae sedis,Bacteria gen. incertae sedis,Bacteria species incertae sedis,Bacteria species incertae sedis,0,1388,1388,1388,1388,1388,1388,1388,1388,1388,1388
Bacteria,Candidatus Uhrbacteria,Candidatus Uhrbacteria class incertae sedis,Candidatus Uhrbacteria order incertae sedis,Candidatus Uhrbacteria fam. incertae sedis,Candidatus Uhrbacteria gen. incertae sedis,Candidatus Uhrbacteria species incertae sedis,Candidatus Uhrbacteria species incertae sedis,0,533,533,533,533,533,533,533,533,533,533
Bacteria,Bacteria phylum incertae sedis,Bacteria class incertae sedis,Bacteria order incertae sedis,Bacteria fam. incertae sedis,Bacteria gen. incertae sedis,Bacteria species incertae sedis,Bacteria species incertae sedis,0,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637
Bacteria,Candidatus Roizmanbacteria,Candidatus Roizmanbacteria class incertae sedis,Candidatus Roizmanbacteria order incertae sedis,Candidatus Roizmanbacteria fam. incertae sedis,Candidatus Roizmanbacteria gen. incertae sedis,Candidatus Roizmanbacteria species incertae sedis,Candidatus Roizmanbacteria species incertae sedis,0,54,54,54,54,54,54,54,54,54,54
Bacteria,Bacteria phylum incertae sedis,Bacteria class incertae sedis,Bacteria order incertae sedis,Bacteria fam. incertae sedis,Bacteria gen. incertae sedis,Bacteria species incertae sedis,Bacteria species incertae sedis,0,983,983,983,983,983,983,983,983,983,983
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Comamonadaceae gen. incertae sedis,Comamonadaceae species incertae sedis,Comamonadaceae species incertae sedis,0,491,491,491,491,491,491,491,491,491,491
Bacteria,Bacteria phylum incertae sedis,Bacteria class incertae sedis,Bacteria order incertae sedis,Bacteria fam. incertae sedis,Bacteria gen. incertae sedis,Bacteria species incertae sedis,Bacteria species incertae sedis,0,998,998,998,998,998,998,998,998,998,998
Bacteria,Candidatus Magasanikbacteria,Candidatus Magasanikbacteria class incertae sedis,Candidatus Magasanikbacteria order incertae sedis,Candidatus Magasanikbacteria fam. incertae sedis,Candidatus Magasanikbacteria gen. incertae sedis,Candidatus Magasanikbacteria species incertae sedis,Candidatus Magasanikbacteria species incertae sedis,0,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450
Archaea,Archaea phylum incertae sedis,Archaea class incertae sedis,Archaea order incertae sedis,Archaea fam. incertae sedis,Archaea gen. incertae sedis,Archaea species incertae sedis,Archaea species incertae sedis,0,1358,1358,1358,1358,1358,1358,1358,1358,1358,1358
Bacteria,Chloroflexi,Chloroflexi class incertae sedis,Chloroflexi order incertae sedis,Chloroflexi fam. incertae sedis,Chloroflexi gen. incertae sedis,Chloroflexi species incertae sedis,Chloroflexi species incertae sedis,0,1626,1626,1626,1626,1626,1626,1626,1626,1626,1626
Bacteria,Candidatus Omnitrophica,Candidatus Omnitrophica class incertae sedis,Candidatus Omnitrophica order incertae sedis,Candidatus Omnitrophica fam. incertae sedis,Candidatus Omnitrophica gen. incertae sedis,Candidatus Omnitrophica species incertae sedis,Candidatus Omnitrophica species incertae sedis,0,349,349,349,349,349,349,349,349,349,349
Archaea,Archaea phylum incertae sedis,Archaea class incertae sedis,Archaea order incertae sedis,Archaea fam. incertae sedis,Archaea gen. incertae sedis,Archaea species incertae sedis,Archaea species incertae sedis,0,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261
Bacteria,Bacteria phylum incertae sedis,Bacteria class incertae sedis,Bacteria order incertae sedis,Bacteria fam. incertae sedis,Bacteria gen. incertae sedis,Bacteria species incertae sedis,Bacteria species incertae sedis,0,262,262,262,262,262,262,262,262,262,262
Archaea,Euryarchaeota,Euryarchaeota class incertae sedis,Euryarchaeota order incertae sedis,Euryarchaeota fam. incertae sedis,Euryarchaeota gen. incertae sedis,Euryarchaeota species incertae sedis,Euryarchaeota species incertae sedis,0,1693,1693,1693,1693,1693,1693,1693,1693,1693,1693
Bacteria,Bacteria phylum incertae sedis,Bacteria class incertae sedis,Bacteria order incertae sedis,Bacteria fam. incertae sedis,Bacteria gen. incertae sedis,Bacteria species incertae sedis,Bacteria species incertae sedis,0,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135
Bacteria,Bacteria phylum incertae sedis,Bacteria class incertae sedis,Bacteria order incertae sedis,Bacteria fam. incertae sedis,Bacteria gen. incertae sedis,Bacteria species incertae sedis,Bacteria species incertae sedis,0,982,982,982,982,982,982,982,982,982,982
Bacteria,Candidatus Uhrbacteria,Candidatus Uhrbacteria class incertae sedis,Candidatus Uhrbacteria order incertae sedis,Candidatus Uhrbacteria fam. incertae sedis,Candidatus Uhrbacteria gen. incertae sedis,Candidatus Uhrbacteria species incertae sedis,Candidatus Uhrbacteria species incertae sedis,0,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152
Bacteria,candidate division WWE3,candidate division WWE3 class incertae sedis,candidate division WWE3 order incertae sedis,candidate division WWE3 fam. incertae sedis,candidate division WWE3 gen. incertae sedis,candidate division WWE3 species incertae sedis,candidate division WWE3 species incertae sedis,0,887,887,887,887,887,887,887,887,887,887
Bacteria,Bacteria phylum incertae sedis,Bacteria class incertae sedis,Bacteria order incertae sedis,Bacteria fam. incertae sedis,Bacteria gen. incertae sedis,Bacteria species incertae sedis,Bacteria species incertae sedis,0,1625,1625,1625,1625,1625,1625,1625,1625,1625,1625
Bacteria,Bacteroidetes,Bacteroidetes class incertae sedis,Bacteroidetes order incertae sedis,Bacteroidetes fam. incertae sedis,Bacteroidetes gen. incertae sedis,Bacteroidetes species incertae sedis,Bacteroidetes species incertae sedis,0,1939,1939,1939,1939,1939,1939,1939,1939,1939,1939
Archaea,Archaea phylum incertae sedis,Archaea class incertae sedis,Archaea order incertae sedis,Archaea fam. incertae sedis,Archaea gen. incertae sedis,Archaea species incertae sedis,Archaea species incertae sedis,0,64,64,64,64,64,64,64,64,64,64
Bacteria,Candidatus Magasanikbacteria,Candidatus Magasanikbacteria class incertae sedis,Candidatus Magasanikbacteria order incertae sedis,Candidatus Magasanikbacteria fam. incertae sedis,Candidatus Magasanikbacteria gen. incertae sedis,Candidatus Magasanikbacteria species incertae sedis,Candidatus Magasanikbacteria species incertae sedis,0,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014
Bacteria,Bacteria phylum incertae sedis,Bacteria class incertae sedis,Bacteria order incertae sedis,Bacteria fam. incertae sedis,Bacteria gen. incertae sedis,Bacteria species incertae sedis,Bacteria species incertae sedis,0,69,69,69,69,69,69,69,69,69,69
Archaea,Archaea phylum incertae sedis,Archaea class incertae sedis,Archaea order incertae sedis,Archaea fam. incertae sedis,Archaea gen. incertae sedis,Archaea species incertae sedis,Archaea species incertae sedis,0,1934,1934,1934,1934,1934,1934,1934,1934,1934,1934
Bacteria,Bacteria phylum incertae sedis,Bacteria class incertae sedis,Bacteria order incertae sedis,Bacteria fam. incertae sedis,Bacteria gen. incertae sedis,Bacteria species incertae sedis,Bacteria species incertae sedis,0,88,88,88,88,88,88,88,88,88,88
Bacteria,Candidatus Woesebacteria,Candidatus Woesebacteria class incertae sedis,Candidatus Woesebacteria order incertae sedis,Candidatus Woesebacteria fam. incertae sedis,Candidatus Woesebacteria gen. incertae sedis,Candidatus Woesebacteria species incertae sedis,Candidatus Woesebacteria species incertae sedis,0,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268
Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaetaceae gen. incertae sedis,Spirochaetaceae species incertae sedis,Spirochaetaceae species incertae sedis,0,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403
Bacteria,Candidatus Woesebacteria,Candidatus Woesebacteria class incertae sedis,Candidatus Woesebacteria order incertae sedis,Candidatus Woesebacteria fam. incertae sedis,Candidatus Woesebacteria gen. incertae sedis,Candidatus Woesebacteria species incertae sedis,Candidatus Woesebacteria species incertae sedis,0,693,693,693,693,693,693,693,693,693,693
Bacteria,Bacteria phylum incertae sedis,Bacteria class incertae sedis,Bacteria order incertae sedis,Bacteria fam. incertae sedis,Bacteria gen. incertae sedis,Bacteria species incertae sedis,Bacteria species incertae sedis,0,1782,1782,1782,1782,1782,1782,1782,1782,1782,1782
Bacteria,Candidatus Nomurabacteria,Candidatus Nomurabacteria class incertae sedis,Candidatus Nomurabacteria order incertae sedis,Candidatus Nomurabacteria fam. incertae sedis,Candidatus Nomurabacteria gen. incertae sedis,Candidatus Nomurabacteria species incertae sedis,Candidatus Nomurabacteria species incertae sedis,0,119,119,119,119,119,119,119,119,119,119
Bacteria,Bacteria phylum incertae sedis,Bacteria class incertae sedis,Bacteria order incertae sedis,Bacteria fam. incertae sedis,Bacteria gen. incertae sedis,Bacteria species incertae sedis,Bacteria species incertae sedis,0,645,645,645,645,645,645,645,645,645,645
Bacteria,Candidatus Woesebacteria,Candidatus Woesebacteria class incertae sedis,Candidatus Woesebacteria order incertae sedis,Candidatus Woesebacteria fam. incertae sedis,Candidatus Woesebacteria gen. incertae sedis,Candidatus Woesebacteria species incertae sedis,Candidatus Woesebacteria species incertae sedis,0,992,992,992,992,992,992,992,992,992,992
Bacteria,Candidatus Woesebacteria,Candidatus Woesebacteria class incertae sedis,Candidatus Woesebacteria order incertae sedis,Candidatus Woesebacteria fam. incertae sedis,Candidatus Woesebacteria gen. incertae sedis,Candidatus Woesebacteria species incertae sedis,Candidatus Woesebacteria species incertae sedis,0,1744,1744,1744,1744,1744,1744,1744,1744,1744,1744
Archaea,Archaea phylum incertae sedis,Archaea class incertae sedis,Archaea order incertae sedis,Archaea fam. incertae sedis,Archaea gen. incertae sedis,Archaea species incertae sedis,Archaea species incertae sedis,0,1869,1869,1869,1869,1869,1869,1869,1869,1869,1869
Archaea,Archaea phylum incertae sedis,Archaea class incertae sedis,Archaea order incertae sedis,Archaea fam. incertae sedis,Archaea gen. incertae sedis,Archaea species incertae sedis,Archaea species incertae sedis,0,561,561,561,561,561,561,561,561,561,561
Bacteria,Elusimicrobia,Elusimicrobia class incertae sedis,Elusimicrobia order incertae sedis,Elusimicrobia fam. incertae sedis,Elusimicrobia gen. incertae sedis,Elusimicrobia species incertae sedis,Elusimicrobia species incertae sedis,0,839,839,839,839,839,839,839,839,839,839
Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadales fam. incertae sedis,Nitrosomonadales gen. incertae sedis,Nitrosomonadales species incertae sedis,Nitrosomonadales species incertae sedis,0,1630,1630,1630,1630,1630,1630,1630,1630,1630,1630
Bacteria,Ignavibacteriae,Ignavibacteria,Ignavibacteria order incertae sedis,Ignavibacteria fam. incertae sedis,Ignavibacteria gen. incertae sedis,Ignavibacteria species incertae sedis,Ignavibacteria species incertae sedis,0,272,272,272,272,272,272,272,272,272,272
Bacteria,Bacteroidetes,Bacteroidia,Marinilabiliales,Prolixibacteraceae,Prolixibacteraceae gen. incertae sedis,Prolixibacteraceae species incertae sedis,Prolixibacteraceae species incertae sedis,0,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022
Bacteria,Bacteroidetes,Bacteroidia,Marinilabiliales,Prolixibacteraceae,Prolixibacteraceae gen. incertae sedis,Prolixibacteraceae species incertae sedis,Prolixibacteraceae species incertae sedis,0,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230
Bacteria,Bacteria phylum incertae sedis,Bacteria class incertae sedis,Bacteria order incertae sedis,Bacteria fam. incertae sedis,Bacteria gen. incertae sedis,Bacteria species incertae sedis,Bacteria species incertae sedis,0,889,889,889,889,889,889,889,889,889,889
Bacteria,Bacteria phylum incertae sedis,Bacteria class incertae sedis,Bacteria order incertae sedis,Bacteria fam. incertae sedis,Bacteria gen. incertae sedis,Bacteria species incertae sedis,Bacteria species incertae sedis,0,674,674,674,674,674,674,674,674,674,674
Archaea,Archaea phylum incertae sedis,Archaea class incertae sedis,Archaea order incertae sedis,Archaea fam. incertae sedis,Archaea gen. incertae sedis,Archaea species incertae sedis,Archaea species incertae sedis,0,415,415,415,415,415,415,415,415,415,415
Bacteria,Bacteria phylum incertae sedis,Bacteria class incertae sedis,Bacteria order incertae sedis,Bacteria fam. incertae sedis,Bacteria gen. incertae sedis,Bacteria species incertae sedis,Bacteria species incertae sedis,0,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706
Archaea,Archaea phylum incertae sedis,Archaea class incertae sedis,Archaea order incertae sedis,Archaea fam. incertae sedis,Archaea gen. incertae sedis,Archaea species incertae sedis,Archaea species incertae sedis,0,1428,1428,1428,1428,1428,1428,1428,1428,1428,1428
Bacteria,Candidatus Woesebacteria,Candidatus Woesebacteria class incertae sedis,Candidatus Woesebacteria order incertae sedis,Candidatus Woesebacteria fam. incertae sedis,Candidatus Woesebacteria gen. incertae sedis,Candidatus Woesebacteria species incertae sedis,Candidatus Woesebacteria species incertae sedis,0,246,246,246,246,246,246,246,246,246,246
Bacteria,Bacteria phylum incertae sedis,Bacteria class incertae sedis,Bacteria order incertae sedis,Bacteria fam. incertae sedis,Bacteria gen. incertae sedis,Bacteria species incertae sedis,Bacteria species incertae sedis,0,1594,1594,1594,1594,1594,1594,1594,1594,1594,1594
Archaea,Archaea phylum incertae sedis,Archaea class incertae sedis,Archaea order incertae sedis,Archaea fam. incertae sedis,Archaea gen. incertae sedis,Archaea species incertae sedis,Archaea species incertae sedis,0,862,862,862,862,862,862,862,862,862,862
Bacteria,Bacteria phylum incertae sedis,Bacteria class incertae sedis,Bacteria order incertae sedis,Bacteria fam. incertae sedis,Bacteria gen. incertae sedis,Bacteria species incertae sedis,Bacteria species incertae sedis,0,1421,1421,1421,1421,1421,1421,1421,1421,1421,1421
Bacteria,Bacteria phylum incertae sedis,Bacteria class incertae sedis,Bacteria order incertae sedis,Bacteria fam. incertae sedis,Bacteria gen. incertae sedis,Bacteria species incertae sedis,Bacteria species incertae sedis,0,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas species incertae sedis,Pseudomonas species incertae sedis,0,709,709,709,709,709,709,709,709,709,709
Bacteria,Ignavibacteriae,Ignavibacteria,Ignavibacteria order incertae sedis,Ignavibacteria fam. incertae sedis,Ignavibacteria gen. incertae sedis,Ignavibacteria species incertae sedis,Ignavibacteria species incertae sedis,0,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122
Bacteria,Bacteria phylum incertae sedis,Bacteria class incertae sedis,Bacteria order incertae sedis,Bacteria fam. incertae sedis,Bacteria gen. incertae sedis,Bacteria species incertae sedis,Bacteria species incertae sedis,0,952,952,952,952,952,952,952,952,952,952
Bacteria,Candidatus Melainabacteria,Candidatus Melainabacteria class incertae sedis,Candidatus Melainabacteria order incertae sedis,Candidatus Melainabacteria fam. incertae sedis,Candidatus Melainabacteria gen. incertae sedis,Candidatus Melainabacteria species incertae sedis,Candidatus Melainabacteria species incertae sedis,0,98,98,98,98,98,98,98,98,98,98
Bacteria,Bacteria phylum incertae sedis,Bacteria class incertae sedis,Bacteria order incertae sedis,Bacteria fam. incertae sedis,Bacteria gen. incertae sedis,Bacteria species incertae sedis,Bacteria species incertae sedis,0,1476,1476,1476,1476,1476,1476,1476,1476,1476,1476
Bacteria,Bacteria phylum incertae sedis,Bacteria class incertae sedis,Bacteria order incertae sedis,Bacteria fam. incertae sedis,Bacteria gen. incertae sedis,Bacteria species incertae sedis,Bacteria species incertae sedis,0,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162
Bacteria,Candidatus Rokubacteria,Candidatus Rokubacteria class incertae sedis,Candidatus Rokubacteria order incertae sedis,Candidatus Rokubacteria fam. incertae sedis,Candidatus Rokubacteria gen. incertae sedis,Candidatus Rokubacteria species incertae sedis,Candidatus Rokubacteria species incertae sedis,0,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035
