Domain,Phylum,Class,Order,Family,Genus,Species,Name,ti,Run_mock__10eb-90gr-2,Run_mock__50eb-50gr-1,Run_mock__5eb-95gr-2,Run_mock__95eb-5gr-1,Run_mock__ec-Bl-Rp-Rm-Cn-2,Run_mock__vaio-Mock-10-4-1,Run_mock__vaio-Mock-10-4-2,Run_mock__vaio-Mock-10-5-1,Run_mock__vaio-Mock-10-6-3,Run_newprimers__vaio-Mock-Newprimer-4
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus helsingborgensis,Lactobacillus helsingborgensis,1247,0,0,1,1,0,0,0,0,0,0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus helveticus,Lactobacillus helveticus,1248,0,0,0,0,0,1,0,0,0,0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus iners,Lactobacillus iners,1249,0,1,1,1,0,3,4,2,1,2
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus jensenii,Lactobacillus jensenii,1250,1,3,1,3,0,1,5,0,1,5
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus jinshani,Lactobacillus jinshani,1251,0,0,0,0,0,1,1,1,0,0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus johnsonii,Lactobacillus johnsonii,1252,0,0,0,0,0,0,1,0,0,0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus kefiranofaciens,Lactobacillus kefiranofaciens,1253,0,0,0,0,0,0,1,0,0,0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus malefermentans,Lactobacillus malefermentans,1254,0,0,0,1,0,0,0,0,0,0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus mucosae,Lactobacillus mucosae,1255,0,0,0,2,0,0,0,0,0,0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus murinus,Lactobacillus murinus,1256,0,0,0,0,0,0,0,1,0,0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus paracasei,Lactobacillus paracasei,1257,2,2,0,14,0,4,10,10,4,6
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus paralimentarius,Lactobacillus paralimentarius,1258,0,0,0,0,0,0,1,0,0,0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus paraplantarum,Lactobacillus paraplantarum,1259,0,0,0,0,0,1,0,0,0,0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus plantarum,Lactobacillus plantarum,1260,0,2,0,2,3,4,3,5,1,7
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus reuteri,Lactobacillus reuteri,1261,0,0,0,0,0,0,2,0,0,1
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus ruminis,Lactobacillus ruminis,1262,0,0,0,1,1,0,1,3,0,0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus salivarius,Lactobacillus salivarius,1263,0,0,0,1,0,1,3,8,2,3
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus sanfranciscensis,Lactobacillus sanfranciscensis,1264,0,0,0,0,0,0,1,0,1,2
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus sp. BHWM-4,Lactobacillus sp. BHWM-4,1265,0,0,0,1,0,0,0,0,0,0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus zymae,Lactobacillus zymae,1266,0,0,0,2,0,0,0,1,0,0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus damnosus,Pediococcus damnosus,1604,0,0,0,0,0,0,0,0,0,2
Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Leuconostoc,Leuconostoc garlicum,Leuconostoc garlicum,1291,0,0,0,0,0,0,1,1,0,0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Oenococcus,Oenococcus kitaharae,Oenococcus kitaharae,1516,0,0,0,0,0,0,0,1,0,0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Oenococcus,Oenococcus sicerae,Oenococcus sicerae,1517,0,0,0,0,0,0,0,0,0,1
Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Weissella,Weissella cibaria,Weissella cibaria,2073,0,0,0,0,0,1,1,1,0,0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Weissella,Weissella cryptocerci,Weissella cryptocerci,2074,0,1,0,1,0,2,1,0,1,1
Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Weissella,Weissella hellenica,Weissella hellenica,2075,0,0,0,1,1,7,10,3,5,0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Weissella,Weissella jogaejeotgali,Weissella jogaejeotgali,2076,0,1,0,0,0,4,4,6,5,0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus lactis,Lactococcus lactis,1267,6,3,1,8,2,10439,11194,12137,12103,5072
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus piscium,Lactococcus piscium,1268,0,0,0,0,0,0,1,1,1,0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus raffinolactis,Lactococcus raffinolactis,1269,0,0,1,1,0,4,5,9,10,0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus agalactiae,Streptococcus agalactiae,1933,0,0,0,0,1,4,5,3,6,5
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus dysgalactiae,Streptococcus dysgalactiae,1934,0,0,0,2,1,9,10,15,13,1
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus equi,Streptococcus equi,1935,0,0,0,0,0,0,1,1,0,0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus ferus,Streptococcus ferus,1936,0,0,0,0,0,1,2,3,1,0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus iniae,Streptococcus iniae,1937,0,0,0,0,0,0,0,0,1,1
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,Streptococcus mutans,1938,4,4,3,4,10,3,6,5,3,0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus parauberis,Streptococcus parauberis,1939,0,0,0,0,0,2,1,0,0,2
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pasteurianus,Streptococcus pasteurianus,1940,0,0,0,0,0,0,1,0,0,0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pneumoniae,Streptococcus pneumoniae,1941,0,2,0,2,0,14,23,12,12,7
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pyogenes,Streptococcus pyogenes,1942,5,6,4,10,13,22,39,27,23,6
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus respiraculi,Streptococcus respiraculi,1943,0,0,0,0,1,2,1,1,0,0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,Streptococcus salivarius,1944,0,0,0,1,0,0,1,0,0,0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sobrinus,Streptococcus sobrinus,1945,0,1,0,1,0,4,7,3,4,1
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. CNU G3,Streptococcus sp. CNU G3,1946,0,0,0,0,0,1,0,0,1,0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. FDAARGOS_522,Streptococcus sp. FDAARGOS_522,1947,0,0,0,0,0,1,1,0,0,0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. Z15,Streptococcus sp. Z15,1948,0,0,0,1,0,0,0,0,0,2
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus thermophilus,Streptococcus thermophilus,1949,2,3,0,5,0,1,4,3,3,2
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus troglodytae,Streptococcus troglodytae,1950,0,0,0,1,0,0,4,1,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenella,Christensenella minuta,Christensenella minuta,403,0,2,0,3,1,2,2,1,2,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenella,Christensenella sp. Marseille-P3954,Christensenella sp. Marseille-P3954,404,1,2,0,2,0,0,0,0,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Alkaliphilus,Alkaliphilus metalliredigens,Alkaliphilus metalliredigens,91,1,0,0,1,0,0,0,0,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Caloranaerobacter,Caloranaerobacter azorensis,Caloranaerobacter azorensis,291,0,0,0,1,0,0,0,0,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Candidatus Arthromitus,Candidatus Arthromitus sp. SFB-rat-Yit,Candidatus Arthromitus sp. SFB-rat-Yit,299,0,0,0,1,0,0,0,1,0,3
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium acetobutylicum,Clostridium acetobutylicum,424,0,0,0,0,0,1,1,1,1,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium baratii,Clostridium baratii,425,1,0,0,1,0,0,0,1,0,1
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium beijerinckii,Clostridium beijerinckii,426,0,1,0,5,1,0,2,1,1,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium bornimense,Clostridium bornimense,427,1,1,0,4,0,0,0,0,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium botulinum,Clostridium botulinum,428,7,2,0,7,0,0,1,3,0,1
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium butyricum,Clostridium butyricum,429,0,0,0,1,1,0,0,1,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium cellulovorans,Clostridium cellulovorans,431,0,1,0,2,0,0,0,0,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium estertheticum,Clostridium estertheticum,432,0,3,0,0,0,0,0,4,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium kluyveri,Clostridium kluyveri,434,0,0,0,1,0,0,0,0,1,2
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium novyi,Clostridium novyi,435,0,0,0,1,0,0,0,0,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium perfringens,Clostridium perfringens,436,4,7,1,28,0,4,3,7,6,4
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp. JN-1,Clostridium sp. JN-1,438,0,0,0,0,1,0,2,1,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp. JN500901,Clostridium sp. JN500901,439,0,0,0,0,0,0,1,0,0,1
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp. SYSU GA15002T,Clostridium sp. SYSU GA15002T,440,0,0,0,0,36,13,12,9,7,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium taeniosporum,Clostridium taeniosporum,441,1,0,0,1,0,0,0,1,1,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium tetani,Clostridium tetani,442,0,0,0,0,0,0,0,1,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Geosporobacter,Geosporobacter ferrireducens,Geosporobacter ferrireducens,1108,0,0,0,3,0,0,0,0,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Hungatella,Hungatella hathewayi,Hungatella hathewayi,1159,0,0,0,4,0,1,1,0,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XVII. Incertae Sedis,Thermaerobacter,Thermaerobacter sp. FW80,Thermaerobacter sp. FW80,2006,0,1,1,8,0,0,1,1,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Acetobacterium,Acetobacterium woodii,Acetobacterium woodii,4,9,64,7,196,0,17,14,10,4,1
Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,Eubacterium cellulosolvens,Eubacterium cellulosolvens,621,1,3,0,13,0,0,1,0,1,1
Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,Eubacterium limosum,Eubacterium limosum,622,1,1,0,1,0,0,0,0,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Heliobacteriaceae,Heliorestis,Heliorestis convoluta,Heliorestis convoluta,1150,0,0,0,1,0,0,0,0,0,1
Bacteria,Firmicutes,Clostridia,Clostridiales,Hungateiclostridiaceae,Fastidiosipila,Fastidiosipila sanguinis,Fastidiosipila sanguinis,746,0,1,0,1,0,0,1,1,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Hungateiclostridiaceae,Hungateiclostridium,Hungateiclostridium saccincola,Hungateiclostridium saccincola,1158,1,1,2,1,0,0,0,5,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Hungateiclostridiaceae,Mageeibacillus,Mageeibacillus indolicus,Mageeibacillus indolicus,1320,0,0,0,1,0,0,0,0,3,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Hungateiclostridiaceae,Pseudoclostridium,Pseudoclostridium thermosuccinogenes,Pseudoclostridium thermosuccinogenes,1669,0,0,0,1,0,0,0,0,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerobutyricum,Anaerobutyricum hallii,Anaerobutyricum hallii,109,2,4,1,27,0,2,3,1,4,1
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerocolumna,Anaerocolumna cellulosilytica,Anaerocolumna cellulosilytica,111,0,0,0,0,0,0,0,0,0,1
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerocolumna,Anaerocolumna sp. CBA3638,Anaerocolumna sp. CBA3638,112,0,0,0,0,0,0,0,3,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes,Anaerostipes caccae,Anaerostipes caccae,116,0,0,0,0,0,0,0,2,0,1
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes,Anaerostipes hadrus,Anaerostipes hadrus,117,1,0,0,4,1,2,1,7,1,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes,Anaerostipes rhamnosivorans,Anaerostipes rhamnosivorans,118,0,0,0,1,0,0,1,3,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerotignum,Anaerotignum propionicum,Anaerotignum propionicum,119,1,0,0,1,2,0,0,3,1,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia producta,Blautia producta,221,0,0,0,0,0,0,0,4,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia sp. SC05B48,Blautia sp. SC05B48,222,1,3,0,2,1,0,0,3,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,Butyrivibrio fibrisolvens,272,0,0,0,0,0,2,0,2,1,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio,Butyrivibrio proteoclasticus,Butyrivibrio proteoclasticus,273,0,0,0,0,0,1,0,0,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Herbinix,Herbinix luporum,Herbinix luporum,1152,1,1,0,1,1,0,0,9,0,2
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoanaerobaculum,Lachnoanaerobaculum umeaense,Lachnoanaerobaculum umeaense,1227,0,1,0,0,4,1,0,0,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,Clostridium hylemonae,Clostridium hylemonae,433,0,0,0,3,0,0,4,16,1,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,Clostridium scindens,Clostridium scindens,437,0,1,0,3,0,0,0,18,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,Lachnoclostridium phocaeense,Lachnoclostridium phocaeense,1228,8,12,0,21,3,0,4,27,3,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,Lachnoclostridium phytofermentans,Lachnoclostridium phytofermentans,1229,0,0,0,0,0,1,0,1,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira,Lachnospira eligens,Lachnospira eligens,1230,2,1,2,1,1,0,1,2,0,2
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Pseudobutyrivibrio,Pseudobutyrivibrio xylanivorans,Pseudobutyrivibrio xylanivorans,1668,1,3,0,4,0,0,0,1,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,Roseburia intestinalis,Roseburia intestinalis,1786,0,0,0,0,0,0,0,4,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Oscillospiraceae,Oscillibacter,Oscillibacter valericigenes,Oscillibacter valericigenes,1528,0,1,0,1,0,0,0,6,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Candidatus Desulforudis,Candidatus Desulforudis audaxviator,Candidatus Desulforudis audaxviator,310,1,0,0,1,0,0,0,1,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Dehalobacter,Dehalobacter restrictus,Dehalobacter restrictus,494,1,3,0,3,0,0,0,1,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Dehalobacterium,Dehalobacterium formicoaceticum,Dehalobacterium formicoaceticum,495,3,3,1,4,0,0,0,0,1,1
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfallas,Desulfallas gibsoniae,Desulfallas gibsoniae,503,0,0,0,0,0,2,0,1,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfofarcimen,Desulfofarcimen acetoxidans,Desulfofarcimen acetoxidans,514,0,0,0,0,0,0,1,2,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfosporosinus,Desulfosporosinus acidiphilus,Desulfosporosinus acidiphilus,520,0,0,0,0,0,0,0,0,1,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfosporosinus,Desulfosporosinus meridiei,Desulfosporosinus meridiei,521,0,1,0,0,0,0,0,0,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfotomaculum,Desulfotomaculum nigrificans,Desulfotomaculum nigrificans,523,0,0,0,5,0,0,0,0,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfotomaculum,Desulfotomaculum ruminis,Desulfotomaculum ruminis,524,0,0,0,0,0,0,1,0,1,1
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Syntrophobotulus,Syntrophobotulus glycolicus,Syntrophobotulus glycolicus,1983,0,0,0,1,0,0,0,0,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Acetoanaerobium,Acetoanaerobium sticklandii,Acetoanaerobium sticklandii,2,0,0,0,0,1,0,0,0,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Clostridioides,Clostridioides difficile,Clostridioides difficile,423,0,0,0,1,23,6,7,2,12,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Filifactor,Filifactor alocis,Filifactor alocis,752,0,0,0,3,0,0,0,0,1,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptoclostridium,Peptoclostridium acidaminophilum,Peptoclostridium acidaminophilum,1610,0,0,0,0,0,0,0,1,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Romboutsia,Romboutsia hominis,Romboutsia hominis,1784,1,2,0,5,0,0,2,1,2,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Caproiciproducens,Caproiciproducens sp. NJN-50,Caproiciproducens sp. NJN-50,372,0,1,0,1,1,0,0,2,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ethanoligenens,Ethanoligenens harbinense,Ethanoligenens harbinense,620,0,0,0,3,0,0,0,0,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Flavonifractor,Flavonifractor plautii,Flavonifractor plautii,783,0,2,2,3,1,2,0,7,0,1
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus bicirculans,Ruminococcus bicirculans,1798,0,0,0,0,0,0,0,0,1,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus champanellensis,Ruminococcus champanellensis,1799,0,0,0,0,1,1,1,1,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus sp. JE7A12,Ruminococcus sp. JE7A12,1800,2,4,0,1,0,2,1,0,2,2
Bacteria,Firmicutes,Clostridia,Clostridiales,Syntrophomonadaceae,Syntrophomonas,Syntrophomonas wolfei,Syntrophomonas wolfei,1984,2,4,2,8,8,259,327,279,269,12
Bacteria,Firmicutes,Clostridia,Clostridiales,Syntrophomonadaceae,Syntrophothermus,Syntrophothermus lipocalidus,Syntrophothermus lipocalidus,1985,0,0,0,1,0,0,1,2,0,1
Bacteria,Firmicutes,Clostridia,Clostridiales,Vallitaleaceae,Petrocella,Petrocella atlantisensis,Petrocella atlantisensis,1616,0,1,1,1,0,0,0,6,1,1
Bacteria,Firmicutes,Clostridia,Halanaerobiales,Halanaerobiaceae,Halocella,Halocella sp. SP3-1,Halocella sp. SP3-1,1132,0,0,0,0,0,0,1,0,0,0
Bacteria,Firmicutes,Clostridia,Halanaerobiales,Halanaerobiaceae,Halothermothrix,Halothermothrix orenii,Halothermothrix orenii,1139,0,1,0,0,0,0,0,0,0,0
Bacteria,Firmicutes,Clostridia,Halanaerobiales,Halobacteroidaceae,Halobacteroides,Halobacteroides halobius,Halobacteroides halobius,1131,3,2,1,1,2,1,3,1,2,0
Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Caldanaerobacter,Caldanaerobacter subterraneus,Caldanaerobacter subterraneus,288,1,2,0,4,0,0,0,2,1,0
Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermanaeromonas,Thermanaeromonas toyohensis,Thermanaeromonas toyohensis,2007,0,1,0,0,0,1,0,0,0,0
Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacterales Family IV. Incertae Sedis,Mahella,Mahella australiensis,Mahella australiensis,1324,1,1,1,1,0,0,1,0,1,0
Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelothrix,Erysipelothrix larvae,Erysipelothrix larvae,602,0,0,0,0,1,1,0,0,0,0
Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelothrix,Erysipelothrix rhusiopathiae,Erysipelothrix rhusiopathiae,603,0,1,0,0,0,0,0,1,0,0
Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum,Faecalibaculum rodentium,Faecalibaculum rodentium,744,1,0,0,1,0,0,0,0,1,0
Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalitalea,Faecalitalea cylindroides,Faecalitalea cylindroides,745,0,0,0,0,0,0,1,0,0,0
Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Intestinibaculum,Intestinibaculum porci,Intestinibaculum porci,1190,0,1,0,0,0,0,0,0,1,0
Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Acidaminococcus,Acidaminococcus fermentans,Acidaminococcus fermentans,8,0,0,0,0,0,0,1,3,3,1
Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Acidaminococcus,Acidaminococcus intestini,Acidaminococcus intestini,9,0,0,0,0,0,0,0,0,0,1
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Sporomusaceae,Sporomusa,Sporomusa termitida,Sporomusa termitida,1896,2,1,0,1,0,0,0,0,0,0
Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera stantonii,Megasphaera stantonii,1347,1,0,0,0,0,0,0,0,0,0
Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Anaerococcus,Anaerococcus prevotii,Anaerococcus prevotii,110,2,0,0,0,0,0,0,0,0,2
Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Finegoldia,Finegoldia magna,Finegoldia magna,754,0,0,0,1,0,0,0,0,0,0
Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Murdochiella,Murdochiella vaginalis,Murdochiella vaginalis,1406,0,0,0,2,0,0,1,0,0,0
Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Parvimonas,Parvimonas micra,Parvimonas micra,1597,0,2,0,0,0,0,1,0,0,0
Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Peptoniphilus,Peptoniphilus harei,Peptoniphilus harei,1612,0,0,0,1,0,8,0,0,0,0
Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Peptoniphilus,Peptoniphilus ivorii,Peptoniphilus ivorii,1613,0,0,0,3,0,0,0,1,0,0
Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia shahii,Leptotrichia shahii,1289,0,0,0,0,0,1,5,1,0,1
