species,abundance_cols.Healthy_stool_100_100_noerr,abundance_cols.Healthy_stool_100_10_noerr,abundance_cols.Healthy_stool_100_1_noerr,abundance_cols.Healthy_stool_100_50_noerr,abundance_cols.Healthy_stool_10_100_noerr,abundance_cols.Healthy_stool_10_10_noerr,abundance_cols.Healthy_stool_10_1_noerr,abundance_cols.Healthy_stool_10_50_noerr
Cellvibrio sp. KY-GH-1,23,39,17,20,28,21,19,25
Cellvibrio sp. PSBB023,18,30,0,14,0,0,0,0
Cellvibrio sp. PSBB006,17,0,0,12,0,0,0,0
Cellvibrio sp. KY-YJ-3,15,15,0,11,0,0,0,0
Cellvibrio japonicus,19,28,0,18,0,0,0,0
Agarilytica rhodophyticola,31,22,15,27,23,32,11,40
Simiduia agarivorans,28,0,0,0,0,0,0,0
Saccharophagus degradans,21,0,0,11,0,0,0,0
Teredinibacter turnerae,18,21,11,17,0,0,0,0
Halioglobus pacificus,31,20,13,24,34,16,0,0
Halioglobus maricola,22,15,0,10,0,0,0,0
Halioglobus japonicus,21,27,0,21,0,0,0,0
Kineobactrum sp. M2,39,35,187,57,43,113,168,108
Halieaceae bacterium IMCC3088,13,0,0,0,0,0,0,0
Spongiibacter sp. IMCC21906,24,36,12,24,0,0,0,0
Zhongshania aliphaticivorans,17,28,81,36,86,85,90,99
Methylomonas sp. GJ1,31,31,0,22,0,0,0,0
Methylomonas sp. LW13,30,42,181,45,39,97,198,81
Methylomonas denitrificans,46,58,26,68,29,30,11,39
Methylomonas methanica,28,34,10,23,0,0,0,0
Methylomicrobium album,23,32,18,32,26,14,14,11
Methylomicrobium sp. wino1,42,52,24,25,27,10,0,0
Methylococcus sp. IM1,31,18,0,16,0,10,0,0
Methylococcus capsulatus,24,25,15,18,0,0,0,0
Candidatus Methylospira mobilis,38,22,0,19,0,0,0,0
Methylocaldum marinum,29,60,23,45,38,37,16,19
Methylovulum psychrotolerans,25,25,0,13,0,0,0,0
Bathymodiolus thermophilus thioautotrophic gill symbiont,34,29,11,20,0,0,0,0
Bathymodiolus septemdierum thioautotrophic gill symbiont,14,31,31,16,0,21,18,20
Candidatus Vesicomyosocius okutanii,12,0,0,11,0,0,0,0
Candidatus Thioglobus sp. NP1,26,12,0,12,0,0,0,0
Candidatus Pseudothioglobus singularis,18,11,0,0,0,0,0,0
Candidatus Thioglobus autotrophicus,15,0,0,0,0,0,0,0
Pseudohongiella spirulinae,44,44,26,47,42,39,24,43
Gallaecimonas mangrovi,39,33,23,38,27,36,18,42
Sedimenticola thiotaurini,32,29,17,19,0,20,11,17
Thiolapillus brandeum,25,22,16,17,29,16,0,11
Candidatus Reidiella endopervernicosa,17,16,49,14,11,26,37,18
Candidatus Palibaumannia cicadellinicola,16,12,0,10,0,0,0,0
Gilliamella apicola,74,56,15,29,0,0,0,0
Frischella perrara,33,41,188,45,53,100,171,89
Orbus sp. IPMB12,20,27,0,14,0,0,0,0
Gammaproteobacteria bacterium DM2,33,65,300,82,47,137,294,155
gamma proteobacterium SS-5,30,30,13,31,13,16,10,17
Gammaproteobacteria bacterium ESL0073,18,0,0,10,0,0,0,0
endosymbiont of unidentified scaly snail isolate Monju,13,0,0,11,13,12,11,15
gamma proteobacterium HdN1,12,0,0,0,0,0,0,0
Solimonas sp. K1W22B-7,28,18,0,21,0,0,0,0
Sinimarinibacterium sp. NLF-5-8,20,16,78,27,59,69,112,58
Steroidobacter denitrificans,23,0,0,0,0,0,0,0
Sulfuricaulis limicola,41,21,0,20,0,0,0,0
Sulfurifustis variabilis,20,48,21,27,12,16,0,0
Cardiobacterium hominis,32,18,0,18,0,0,0,0
Dichelobacter nodosus,15,16,13,21,38,24,14,39
Immundisolibacter cernigliae,21,0,0,13,0,0,0,0
Salinisphaera sp. LB1,19,0,0,0,0,0,0,0
Cupriavidus metallidurans,169885,35053,14101,50348,0,0,0,0
Cupriavidus campinensis,952,221,82,303,0,0,0,0
Cupriavidus necator,843,185,60,253,0,0,0,0
Cupriavidus taiwanensis,937,250,358,362,157,173,232,147
Cupriavidus pauculus,746,152,68,216,0,0,0,0
Cupriavidus basilensis,631,142,66,160,0,0,0,0
Cupriavidus oxalaticus,441,96,231,176,67,109,202,93
Cupriavidus sp. USMAA2-4,1046,193,115,252,0,0,0,0
Cupriavidus sp. USMAHM13,40,0,0,0,0,0,0,0
Cupriavidus pinatubonensis,289,69,38,91,17,19,16,31
Cupriavidus gilardii,71,21,15,26,60,40,22,19
Cupriavidus nantongensis,79,32,0,33,0,0,0,0
Cupriavidus neocaledonicus,2492,657,0,944,0,0,0,0
Cupriavidus malaysiensis,37,0,0,0,0,0,0,0
Burkholderia multivorans,66,14,0,24,0,0,0,0
Burkholderia cepacia,100,70,54,66,0,0,0,0
Burkholderia cenocepacia,125,64,89,51,0,0,0,0
Burkholderia ubonensis,57,41,0,39,0,0,0,0
Burkholderia dolosa,28,16,0,0,0,0,0,0
Burkholderia stabilis,32,16,22,32,51,45,30,34
Burkholderia pyrrocinia,30,0,0,0,0,0,0,0
Burkholderia contaminans,30,19,0,14,0,0,0,0
Burkholderia stagnalis,23,12,0,0,0,0,0,0
Burkholderia lata,26,39,40,38,110,89,56,36
Burkholderia vietnamiensis,69,64,0,67,94,52,57,35
Burkholderia territorii,16,16,0,0,56,27,0,25
Burkholderia seminalis,15,26,39,13,73,78,96,94
Burkholderia anthina,15,0,0,0,0,0,0,0
Burkholderia sp. DHOD12,55,29,14,27,27,21,10,11
Burkholderia sp. THE68,49,14,0,14,0,0,0,0
Burkholderia sp. CCGE1003,23,13,0,14,23,0,0,0
Burkholderia sp. IDO3,21,0,0,13,0,0,0,0
Burkholderia sp. RPE67,42,58,193,84,87,106,170,98
Burkholderia sp. Bp7605,16,12,0,11,0,0,0,0
Burkholderia sp. PAMC 26561,30,37,0,0,0,0,0,0
Burkholderia sp. NRF60-BP8,19,0,0,24,30,28,16,0
Burkholderia sp. LA-2-3-30-S1-D2,15,0,0,0,0,0,0,0
Burkholderia sp. YI23,26,0,0,0,0,0,0,0
Burkholderia sp. JP2-270,12,0,0,0,0,0,0,0
Burkholderia pseudomallei,151,56,29,59,0,0,0,0
Burkholderia thailandensis,14,0,0,15,106,81,51,33
Burkholderia gladioli,31,34,0,22,0,0,0,0
Burkholderia glumae,28,25,15,19,35,14,0,0
Burkholderia insecticola,21,22,15,33,41,41,26,55
Burkholderia plantarii,13,19,17,22,86,60,26,30
Paraburkholderia sp. 7MH5,46,23,0,13,0,0,0,0
Paraburkholderia sp. DHF22,34,27,11,11,0,0,0,0
Paraburkholderia sp. Msb3,36,29,0,26,25,0,0,0
Paraburkholderia sp. SOS3,25,23,17,22,41,54,36,58
Paraburkholderia sp. 7Q-K02,24,0,0,15,0,0,0,0
Paraburkholderia sp. PGU16,28,31,37,27,0,0,0,0
Paraburkholderia sp. CCGE1002,16,0,0,0,0,0,0,0
Paraburkholderia sp. PGU19,17,0,0,0,0,0,0,0
Paraburkholderia dokdonella,98,41,25,43,57,31,36,23
Paraburkholderia caribensis,87,60,49,58,0,0,0,0
Paraburkholderia phytofirmans,62,39,28,54,173,125,110,105
Paraburkholderia hospita,77,39,59,33,0,0,0,0
Paraburkholderia aromaticivorans,43,35,24,23,42,40,54,34
Paraburkholderia tropica,31,32,0,27,0,0,0,0
Paraburkholderia fungorum,31,24,0,26,0,0,0,0
Paraburkholderia megapolitana,29,0,0,0,0,0,0,0
Paraburkholderia phymatum,30,22,27,24,30,31,0,24
Paraburkholderia xenovorans,34,70,41,54,101,83,120,0
Paraburkholderia caffeinilytica,27,14,0,0,0,0,0,0
Paraburkholderia sprentiae,23,0,0,15,22,14,0,0
Paraburkholderia phenoliruptrix,24,0,0,0,0,0,0,0
Paraburkholderia caledonica,19,10,0,0,0,0,0,0
Paraburkholderia terrae,26,24,63,39,79,74,0,56
Paraburkholderia graminis,11,0,0,0,0,0,0,0
Pandoraea pnomenusa,255,65,32,97,30,19,0,17
Pandoraea thiooxydans,40,16,13,23,33,15,11,15
Pandoraea sp. XY-2,37,10,11,19,47,22,18,19
Pandoraea faecigallinarum,34,0,0,0,0,0,0,0
Pandoraea vervacti,33,24,0,21,0,0,0,0
Pandoraea norimbergensis,23,11,0,15,0,0,0,0
Pandoraea apista,25,26,83,34,27,56,96,39
Pandoraea sputorum,27,21,87,21,24,48,99,58
Pandoraea pulmonicola,22,17,0,10,0,0,0,0
Pandoraea fibrosis,19,14,0,15,0,0,0,0
Ralstonia solanacearum,285,118,44,135,79,39,28,0
Ralstonia insidiosa,67,33,161,51,47,116,224,111
blood disease bacterium A2-HR MARDI,79,0,0,0,0,0,0,0
Ralstonia mannitolilytica,36,12,12,12,0,0,0,0
Ralstonia pickettii,34,14,0,13,0,0,0,0
Polynucleobacter necessarius,96,78,174,69,31,86,171,77
Polynucleobacter sp. MWH-UH21B,40,30,0,14,0,0,0,0
Polynucleobacter sp. LimPoW16,19,23,11,27,0,0,0,0
Polynucleobacter duraquae,37,33,11,22,0,0,0,0
Polynucleobacter paneuropaeus,32,58,304,71,63,166,335,167
Polynucleobacter asymbioticus,29,14,0,19,37,23,18,36
Polynucleobacter difficilis,25,21,11,25,36,22,11,32
Polynucleobacter wuianus,24,0,0,12,0,0,0,0
Polynucleobacter acidiphobus,13,0,0,0,0,0,0,0
Caballeronia sp. SBC1,65,0,0,23,0,0,0,0
Lautropia mirabilis,39,34,176,50,34,78,172,80
Chitinimonas arctica,34,21,13,24,0,0,0,0
Mycetohabitans rhizoxinica,28,21,0,17,73,43,21,19
Limnobacter sp. SAORIC-580,27,24,17,30,28,28,14,27
Mycoavidus sp. B2-EB,14,19,0,19,35,21,12,32
Acidovorax sp. 16-35-5,52,29,0,23,0,0,0,0
Acidovorax sp. JS42,196,68,0,0,0,0,0,0
Acidovorax sp. RAC01,42,36,69,46,34,53,68,34
Acidovorax sp. KKS102,41,19,0,17,0,0,0,0
Acidovorax sp. JMULE5,38,25,189,41,54,95,155,82
Acidovorax sp. T1,37,0,0,22,0,0,0,0
Acidovorax sp. HDW3,22,12,0,25,27,31,0,0
Acidovorax sp. 1608163,22,35,148,33,28,88,183,80
Acidovorax carolinensis,67,24,0,38,20,0,0,0
[Acidovorax] ebreus,238,68,0,116,0,0,0,0
Paracidovorax avenae,60,37,187,81,65,110,186,78
Acidovorax cattleyae,17,0,0,0,0,0,0,0
Variovorax sp. HW608,53,19,0,21,0,0,0,0
Variovorax sp. PAMC 28711,49,52,21,41,12,10,0,0
Variovorax sp. PMC12,40,0,0,12,0,0,0,0
Variovorax sp. WDL1,43,37,0,21,0,0,0,0
Variovorax sp. PBL-H6,35,30,15,30,50,31,15,18
Variovorax sp. PBS-H4,13,28,231,31,39,115,206,98
Variovorax sp. RA8,13,14,0,19,51,34,15,21
Variovorax paradoxus,180,82,46,62,36,22,15,0
Variovorax boronicumulans,17,0,0,0,0,0,0,0
Comamonas testosteroni,140,128,403,131,131,268,564,305
Comamonas sp. NLF-7-7,64,35,30,38,63,44,28,21
Comamonas koreensis,28,35,19,27,30,25,12,21
Comamonas thiooxydans,35,0,0,19,55,39,0,30
Comamonas aquatica,20,20,0,18,36,22,0,0
Comamonas kerstersii,18,0,0,0,0,0,0,0
Comamonas piscis,16,25,145,38,36,91,177,63
Comamonas serinivorans,15,0,0,0,0,0,0,0
Hydrogenophaga sp. PBC,42,26,0,23,0,0,0,0
Hydrogenophaga sp. RAC07,30,23,0,21,37,22,14,20
Hydrogenophaga sp. BPS33,29,31,46,59,135,87,43,43
Hydrogenophaga sp. NH-16,40,40,0,45,110,72,49,63
Hydrogenophaga sp. PAMC20947,15,0,0,0,0,0,0,0
Hydrogenophaga sp. BA0156,10,0,0,0,0,0,0,0
Hydrogenophaga crassostreae,12,10,0,0,0,0,0,0
Diaphorobacter sp. HDW4A,78,54,20,38,0,0,0,0
Diaphorobacter sp. HDW4B,64,27,12,32,0,0,0,0
Diaphorobacter sp. JS3050,121,0,0,0,0,0,0,0
Diaphorobacter nitroreducens,85,54,0,58,0,0,0,0
Rhodoferax antarcticus,39,22,11,18,0,0,0,0
Rhodoferax ferrireducens,35,13,11,35,13,0,0,0
Rhodoferax sediminis,34,32,13,16,0,0,0,0
Rhodoferax sp. BAB1,35,0,0,10,0,0,0,0
Rhodoferax koreense,25,0,0,0,0,0,0,0
Rhodoferax saidenbachensis,18,0,0,0,0,0,0,0
Alicycliphilus denitrificans,211,96,374,135,65,164,357,129
Delftia tsuruhatensis,131,36,0,45,0,0,0,0
Melaminivora sp. SC2-9,83,39,33,49,149,81,53,84
Polaromonas sp. JS666,42,22,0,13,0,0,0,0
Polaromonas vacuolata,22,30,169,48,64,108,189,84
Polaromonas naphthalenivorans,13,0,0,0,0,0,0,0
Ramlibacter tataouinensis,70,29,15,36,0,0,0,0
Ottowia oryzae,25,15,0,18,33,16,0,10
Ottowia sp. oral taxon 894,15,11,0,0,0,0,0,0
Limnohabitans sp. 63ED37-2,22,19,138,32,16,62,128,67
Limnohabitans sp. 103DPR2,11,0,0,0,49,23,25,34
Serpentinomonas raichei,19,0,0,0,13,0,0,0
Verminephrobacter eiseniae,24,10,0,0,0,0,0,0
Simplicispira suum,14,0,0,0,0,0,0,0
Pulveribacter suum,12,0,0,12,0,0,0,0
Candidatus Symbiobacter mobilis,11,0,12,12,36,32,18,30
Curvibacter sp. AEP1-3,10,17,16,18,29,43,35,61
Bordetella sp. N,33,20,0,11,0,0,0,0
Bordetella sp. HZ20,32,26,53,21,10,22,68,26
Bordetella sp. H567,29,11,10,12,40,17,19,0
Bordetella avium,41,21,12,28,27,26,0,10
Bordetella flabilis,40,0,0,17,0,0,0,0
Bordetella genomosp. 9,37,30,11,18,0,0,0,0
Bordetella genomosp. 8,31,18,0,13,0,0,0,0
Bordetella petrii,33,14,0,30,110,69,37,68
Bordetella hinzii,32,39,0,34,19,14,0,0
Bordetella genomosp. 13,27,12,0,14,0,0,0,0
Bordetella trematum,25,42,183,62,99,156,228,117
Bordetella bronchialis,21,0,0,13,29,15,0,10
Bordetella pseudohinzii,18,0,0,0,0,0,0,0
Bordetella holmesii,17,36,24,32,0,0,0,0
Bordetella bronchiseptica,75,0,0,0,0,0,0,0
Achromobacter xylosoxidans,187,126,53,128,38,26,17,0
Achromobacter sp. AONIH1,34,0,0,0,0,0,0,0
Achromobacter sp. MFA1 R4,18,12,170,29,40,82,160,58
Achromobacter sp. B7,15,12,0,15,0,0,0,0
Achromobacter spanius,45,27,0,24,0,0,0,0
Achromobacter denitrificans,49,37,20,39,37,26,15,0
Achromobacter insolitus,25,24,0,18,39,22,15,0
Achromobacter pestifer,15,17,178,40,111,129,212,111
Alcaligenes faecalis,169,118,46,107,0,0,0,0
Pusillimonas sp. ye3,61,41,144,68,65,92,167,85
Pusillimonas sp. DMV24BSW_D,23,10,0,16,0,0,0,0
Pusillimonas sp. T7-7,12,12,0,0,0,0,0,0
Taylorella equigenitalis,55,45,192,64,40,74,155,74
Taylorella asinigenitalis,24,11,0,0,0,0,0,0
Advenella mimigardefordensis,32,14,11,16,33,25,13,31
Advenella kashmirensis,24,19,17,15,26,18,0,10
Pigmentiphaga aceris,42,25,14,26,29,20,18,0
Pigmentiphaga sp. H8,12,11,12,18,35,17,12,18
Pelistega sp. NLN63,27,27,14,27,27,32,19,25
Castellaniella defragrans,25,41,25,36,103,63,36,40
Basilea psittacipulmonis,24,13,0,15,0,0,0,0
Alcaligenaceae bacterium SJ-26,23,0,0,11,0,0,0,0
Kerstersia gyiorum,24,12,0,0,0,0,0,0
Orrella dioscoreae,22,19,0,21,0,0,0,0
Paenalcaligenes hominis,11,0,0,0,0,0,0,0
Burkholderiales bacterium YL45,1479,413,151,585,23,26,17,21
Burkholderiales bacterium JOSHI_001,37,26,0,19,0,0,0,0
Burkholderiales bacterium GJ-E10,19,17,0,11,0,0,0,0
Massilia sp. WG5,71,72,38,72,38,24,0,0
Massilia sp. NR 4-1,35,0,0,14,0,0,0,0
Massilia lutea,48,19,0,13,26,13,0,17
Massilia plicata,36,26,0,22,0,0,0,0
Massilia umbonata,35,29,23,30,45,26,18,0
Massilia armeniaca,36,23,0,14,43,27,22,21
Massilia oculi,27,11,12,24,82,54,27,27
Massilia albidiflava,21,14,0,12,17,0,0,0
Massilia violaceinigra,18,12,0,0,0,0,0,0
Massilia putida,20,0,0,0,0,0,0,0
Janthinobacterium sp. Marseille,45,34,0,18,0,0,0,0
Janthinobacterium sp. B9-8,28,19,15,29,45,27,21,0
Janthinobacterium sp. 1_2014MBL_MicDiv,34,25,23,32,31,38,22,49
Janthinobacterium sp. LM6,28,25,153,40,35,83,168,78
Janthinobacterium sp. 17J80-10,18,18,0,13,0,0,0,0
Janthinobacterium agaricidamnosum,44,49,202,75,79,118,185,115
Janthinobacterium lividum,31,26,20,27,37,28,11,13
Janthinobacterium svalbardensis,16,18,0,0,0,0,0,0
Herbaspirillum sp. meg3,33,11,0,12,0,0,0,0
Herbaspirillum huttiense,37,19,0,11,0,0,0,0
Herbaspirillum rubrisubalbicans,35,53,188,56,83,149,211,111
Herbaspirillum frisingense,23,22,0,13,0,0,0,0
Herbaspirillum hiltneri,15,10,12,16,17,16,0,10
Herbaspirillum robiniae,14,0,0,0,0,0,0,0
Herbaspirillum seropedicae,14,19,0,19,32,14,0,16
Undibacterium sp. KW1,36,0,0,15,0,0,0,0
Undibacterium sp. YM2,32,34,20,28,0,0,0,0
Undibacterium parvum,43,37,0,27,0,0,0,0
Collimonas fungivorans,44,32,0,22,0,0,0,0
Collimonas pratensis,29,16,12,24,35,18,13,13
Collimonas arenae,21,19,0,25,0,0,0,0
Duganella sp. AF9R3,34,29,25,56,114,62,54,96
Duganella sp. GN2-R2,33,32,0,20,0,0,0,0
Oxalobacter formigenes,51,31,11,32,0,0,0,0
Herminiimonas arsenitoxidans,46,31,13,25,0,0,0,0
Noviherbaspirillum sp. UKPF54,23,10,0,14,0,0,0,0
Thiomonas sp. X19,43,14,0,28,48,48,66,0
Thiomonas intermedia,33,24,0,25,0,0,0,0
Mitsuaria sp. 7,55,19,15,29,35,27,20,14
Rhizobacter gummiphilus,39,31,27,40,99,57,34,40
Methylibium sp. Pch-M,21,19,151,33,29,82,157,75
Methylibium petroleiphilum,17,0,0,0,0,0,0,0
Xylophilus sp. KACC 21265,36,32,21,33,56,55,24,49
Rubrivivax gelatinosus,29,20,207,43,33,106,212,107
Paucibacter sp. KCTC 42545,27,41,237,61,91,146,270,126
Inhella inkyongensis,25,0,0,0,0,0,0,0
Leptothrix cholodnii,24,13,12,24,43,31,19,18
Roseateles depolymerans,20,0,0,0,0,0,0,0
Polyangium brachysporum,19,15,0,10,0,0,0,0
Aquabacterium olei,11,0,0,13,0,0,0,0
Sutterella faecalis,146,56,23,65,0,0,0,0
Sutterella megalosphaeroides,149,77,46,95,95,66,33,32
Neisseria polysaccharea,208,56,0,56,0,0,0,0
Neisseria sp. oral taxon 014,33,23,0,21,0,0,0,0
Neisseria sp. KEM232,22,29,20,27,41,49,36,60
Neisseria sp. 10022,14,21,0,21,0,0,0,0
Neisseria meningitidis,87,64,35,77,0,0,0,0
Neisseria animalis,49,62,169,45,39,75,157,76
Neisseria shayeganii,48,48,82,44,18,46,76,39
Neisseria animaloris,35,19,0,10,0,0,0,0
Neisseria canis,35,44,17,27,48,22,16,18
Neisseria zoodegmatis,32,15,0,29,0,0,0,0
Neisseria elongata,32,25,0,21,0,0,0,0
Neisseria weaveri,31,38,119,30,32,71,144,67
Neisseria brasiliensis,30,13,0,14,0,0,0,0
Neisseria dentiae,28,16,12,12,41,25,13,17
Neisseria wadsworthii,26,27,13,23,51,37,22,40
Neisseria zalophi,24,18,22,15,30,21,24,20
Neisseria chenwenguii,18,21,0,0,15,0,0,0
Neisseria sicca,20,23,0,18,0,0,0,0
Neisseria gonorrhoeae,22,0,0,20,0,0,0,0
Neisseria mucosa,19,16,0,16,0,0,0,0
Neisseria bacilliformis,16,20,18,31,37,70,38,81
Neisseria subflava,12,14,0,0,0,0,0,0
Kingella kingae,39,49,17,29,0,0,0,0
Kingella oralis,28,20,0,20,21,10,0,13
Vitreoscilla filiformis,24,26,159,38,38,87,179,77
Vitreoscilla sp. C1,14,11,0,0,0,0,0,0
Neisseriaceae bacterium DSM 100970,33,18,0,12,0,0,0,0
Snodgrassella alvi,30,16,0,10,0,0,0,0
Eikenella corrodens,21,19,0,0,0,0,0,0
Conchiformibius steedae,24,14,11,20,0,0,0,0
Crenobacter cavernae,25,0,0,0,0,0,0,0
Chitinolyticbacter meiyuanensis,21,27,17,25,39,32,38,59
Simonsiella muelleri,19,33,177,30,44,76,169,81
Chromobacterium sp. ATCC 53434,30,16,0,20,0,0,0,0
Chromobacterium sp. 257-1,30,13,0,23,54,30,0,28
Chromobacterium sp. IIBBL 274-1,37,0,0,0,0,0,0,0
Chromobacterium violaceum,86,0,0,26,0,0,0,0
Chromobacterium vaccinii,47,31,0,44,0,0,0,0
Iodobacter sp. H11R3,18,17,0,0,0,0,0,0
Aquitalea magnusonii,53,20,0,14,0,0,0,0
Aquitalea sp. THG-DN7.12,33,10,0,19,42,19,15,14
Aquitalea denitrificans,23,42,18,31,32,22,12,12
Chitinibacter sp. 2T18,35,30,0,25,50,30,14,45
Chitinibacter fontanus,21,15,0,16,33,14,12,14
Laribacter hongkongensis,45,28,17,37,49,34,20,41
Deefgea sp. D17,37,36,19,30,0,0,0,0
Aquaspirillum sp. LM1,26,24,0,17,14,0,0,0
Pseudogulbenkiania sp. NH8B,27,33,205,51,39,101,156,93
Jeongeupia sp. USM3,24,23,0,13,0,0,0,0
Vogesella sp. LIG4,24,14,0,10,55,37,26,25
Microvirgula aerodenitrificans,22,39,10,25,43,26,0,16
Candidatus Methylopumilus universalis,32,35,21,30,36,18,0,0
Candidatus Methylopumilus turicensis,21,0,0,0,0,0,0,0
Candidatus Methylopumilus planktonicus,18,10,0,0,0,0,0,0
Methylovorus glucosotrophus,43,23,0,40,0,0,0,0
Methylophilus sp. TWE2,25,11,0,11,0,0,0,0
Methylophilus medardicus,18,0,0,0,0,0,0,0
Methylotenera mobilis,30,13,0,16,0,0,0,0
Methylotenera versatilis,13,11,0,0,0,0,0,0
Methylobacillus flagellatus,19,0,0,0,0,0,0,0
Sulfuriferula sp. AH1,38,13,0,17,0,0,0,0
Sulfuriferula nivalis,37,18,0,21,0,0,0,0
Sulfuriferula plumbiphila,26,40,21,29,44,24,16,13
Sulfuricella denitrificans,32,27,11,23,33,22,0,14
Gallionella capsiferriformans,29,22,0,26,29,13,14,11
Ferriphaselus amnicola,27,24,171,41,43,77,162,88
Sideroxydans lithotrophicus,20,42,162,55,22,74,143,61
Candidatus Nitrotoga sp. AM1P,12,23,15,21,75,34,29,23
Nitrosomonas communis,32,26,10,21,0,0,0,0
Nitrosomonas sp. Is79A3,22,27,0,15,0,0,0,0
Nitrosomonas stercoris,22,32,20,29,51,32,43,57
Nitrosomonas europaea,18,25,0,32,28,23,12,0
Nitrosomonas ureae,37,30,0,60,55,82,99,62
Nitrosomonas eutropha,17,49,430,68,73,187,463,169
Nitrosospira lacus,34,23,0,16,0,0,0,0
Sterolibacteriaceae bacterium M52,29,27,18,19,44,24,0,14
Sterolibacteriaceae bacterium J5B,26,13,0,12,12,15,0,0
Denitratisoma oestradiolicum,37,32,17,28,45,26,11,27
Denitratisoma sp. DHT3,18,15,17,23,79,47,36,18
Sterolibacterium denitrificans,27,21,0,18,38,18,16,15
Sulfuritalea hydrogenivorans,19,0,0,12,27,18,0,0
Methyloversatilis sp. RAC08,12,0,0,10,0,0,0,0
Nitrosomonadales bacterium skT11,33,20,71,24,22,44,74,40
Nitrosomonadales bacterium Swamp67,49,54,0,65,71,106,160,85
Thiobacillus denitrificans,31,17,0,19,21,0,0,0
Sulfuritortus calidifontis,12,0,0,0,0,0,0,0
Azoarcus sp. M9-3-2,37,21,18,25,42,17,16,0
Azoarcus sp. KH32C,27,49,29,64,114,85,53,52
Azoarcus sp. SY39,24,20,0,17,0,0,0,0
Azoarcus sp. DD4,24,12,17,30,80,49,35,38
Azoarcus sp. CIB,19,29,16,0,0,0,0,0
Azoarcus sp. DN11,18,0,0,0,0,0,0,0
Parazoarcus communis,95,72,228,87,103,140,275,119
Azoarcus olearius,37,15,0,16,0,0,0,0
Thauera sp. K11,29,17,0,19,27,23,13,13
Thauera aminoaromatica,21,16,0,23,66,49,0,0
Thauera chlorobenzoica,26,19,0,14,0,0,0,0
Thauera humireducens,24,17,0,20,40,27,14,17
Thauera aromatica,15,0,0,0,0,0,0,0
Azospira sp. I09,41,0,0,0,0,0,0,0
Aromatoleum aromaticum,40,11,0,0,0,0,0,0
Oryzomicrobium terrae,20,11,0,0,0,0,0,0
Dechloromonas sp. HYN0024,38,14,0,28,34,25,15,19
Dechloromonas aromatica (nom. nud.),35,36,13,30,64,31,15,15
Candidatus Kinetoplastidibacterium desouzai,32,24,0,16,0,0,0,0
Candidatus Kinetoplastibacterium sorsogonicusi,13,16,13,13,14,0,0,11
Casimicrobium huifangae,37,21,0,26,23,17,13,0
Betaproteobacteria bacterium GR16-43,27,16,0,12,0,0,0,0
Desulfovibrio piger,55710,11399,4344,16406,33,38,28,65
Desulfovibrio fairfieldensis,244,85,35,94,40,30,15,42
Nitratidesulfovibrio vulgaris,178,47,20,67,35,32,0,27
Desulfovibrio desulfuricans,153,150,208,96,94,106,180,92
Desulfovibrio sp. 86,83,64,20,36,0,0,0,0
Desulfovibrio sp. IOR2,39,24,14,26,33,16,12,11
Desulfovibrio sp. G11,71,0,0,0,0,0,0,0
Desulfovibrio marinus,63,52,126,68,94,101,145,62
Maridesulfovibrio salexigens,61,78,191,77,40,87,172,104
Oleidesulfovibrio alaskensis,52,56,19,28,0,0,0,0
Desulfovibrio ferrophilus,36,18,0,13,0,0,0,0
Megalodesulfovibrio gigas,35,34,13,31,28,12,12,10
Candidatus Desulfovibrio trichonymphae,35,54,166,42,25,74,174,85
Maridesulfovibrio hydrothermalis,32,34,162,62,34,89,167,91
Desulfolutivibrio sulfodismutans,31,11,0,20,40,33,14,20
Solidesulfovibrio carbinoliphilus,25,10,0,0,0,0,0,0
Solidesulfovibrio magneticus,24,0,0,15,0,0,0,0
Desulfovibrio carbinolicus,17,19,0,0,24,17,10,11
Pseudodesulfovibrio sp. zrk46,49,46,16,46,35,21,18,33
Pseudodesulfovibrio sp. SRB007,30,12,0,12,0,0,0,0
Pseudodesulfovibrio indicus,39,28,146,57,52,118,175,94
Pseudodesulfovibrio profundus,34,25,0,21,0,0,0,0
Pseudodesulfovibrio piezophilus,28,48,23,39,30,32,24,35
Pseudodesulfovibrio aespoeensis,23,41,155,55,71,107,174,105
Desulfocurvibacter africanus,28,41,159,49,64,93,175,92
Lawsonia intracellularis,21,15,0,19,36,34,14,29
Desulfomicrobium baculatum,38,35,14,21,0,0,0,0
Desulfomicrobium orale,29,24,14,32,30,16,17,27
Desulfohalobium retbaense,16,23,0,11,0,0,0,0
Myxococcus xanthus,52,40,18,62,58,32,22,23
Myxococcus stipitatus,32,20,15,30,29,18,11,10
Myxococcus hansupus,18,21,13,22,67,49,33,42
Corallococcus coralloides,43,33,17,18,0,0,0,0
Corallococcus macrosporus,35,21,13,31,58,39,17,19
Cystobacter fuscus,43,46,170,71,117,149,205,93
Stigmatella aurantiaca,29,12,10,20,0,0,0,0
Archangium gephyra,26,16,11,18,42,29,15,17
Melittangium boletus,27,17,0,29,27,25,10,31
Anaeromyxobacter sp. Fw109-5,31,33,17,28,0,0,0,0
Anaeromyxobacter dehalogenans,53,36,0,36,33,20,17,0
Vulgatibacter incomptus,14,11,0,0,10,0,0,0
Sorangium cellulosum,125,125,386,158,292,330,393,237
Chondromyces crocatus,22,20,0,19,0,0,0,0
