"Superkingdom","Phylum","Class","Order","Family","Genus","Species","Name","ti","Healthy_stool_10_1_noerr","Healthy_stool_10_10_noerr","Healthy_stool_10_100_noerr","Healthy_stool_10_50_noerr","Healthy_stool_100_1_noerr","Healthy_stool_100_10_noerr","Healthy_stool_100_100_noerr","Healthy_stool_100_50_noerr"
NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Mageeibacillus","g_Mageeibacillus","Mageeibacillus",1855,NA,1,NA,NA,NA,NA,NA,NA
NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Mageeibacillus","Mageeibacillus indolicus","Mageeibacillus indolicus",1856,33,27,34,48,41,72,75,62
NA,"Pseudomonadota","Magnetococcia","Magnetococcales","Magnetococcaceae","Magnetococcus","Magnetococcus marinus","Magnetococcus marinus",1857,13,27,21,39,16,13,16,26
NA,"Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Thalassospiraceae","Magnetospira","g_Magnetospira","Magnetospira",1858,NA,NA,NA,NA,NA,NA,NA,1
NA,"Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Thalassospiraceae","Magnetospira","Magnetospira sp. QH-2","Magnetospira sp. QH-2",1859,18,33,29,22,16,18,24,17
NA,"Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Magnetospirillum","g_Magnetospirillum","Magnetospirillum",1860,NA,NA,NA,NA,NA,NA,NA,1
NA,"Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Magnetospirillum","Magnetospirillum gryphiswaldense","Magnetospirillum gryphiswaldense",1861,37,40,41,36,19,26,22,34
NA,"Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Magnetospirillaceae","Paramagnetospirillum","Paramagnetospirillum magneticum","Paramagnetospirillum magneticum",1862,57,68,75,80,31,23,42,52
NA,"Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Magnetospirillum","Magnetospirillum sp. XM-1","Magnetospirillum sp. XM-1",1863,36,49,74,58,15,25,36,51
NA,"Bacillota","Clostridia","Thermoanaerobacterales","Thermoanaerobacterales Family IV. Incertae Sedis","Mahella","Mahella australiensis","Mahella australiensis",1864,22,14,16,27,21,26,33,25
NA,"Mycoplasmatota","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Candidatus Phytoplasma","Maize bushy stunt phytoplasma","Maize bushy stunt phytoplasma",1865,1,3,3,4,3,6,2,8
NA,"Unknown","Naldaviricetes","Lefavirales","Baculoviridae","Alphabaculovirus","Alphabaculovirus mabrassicae","Mamestra brassicae multiple nucleopolyhedrovirus",1866,1,1,2,2,1,1,NA,NA
NA,"Unknown","Naldaviricetes","Lefavirales","Baculoviridae","Alphabaculovirus","Alphabaculovirus sp. 'altermaconfiguratae'","Mamestra configurata nucleopolyhedrovirus B",1867,1,1,2,2,1,1,NA,NA
NA,"Pseudomonadota","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Mannheimia","g_Mannheimia","Mannheimia",1868,NA,NA,NA,NA,NA,1,5,NA
NA,"Pseudomonadota","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Mannheimia","Mannheimia haemolytica","Mannheimia haemolytica",1869,14,12,17,18,20,20,25,21
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Mannheimia phage vB_MhM_3927AP2","Mannheimia phage vB_MhM_3927AP2",1870,NA,NA,NA,NA,NA,1,1,NA
NA,"Pseudomonadota","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Mannheimia","Mannheimia sp. USDA-ARS-USMARC-1261","Mannheimia sp. USDA-ARS-USMARC-1261",1871,12,13,10,18,14,14,19,16
NA,"Pseudomonadota","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Mannheimia","Mannheimia varigena","Mannheimia varigena",1872,10,14,10,14,18,26,27,29
NA,"Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Maribacter","g_Maribacter","Maribacter",1873,NA,NA,NA,NA,NA,1,NA,NA
NA,"Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Maribacter","Maribacter sp. 1_2014MBL_MicDiv","Maribacter sp. 1_2014MBL_MicDiv",1874,68,32,23,32,74,32,28,20
NA,"Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Maribacter","Maribacter sp. HTCC2170","Maribacter sp. HTCC2170",1875,46,19,15,23,45,19,26,27
NA,"Pseudomonadota","Alphaproteobacteria","Maricaulales","Maricaulaceae","Maricaulis","Maricaulis maris","Maricaulis maris",1876,38,39,26,34,43,15,14,23
NA,"Pseudomonadota","Gammaproteobacteria","Chromatiales","Chromatiaceae","Marichromatium","g_Marichromatium","Marichromatium",1877,NA,NA,NA,NA,NA,NA,NA,1
NA,"Pseudomonadota","Gammaproteobacteria","Chromatiales","Chromatiaceae","Marichromatium","Marichromatium purpuratum","Marichromatium purpuratum",1878,51,66,46,56,51,30,23,41
NA,"Deinococcota","Deinococci","Thermales","Thermaceae","Marinithermus","Marinithermus hydrothermalis","Marinithermus hydrothermalis",1879,36,40,45,36,21,10,11,20
NA,"Thermotogota","Thermotogae","Petrotogales","Petrotogaceae","Marinitoga","Marinitoga piezophila","Marinitoga piezophila",1880,4,3,4,2,13,27,31,15
NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Marinobacteraceae","Marinobacter","g_Marinobacter","Marinobacter",1881,1,1,NA,3,1,NA,1,1
NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Marinobacteraceae","Marinobacter","Marinobacter adhaerens","Marinobacter adhaerens",1882,33,33,23,33,26,16,14,22
NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Marinobacteraceae","Marinobacter","Marinobacter nauticus","Marinobacter nauticus",1883,68,79,56,87,63,33,26,60
NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Marinobacteraceae","Marinobacter","Marinobacter psychrophilus","Marinobacter psychrophilus",1884,15,20,21,18,9,8,12,6
NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Marinobacteraceae","Marinobacter","Marinobacter salarius","Marinobacter salarius",1885,12,18,16,13,6,18,21,13
NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Marinobacteraceae","Marinobacter","Marinobacter similis","Marinobacter similis",1886,34,30,22,23,37,20,8,17
NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Marinobacteraceae","Marinobacter","Marinobacter sp. BSs20148","Marinobacter sp. BSs20148",1887,17,18,27,24,7,6,7,7
NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Marinobacteraceae","Marinobacter","Marinobacter sp. CP1","Marinobacter sp. CP1",1888,36,37,31,35,30,15,14,18
NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Marinobacteraceae","Marinobacter","Marinobacter salinus","Marinobacter sp. Hb8",1889,18,17,10,18,26,18,13,12
NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Marinobacteraceae","Marinobacter","Marinobacter sp. LQ44","Marinobacter sp. LQ44",1890,18,22,15,30,8,25,17,18
NA,"Pseudomonadota","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Marinobacterium","Marinobacterium aestuarii","Marinobacterium sp. ST58-10",1891,62,54,49,67,40,24,27,42
NA,"Pseudomonadota","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Marinomonas","Marinomonas mediterranea","Marinomonas mediterranea",1892,7,10,15,10,11,15,14,16
NA,"Pseudomonadota","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Marinomonas","Marinomonas posidonica","Marinomonas posidonica",1893,60,40,17,29,62,22,13,20
NA,"Pseudomonadota","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Marinomonas","Marinomonas sp. MWYL1","Marinomonas sp. MWYL1",1894,8,7,5,7,10,5,10,18
NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Marinovum","g_Marinovum","Marinovum",1895,NA,1,NA,NA,NA,NA,NA,NA
NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Marinovum","Marinovum algicola","Marinovum algicola",1896,25,28,41,44,24,21,17,32
NA,"Bacteroidota","Cytophagia","Cytophagales","Marivirgaceae","Marivirga","Marivirga tractuosa","Marivirga tractuosa",1897,44,24,17,18,47,18,31,24
NA,"Nucleocytoviricota","Megaviricetes","Pimascovirales","Marseilleviridae","Marseillevirus","Marseillevirus massiliense","Marseillevirus marseillevirus",1898,NA,NA,NA,NA,NA,NA,NA,1
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Aurantimonadaceae","Martelella","g_Martelella","Martelella",1899,NA,1,1,1,1,NA,NA,NA
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Aurantimonadaceae","Martelella","Martelella endophytica","Martelella endophytica",1900,53,47,50,54,29,30,33,43
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Aurantimonadaceae","Martelella","Martelella sp. AD-3","Martelella sp. AD-3",1901,37,42,58,61,30,37,27,36
NA,"Unknown","Naldaviricetes","Lefavirales","Baculoviridae","Alphabaculovirus","Alphabaculovirus mavitratae","Maruca vitrata nucleopolyhedrovirus",1902,NA,NA,NA,NA,NA,NA,NA,1
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia","g_Massilia","Massilia",1903,6,3,1,3,3,NA,1,2
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia","Massilia sp. NR 4-1","Massilia sp. NR 4-1",1904,38,54,68,84,37,26,33,41
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia","Massilia sp. WG5","Massilia sp. WG5",1905,29,44,53,55,19,40,45,45
NA,"Bacillota","Negativicutes","Veillonellales","Veillonellaceae","Megasphaera","Megasphaera elsdenii","Megasphaera elsdenii",1906,94,88,76,96,509,1126,6323,1340
NA,"Deinococcota","Deinococci","Thermales","Thermaceae","Meiothermus","Meiothermus ruber","Meiothermus ruber",1907,34,31,50,45,19,15,17,26
NA,"Deinococcota","Deinococci","Thermales","Thermaceae","Allomeiothermus","Allomeiothermus silvanus","Allomeiothermus silvanus",1908,17,21,27,21,11,10,11,19
NA,"Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Deltaentomopoxvirus","Deltaentomopoxvirus msanguinipes","Melanoplus sanguinipes entomopoxvirus",1909,NA,NA,NA,NA,1,NA,NA,NA
NA,"Nucleocytoviricota","Megaviricetes","Pimascovirales","Marseilleviridae","Marseillevirus","Marseillevirus sp. 'Melbournevirus'","Marseillevirus sp. 'Melbournevirus' <Marseillevirus sp. 'Melbournevirus'>",1910,NA,NA,NA,NA,NA,1,NA,1
NA,"Ignavibacteriota","Ignavibacteria","Ignavibacteriales","Melioribacteraceae","Melioribacter","Melioribacter roseus","Melioribacter roseus",1911,41,31,25,27,23,22,26,20
NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Melissococcus","Melissococcus plutonius","Melissococcus plutonius",1912,30,12,4,10,24,29,27,27
NA,"Mycoplasmatota","Mollicutes","Entomoplasmatales","Entomoplasmataceae","Mesoplasma","Mesoplasma florum","Mesoplasma florum",1913,NA,4,2,3,7,18,16,16
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Mesorhizobium","g_Mesorhizobium","Mesorhizobium",1914,NA,2,NA,2,1,NA,1,2
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Mesorhizobium","Mesorhizobium amorphae","Mesorhizobium amorphae",1915,13,28,43,40,31,30,28,25
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Mesorhizobium","Mesorhizobium australicum","Mesorhizobium australicum",1916,31,45,39,41,37,12,28,29
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Mesorhizobium","Mesorhizobium ciceri","Mesorhizobium ciceri",1917,55,63,76,72,44,37,28,54
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Mesorhizobium","Mesorhizobium loti","Mesorhizobium loti",1918,38,69,71,54,39,38,43,47
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Mesorhizobium","Mesorhizobium opportunistum","Mesorhizobium opportunistum",1919,33,37,44,30,17,20,19,38
NA,"Uroviricota","Caudoviricetes","Autographivirales","o_Autographivirales","Pairvirus","Pairvirus Lo5R7ANS","Mesorhizobium phage vB_MloP_Lo5R7ANS",1920,NA,NA,NA,1,NA,NA,NA,NA
NA,"Thermotogota","Thermotogae","Kosmotogales","Kosmotogaceae","Mesotoga","Mesotoga prima","Mesotoga prima",1921,7,1,4,5,5,7,4,6
NA,"Thermoproteota","Thermoprotei","Sulfolobales","Sulfolobaceae","Metallosphaera","Metallosphaera cuprina","Metallosphaera cuprina",1922,2,2,1,6,3,2,1,2
NA,"Thermoproteota","Thermoprotei","Sulfolobales","Sulfolobaceae","Metallosphaera","Metallosphaera sedula","Metallosphaera sedula",1923,NA,NA,NA,1,1,1,1,2
NA,"Methanobacteriota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanobacterium","Methanobacterium formicicum","Methanobacterium formicicum",1924,11,4,3,12,19,17,11,5
NA,"Methanobacteriota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanobacterium","Methanobacterium lacus","Methanobacterium lacus",1925,NA,1,NA,2,2,13,13,4
NA,"Methanobacteriota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanobacterium","Methanobacterium paludis","Methanobacterium paludis",1926,1,4,1,NA,4,10,10,4
NA,"Methanobacteriota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanobacterium","Methanobacterium sp. MB1","Methanobacterium sp. MB1",1927,NA,NA,NA,2,NA,6,3,5
NA,"Methanobacteriota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanobrevibacter","Methanobrevibacter millerae","Methanobrevibacter millerae",1928,14,6,7,9,16,20,18,19
NA,"Methanobacteriota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanobrevibacter","Methanobrevibacter olleyae","Methanobrevibacter olleyae",1929,1,NA,NA,1,4,17,8,12
NA,"Methanobacteriota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanobrevibacter","Methanobrevibacter ruminantium","Methanobrevibacter ruminantium",1930,13,18,13,8,18,18,16,12
NA,"Methanobacteriota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanobrevibacter","Methanobrevibacter smithii","Methanobrevibacter smithii",1931,9,6,7,10,2650,6913,5236,4253
NA,"Methanobacteriota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanobrevibacter","Methanobrevibacter sp. AbM4","Methanobrevibacter sp. AbM4",1932,14,15,12,17,17,16,14,13
NA,"Methanobacteriota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanobrevibacter","Methanobrevibacter sp. YE315","Methanobrevibacter sp. YE315",1933,2,2,3,4,7,15,13,6
NA,"Methanobacteriota","Methanococci","Methanococcales","Methanocaldococcaceae","Methanocaldococcus","Methanocaldococcus bathoardescens","Methanocaldococcus bathoardescens",1934,9,NA,4,8,7,7,8,5
NA,"Methanobacteriota","Methanococci","Methanococcales","Methanocaldococcaceae","Methanocaldococcus","Methanocaldococcus fervens","Methanocaldococcus fervens",1935,2,4,7,2,NA,4,5,3
NA,"Methanobacteriota","Methanococci","Methanococcales","Methanocaldococcaceae","Methanocaldococcus","Methanocaldococcus infernus","Methanocaldococcus infernus",1936,3,4,3,2,3,5,7,2
NA,"Methanobacteriota","Methanococci","Methanococcales","Methanocaldococcaceae","Methanocaldococcus","Methanocaldococcus jannaschii","Methanocaldococcus jannaschii",1937,2,2,2,1,4,6,7,9
NA,"Methanobacteriota","Methanococci","Methanococcales","Methanocaldococcaceae","Methanocaldococcus","Methanocaldococcus sp. FS406-22","Methanocaldococcus sp. FS406-22",1938,1,NA,NA,NA,4,7,9,2
NA,"Methanobacteriota","Methanococci","Methanococcales","Methanocaldococcaceae","Methanocaldococcus","Methanocaldococcus vulcanius","Methanocaldococcus vulcanius",1939,NA,NA,NA,NA,2,4,4,2
NA,"Methanobacteriota","Methanomicrobia","Methanocellales","Methanocellaceae","Methanocella","g_Methanocella","Methanocella",1940,NA,NA,NA,NA,NA,NA,1,1
NA,"Methanobacteriota","Methanomicrobia","Methanocellales","Methanocellaceae","Methanocella","Methanocella arvoryzae","Methanocella arvoryzae",1941,15,9,5,14,7,8,12,13
NA,"Methanobacteriota","Methanomicrobia","Methanocellales","Methanocellaceae","Methanocella","Methanocella conradii","Methanocella conradii",1942,5,7,5,4,2,2,3,6
NA,"Methanobacteriota","Methanomicrobia","Methanosarcinales","Methanosarcinaceae","Methanococcoides","Methanococcoides burtonii","Methanococcoides burtonii",1943,8,8,9,13,10,14,12,10
NA,"Methanobacteriota","Methanomicrobia","Methanosarcinales","Methanosarcinaceae","Methanococcoides","Methanococcoides methylutens","Methanococcoides methylutens",1944,1,3,1,2,7,11,2,7
NA,"Methanobacteriota","Methanococci","Methanococcales","Methanococcaceae","Methanococcus","Methanococcus aeolicus","Methanococcus aeolicus",1945,NA,1,1,NA,3,8,11,4
NA,"Methanobacteriota","Methanococci","Methanococcales","Methanococcaceae","Methanococcus","Methanococcus maripaludis","Methanococcus maripaludis",1946,22,14,2,10,33,32,33,24
NA,"Methanobacteriota","Methanococci","Methanococcales","Methanococcaceae","Methanococcus","Methanococcus vannielii","Methanococcus vannielii",1947,1,NA,1,1,5,7,6,7
NA,"Methanobacteriota","Methanococci","Methanococcales","Methanococcaceae","Methanococcus","Methanococcus voltae","Methanococcus voltae",1948,14,5,9,15,16,15,7,10
NA,"Methanobacteriota","Methanomicrobia","Methanomicrobiales","Methanocorpusculaceae","Methanocorpusculum","Methanocorpusculum labreanum","Methanocorpusculum labreanum",1949,14,7,5,7,17,13,9,17
NA,"Methanobacteriota","Methanomicrobia","Methanomicrobiales","Methanomicrobiaceae","Methanoculleus","Methanoculleus bourgensis","Methanoculleus bourgensis",1950,7,8,9,6,7,8,9,7
NA,"Methanobacteriota","Methanomicrobia","Methanomicrobiales","Methanomicrobiaceae","Methanoculleus","Methanoculleus marisnigri","Methanoculleus marisnigri",1951,10,9,10,8,8,6,10,3
NA,"Methanobacteriota","Methanomicrobia","Methanomicrobiales","Methanomicrobiaceae","Methanoculleus","Methanoculleus sp. MAB1","Methanoculleus sp. MAB1",1952,10,8,8,7,7,5,7,3
NA,"Thermoplasmatota","Thermoplasmata","c_Thermoplasmata","c_Thermoplasmata","c_Thermoplasmata","methanogenic archaeon ISO4-H5","methanogenic archaeon ISO4-H5",1953,22,13,8,12,19,11,8,15
NA,"Methanobacteriota","Methanomicrobia","Methanosarcinales","Methanosarcinaceae","Methanohalobium","Methanohalobium evestigatum","Methanohalobium evestigatum",1954,9,6,1,7,5,14,7,13
NA,"Methanobacteriota","Methanomicrobia","Methanosarcinales","Methanosarcinaceae","Methanohalophilus","Methanohalophilus mahii","Methanohalophilus mahii",1955,1,2,2,3,4,6,3,5
NA,"Methanobacteriota","Methanomicrobia","Methanomicrobiales","Methanomicrobiaceae","Methanolacinia","Methanolacinia petrolearia","Methanolacinia petrolearia",1956,25,23,6,9,15,15,6,10
NA,"Methanobacteriota","Methanomicrobia","Methanosarcinales","Methanosarcinaceae","Methanolobus","Methanolobus psychrophilus","Methanolobus psychrophilus",1957,11,8,4,4,10,12,4,7
NA,"Methanobacteriota","Methanomicrobia","Methanosarcinales","Methanosarcinaceae","Methanomethylovorans","Methanomethylovorans hollandica","Methanomethylovorans hollandica",1958,27,16,13,29,34,10,8,12
NA,"Methanobacteriota","Methanomicrobia","Methanomicrobiales","Methanoregulaceae","Methanoregula","Methanoregula boonei","Methanoregula boonei",1959,3,2,5,1,3,4,4,6
NA,"Methanobacteriota","Methanomicrobia","Methanomicrobiales","Methanoregulaceae","Methanoregula","Methanoregula formicica","Methanoregula formicica",1960,28,19,19,18,34,11,10,18
NA,"Methanobacteriota","Methanomicrobia","Methanomicrobiales","Methanoregulaceae","f_Methanoregulaceae","f_Methanoregulaceae","Methanoregulaceae",1961,NA,NA,NA,NA,NA,1,NA,NA
NA,"Methanobacteriota","Methanomicrobia","Methanotrichales","Methanotrichaceae","Methanothrix","Methanothrix soehngenii","Methanothrix soehngenii",1962,6,3,6,6,9,8,4,9
NA,"Methanobacteriota","Methanomicrobia","Methanotrichales","Methanotrichaceae","Methanothrix","Methanothrix harundinacea","Methanothrix harundinacea",1963,6,9,8,12,1,6,3,5
NA,"Methanobacteriota","Methanomicrobia","Methanosarcinales","Methanosarcinaceae","Methanosalsum","Methanosalsum zhilinae","Methanosalsum zhilinae",1964,9,4,1,5,14,12,13,6
NA,"Methanobacteriota","Methanomicrobia","Methanosarcinales","Methanosarcinaceae","Methanosarcina","Methanosarcina acetivorans","Methanosarcina acetivorans",1965,4,11,4,9,9,14,13,12
NA,"Methanobacteriota","Methanomicrobia","Methanosarcinales","Methanosarcinaceae","Methanosarcina","Methanosarcina barkeri","Methanosarcina barkeri",1966,13,16,12,23,20,31,29,29
NA,"Methanobacteriota","Methanomicrobia","Methanosarcinales","Methanosarcinaceae","Methanosarcina","Methanosarcina horonobensis","Methanosarcina horonobensis",1967,24,20,11,18,17,24,18,16
NA,"Methanobacteriota","Methanomicrobia","Methanosarcinales","Methanosarcinaceae","Methanosarcina","Methanosarcina lacustris","Methanosarcina lacustris",1968,12,8,6,14,5,5,7,2
NA,"Methanobacteriota","Methanomicrobia","Methanosarcinales","Methanosarcinaceae","Methanosarcina","Methanosarcina mazei","Methanosarcina mazei",1969,21,16,5,20,23,22,13,19
NA,"Methanobacteriota","Methanomicrobia","Methanosarcinales","Methanosarcinaceae","Methanosarcina","Methanosarcina siciliae","Methanosarcina siciliae",1970,11,7,5,14,10,13,8,11
NA,"Methanobacteriota","Methanomicrobia","Methanosarcinales","Methanosarcinaceae","Methanosarcina","Methanosarcina sp. Kolksee","Methanosarcina sp. Kolksee",1971,17,18,10,13,11,18,16,7
NA,"Methanobacteriota","Methanomicrobia","Methanosarcinales","Methanosarcinaceae","Methanosarcina","Methanosarcina sp. MTP4","Methanosarcina sp. MTP4",1972,16,16,10,16,11,8,8,11
NA,"Methanobacteriota","Methanomicrobia","Methanosarcinales","Methanosarcinaceae","Methanosarcina","Methanosarcina sp. WH1","Methanosarcina sp. WH1",1973,11,7,5,11,3,14,9,9
NA,"Methanobacteriota","Methanomicrobia","Methanosarcinales","Methanosarcinaceae","Methanosarcina","Methanosarcina sp. WWM596","Methanosarcina sp. WWM596",1974,7,5,4,6,3,15,14,7
