"Superkingdom","Phylum","Class","Order","Family","Genus","Species","Name","ti","Healthy_stool_10_1_noerr","Healthy_stool_10_10_noerr","Healthy_stool_10_100_noerr","Healthy_stool_10_50_noerr","Healthy_stool_100_1_noerr","Healthy_stool_100_10_noerr","Healthy_stool_100_100_noerr","Healthy_stool_100_50_noerr"
NA,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Scardovia","Scardovia inopinata","Scardovia inopinata",2228,1,5,2,4,NA,4,2,2
NA,"Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Sebaldella","Sebaldella termitidis","Sebaldella termitidis",2229,4,5,1,3,5,3,6,3
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","f_Enterobacteriaceae","secondary endosymbiont of Ctenarytaina eucalypti","secondary endosymbiont of Ctenarytaina eucalypti",2230,NA,NA,NA,NA,1,NA,NA,1
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","f_Enterobacteriaceae","secondary endosymbiont of Heteropsylla cubana","secondary endosymbiont of Heteropsylla cubana",2231,NA,1,NA,NA,NA,NA,1,NA
NA,"Pseudomonadota","Gammaproteobacteria","Chromatiales","Sedimenticolaceae","Sedimenticola","Sedimenticola thiotaurini","Sedimenticola thiotaurini",2232,3,5,3,4,2,3,1,5
NA,"Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Sediminicola","Sediminicola sp. YIK13","Sediminicola sp. YIK13",2233,6,1,4,1,6,2,1,3
NA,"Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Sediminispirochaeta","Sediminispirochaeta smaragdinae","Sediminispirochaeta smaragdinae",2234,4,3,4,5,1,5,4,2
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Segniliparaceae","Segniliparus","Segniliparus rotundus","Segniliparus rotundus",2235,NA,1,3,NA,1,NA,NA,1
NA,"Bacillota","Negativicutes","Selenomonadales","Selenomonadaceae","Selenomonas","Selenomonas ruminantium","Selenomonas ruminantium",2236,14,16,10,15,14,10,9,14
NA,"Bacillota","Negativicutes","Selenomonadales","Selenomonadaceae","Selenomonas","Selenomonas sp. oral taxon 136","Selenomonas sp. oral taxon 136",2237,8,3,11,15,4,3,2,4
NA,"Bacillota","Negativicutes","Selenomonadales","Selenomonadaceae","Selenomonas","Selenomonas sp. oral taxon 478","Selenomonas sp. oral taxon 478",2238,5,7,8,14,4,3,2,4
NA,"Bacillota","Negativicutes","Selenomonadales","Selenomonadaceae","Selenomonas","Selenomonas sp. oral taxon 920","Selenomonas sp. oral taxon 920",2239,2,6,5,9,4,1,5,5
NA,"Bacillota","Negativicutes","Selenomonadales","Selenomonadaceae","Selenomonas","Selenomonas sputigena","Selenomonas sputigena",2240,4,12,7,13,6,5,6,11
NA,"Actinomycetota","Actinomycetes","Micrococcales","Ornithinimicrobiaceae","Serinicoccus","g_Serinicoccus","Serinicoccus",2241,NA,NA,1,NA,NA,NA,NA,NA
NA,"Actinomycetota","Actinomycetes","Micrococcales","Ornithinimicrobiaceae","Serinicoccus","Serinicoccus hydrothermalis","Serinicoccus sp. JLT9",2242,2,7,6,2,1,NA,1,3
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia","g_Serratia","Serratia
 
 <beetles>
 
",2243,NA,2,3,1,NA,NA,1,NA
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia","Serratia fonticola","Serratia fonticola",2244,5,5,7,3,7,3,4,2
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia","Serratia liquefaciens","Serratia liquefaciens",2245,3,NA,1,4,2,1,2,4
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia","Serratia marcescens","Serratia marcescens",2246,14,13,25,26,13,14,16,18
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia","Serratia plymuthica","Serratia plymuthica",2247,4,4,4,6,6,8,7,6
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia","Serratia proteamaculans","Serratia proteamaculans",2248,5,4,6,3,2,1,2,4
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia","Serratia rubidaea","Serratia rubidaea",2249,2,5,4,5,4,4,4,4
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia","Serratia sp. AS12","Serratia sp. AS12",2250,1,1,2,1,4,3,4,3
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia","Serratia sp. AS13","Serratia sp. AS13",2251,1,1,2,1,4,3,4,3
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia","Serratia sp. FS14","Serratia sp. FS14",2252,3,5,4,12,4,10,2,8
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia","Serratia sp. SCBI","Serratia sp. SCBI",2253,1,2,8,5,4,5,3,3
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia","Serratia surfactantfaciens","Serratia sp. YD25",2254,2,1,3,3,2,2,1,5
NA,"Pseudomonadota","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","Shewanella amazonensis","Shewanella amazonensis",2255,4,1,NA,4,4,3,4,1
NA,"Pseudomonadota","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","Shewanella baltica","Shewanella baltica",2256,4,4,4,4,6,4,1,4
NA,"Pseudomonadota","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","Shewanella denitrificans","Shewanella denitrificans",2257,NA,NA,1,1,1,NA,NA,1
NA,"Pseudomonadota","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","Shewanella frigidimarina","Shewanella frigidimarina",2258,NA,3,NA,NA,2,NA,2,3
NA,"Pseudomonadota","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","Shewanella halifaxensis","Shewanella halifaxensis",2259,2,2,2,1,2,NA,2,NA
NA,"Pseudomonadota","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","Shewanella loihica","Shewanella loihica",2260,5,6,5,4,9,1,3,6
NA,"Pseudomonadota","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","Shewanella oneidensis","Shewanella oneidensis",2261,NA,NA,NA,1,4,2,1,1
NA,"Pseudomonadota","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","Shewanella pealeana","Shewanella pealeana",2262,2,2,1,2,5,1,2,2
NA,"Pseudomonadota","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","Shewanella piezotolerans","Shewanella piezotolerans",2263,2,NA,3,NA,1,4,1,1
NA,"Pseudomonadota","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","Shewanella putrefaciens","Shewanella putrefaciens",2264,1,2,1,NA,1,NA,2,1
NA,"Pseudomonadota","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","Shewanella sediminis","Shewanella sediminis",2265,1,4,3,NA,2,1,2,4
NA,"Pseudomonadota","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","Shewanella sp. ANA-3","Shewanella sp. ANA-3",2266,NA,2,3,1,2,2,1,NA
NA,"Pseudomonadota","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","Shewanella sp. MR-4","Shewanella sp. MR-4",2267,3,NA,2,2,6,NA,1,2
NA,"Pseudomonadota","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","Shewanella sp. MR-7","Shewanella sp. MR-7",2268,3,1,1,NA,3,1,2,1
NA,"Pseudomonadota","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","Shewanella sp. W3-18-1","Shewanella sp. W3-18-1",2269,1,1,NA,NA,1,NA,NA,1
NA,"Pseudomonadota","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","Shewanella violacea","Shewanella violacea",2270,NA,4,1,4,2,NA,5,3
NA,"Pseudomonadota","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","Shewanella woodyi","Shewanella woodyi",2271,1,NA,1,1,2,2,3,1
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","g_Shigella","Shigella",2272,NA,2,NA,NA,1,NA,NA,NA
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","Shigella boydii","Shigella boydii",2273,5,6,4,5,147,382,198,259
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","Shigella dysenteriae","Shigella dysenteriae",2274,3,6,3,2,194,484,217,293
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","Shigella flexneri","Shigella flexneri",2275,1,3,4,3,168,380,179,247
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Diegovirus","Diegovirus dv7502Stx","Shigella phage 75/02 Stx",2276,NA,NA,NA,NA,2,12,6,4
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Diegovirus","Diegovirus POCJ13","Shigella phage POCJ13",2277,NA,NA,NA,NA,1,4,NA,1
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Lederbergvirus","Lederbergvirus Sf6","Shigella phage Sf6",2278,NA,NA,NA,NA,NA,1,NA,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Oslovirus","Oslovirus VASD","Shigella phage Ss-VASD",2279,NA,NA,NA,NA,1,7,2,3
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","Shigella sonnei","Shigella sonnei",2280,4,3,3,2,160,395,196,276
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","Shigella sp. PAMC 28760","Shigella sp. PAMC 28760",2281,3,6,4,4,216,488,205,311
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shimwellia","Shimwellia blattae","Shimwellia blattae",2282,5,6,4,4,3,4,2,7
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Shinella","Shinella sp. HZN7","Shinella sp. HZN7",2283,6,8,13,5,1,7,3,5
NA,"Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Siansivirga","Siansivirga zeaxanthinifaciens","Siansivirga zeaxanthinifaciens",2284,1,3,3,1,2,5,4,2
NA,"Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Gallionellaceae","Sideroxydans","g_Sideroxydans","Sideroxydans",2285,NA,1,NA,NA,NA,NA,NA,NA
NA,"Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Gallionellaceae","Sideroxydans","Sideroxydans lithotrophicus","Sideroxydans lithotrophicus",2286,2,2,5,5,5,3,1,2
NA,"Pseudomonadota","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Simiduia","Simiduia agarivorans","Simiduia agarivorans",2287,3,4,4,1,2,NA,NA,1
NA,"Chlamydiota","Chlamydiia","Parachlamydiales","Simkaniaceae","Simkania","Simkania negevensis","Simkania negevensis",2288,1,1,1,NA,1,NA,1,NA
NA,"Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Singulisphaera","Singulisphaera acidiphila","Singulisphaera acidiphila",2289,2,3,3,2,1,NA,2,3
NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Sinomonas","Sinomonas atrocyanea","Sinomonas atrocyanea",2290,1,3,3,3,2,NA,1,2
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Sinorhizobium","g_Sinorhizobium","Sinorhizobium",2291,NA,NA,1,NA,NA,NA,NA,NA
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Sinorhizobium","Sinorhizobium fredii","Sinorhizobium fredii",2292,3,4,2,8,4,1,1,4
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Sinorhizobium","Sinorhizobium medicae","Sinorhizobium medicae",2293,2,3,7,9,1,4,2,3
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Sinorhizobium","Sinorhizobium meliloti","Sinorhizobium meliloti",2294,4,7,7,8,8,2,4,6
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Sinorhizobium","Sinorhizobium sp. RAC02","Sinorhizobium sp. RAC02",2295,5,11,4,4,3,2,NA,4
NA,"Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Slackia","Slackia heliotrinireducens","Slackia heliotrinireducens",2296,28,44,53,43,17,28,19,19
NA,"Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Sneathia","Sneathia vaginalis","Sneathia vaginalis",2297,2,NA,NA,NA,2,NA,3,4
NA,"Pseudomonadota","Betaproteobacteria","Neisseriales","Neisseriaceae","Snodgrassella","Snodgrassella alvi","Snodgrassella alvi",2298,4,NA,4,NA,2,NA,NA,3
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Bruguierivoracaceae","Sodalis","g_Sodalis","Sodalis",2299,NA,NA,NA,1,NA,NA,NA,1
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Bruguierivoracaceae","Sodalis","Sodalis glossinidius","Sodalis glossinidius",2300,4,1,1,2,5,1,NA,2
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Bruguierivoracaceae","Sodalis","Sodalis praecaptivus","Sodalis praecaptivus",2301,4,1,4,3,4,3,3,4
NA,"Bacillota","Bacilli","Bacillales","Caryophanaceae","Solibacillus","Solibacillus silvestris","Solibacillus silvestris",2302,4,3,NA,6,7,4,9,4
NA,"Bacteroidota","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Solitalea","Solitalea canadensis","Solitalea canadensis",2303,13,9,7,9,5,5,3,4
NA,"Myxococcota","p_Myxococcota","Polyangiales","Polyangiaceae","Sorangium","Sorangium cellulosum","Sorangium cellulosum",2304,7,6,14,9,10,4,5,2
NA,"Cossaviricota","Papovaviricetes","Zurhausenvirales","Papillomaviridae","Alefpapillomavirus","Alefpapillomavirus 1","Sparus aurata papillomavirus 1",2305,1,NA,NA,NA,NA,NA,NA,NA
NA,"Thermomicrobiota","Thermomicrobia","Sphaerobacterales","Sphaerobacteraceae","Sphaerobacter","Sphaerobacter thermophilus","Sphaerobacter thermophilus",2306,3,4,4,5,2,4,2,5
NA,"Spirochaetota","Spirochaetia","Spirochaetales","Sphaerochaetaceae","Parasphaerochaeta","Parasphaerochaeta coccoides","Parasphaerochaeta coccoides",2307,7,5,4,1,NA,NA,2,2
NA,"Spirochaetota","Spirochaetia","Spirochaetales","Sphaerochaetaceae","Sphaerochaeta","Sphaerochaeta globosa","Sphaerochaeta globosa",2308,3,2,4,6,4,4,NA,8
NA,"Spirochaetota","Spirochaetia","Spirochaetales","Sphaerochaetaceae","Sphaerochaeta","Sphaerochaeta pleomorpha","Sphaerochaeta pleomorpha",2309,4,1,NA,5,4,1,2,3
NA,"Bacteroidota","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","Sphingobacterium sp. 21","Sphingobacterium sp. 21",2310,14,7,2,7,9,6,4,4
NA,"Bacteroidota","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","Sphingobacterium sp. ML3W","Sphingobacterium sp. ML3W",2311,8,3,5,5,7,3,3,3
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingobiaceae","Sphingobium","Sphingobium baderi","Sphingobium baderi",2312,4,2,3,4,5,2,NA,2
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingobiaceae","Sphingobium","Sphingobium chlorophenolicum","Sphingobium chlorophenolicum",2313,6,3,3,2,5,1,1,2
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingobiaceae","Sphingobium","Sphingobium indicum","Sphingobium indicum",2314,1,4,4,4,1,1,1,1
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingobiaceae","Sphingobium","Sphingobium sp. EP60837","Sphingobium sp. EP60837",2315,2,1,2,1,NA,1,NA,NA
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingobiaceae","Sphingobium","Sphingobium sp. MI1205","Sphingobium sp. MI1205",2316,2,1,4,1,3,1,3,NA
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingobiaceae","Sphingobium","Sphingobium sp. RAC03","Sphingobium sp. RAC03",2317,4,3,3,4,1,NA,4,4
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingobiaceae","Sphingobium","Sphingobium sp. SYK-6","Sphingobium sp. SYK-6",2318,5,5,5,2,NA,1,1,3
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingobiaceae","Sphingobium","Sphingobium sp. TKS","Sphingobium sp. TKS",2319,3,2,NA,3,2,1,1,1
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingobiaceae","Sphingobium","Sphingobium sp. YBL2","Sphingobium sp. YBL2",2320,2,6,3,3,2,1,5,3
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","f_Sphingomonadaceae","f_Sphingomonadaceae","Sphingomonadaceae",2321,NA,2,NA,1,NA,NA,NA,NA
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","g_Sphingomonas","Sphingomonas",2322,1,NA,NA,1,NA,NA,NA,NA
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas hengshuiensis","Sphingomonas hengshuiensis",2323,NA,3,3,1,1,NA,2,1
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas melonis","Sphingomonas melonis",2324,6,5,3,2,2,1,3,3
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas panacis","Sphingomonas panacis",2325,2,2,NA,1,2,NA,2,3
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sanxanigenens","Sphingomonas sanxanigenens",2326,5,5,9,8,4,1,1,2
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. MM-1","Sphingomonas sp. MM-1",2327,4,1,3,8,NA,NA,3,2
NA,"Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Stenotrophomonas","Stenotrophomonas geniculata","Sphingomonas sp. NIC1",2328,2,3,3,1,3,NA,4,1
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas taxi","Sphingomonas taxi",2329,3,1,6,4,2,NA,NA,2
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Rhizorhabdaceae","Rhizorhabdus","Rhizorhabdus wittichii","Rhizorhabdus wittichii",2330,4,1,2,2,NA,2,3,2
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingopyxidaceae","Sphingopyxis","g_Sphingopyxis","Sphingopyxis",2331,NA,NA,NA,NA,NA,1,NA,NA
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingopyxidaceae","Sphingopyxis","Sphingopyxis alaskensis","Sphingopyxis alaskensis",2332,1,1,2,2,1,1,1,NA
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingopyxidaceae","Sphingopyxis","Sphingopyxis fribergensis","Sphingopyxis fribergensis",2333,1,NA,3,NA,1,NA,1,4
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingopyxidaceae","Sphingopyxis","Sphingopyxis granuli","Sphingopyxis granuli",2334,4,2,2,5,2,NA,3,NA
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingopyxidaceae","Sphingopyxis","Sphingopyxis macrogoltabida","Sphingopyxis macrogoltabida",2335,4,6,4,6,2,1,3,2
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingopyxidaceae","Sphingopyxis","Sphingopyxis sp. 113P3","Sphingopyxis sp. 113P3",2336,5,2,3,6,4,3,NA,3
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingopyxidaceae","Sphingopyxis","Sphingopyxis terrae","Sphingopyxis terrae",2337,NA,2,2,NA,1,1,NA,1
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingorhabdaceae","Sphingorhabdus","Sphingorhabdus sp. M41","Sphingorhabdus sp. M41",2338,1,2,4,2,3,2,1,3
NA,"Pseudomonadota","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Spiribacter","Spiribacter salinus","Spiribacter salinus",2339,3,2,1,1,1,NA,NA,NA
NA,"Pseudomonadota","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Spiribacter","Spiribacter curvatus","Spiribacter sp. UAH-SP71",2340,1,3,4,4,1,NA,NA,3
NA,"Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta","Spirochaeta africana","Spirochaeta africana",2341,5,4,2,3,1,2,5,1
NA,"Spirochaetota","Spirochaetia","Winmispirales","Winmispiraceae","Winmispira","Winmispira thermophila","Winmispira thermophila",2342,3,1,3,3,NA,2,1,1
NA,"Mycoplasmatota","Mollicutes","Entomoplasmatales","Spiroplasmataceae","Spiroplasma","Spiroplasma apis","Spiroplasma apis",2343,NA,NA,NA,NA,1,1,NA,NA
NA,"Mycoplasmatota","Mollicutes","Entomoplasmatales","Spiroplasmataceae","Spiroplasma","Spiroplasma mirum","Spiroplasma mirum",2344,1,2,5,3,3,2,NA,6
NA,"Mycoplasmatota","Mollicutes","Entomoplasmatales","Spiroplasmataceae","Spiroplasma","Spiroplasma cantharicola","Spiroplasma cantharicola",2345,NA,1,NA,1,1,2,3,NA
NA,"Mycoplasmatota","Mollicutes","Entomoplasmatales","Spiroplasmataceae","Spiroplasma","Spiroplasma chrysopicola","Spiroplasma chrysopicola",2346,4,3,2,3,5,NA,1,3
NA,"Mycoplasmatota","Mollicutes","Entomoplasmatales","Spiroplasmataceae","Spiroplasma","Spiroplasma culicicola","Spiroplasma culicicola",2347,NA,NA,NA,NA,NA,2,2,NA
NA,"Mycoplasmatota","Mollicutes","Entomoplasmatales","Spiroplasmataceae","Spiroplasma","Spiroplasma diminutum","Spiroplasma diminutum",2348,NA,2,NA,NA,NA,2,1,2
NA,"Mycoplasmatota","Mollicutes","Entomoplasmatales","Spiroplasmataceae","Spiroplasma","Spiroplasma eriocheiris","Spiroplasma eriocheiris",2349,1,2,5,4,4,2,2,6
NA,"Mycoplasmatota","Mollicutes","Entomoplasmatales","Spiroplasmataceae","Spiroplasma","Spiroplasma helicoides","Spiroplasma helicoides",2350,2,1,NA,1,3,1,2,1
NA,"Mycoplasmatota","Mollicutes","Entomoplasmatales","Spiroplasmataceae","Spiroplasma","Spiroplasma kunkelii","Spiroplasma kunkelii",2351,NA,2,3,3,1,1,2,6
NA,"Mycoplasmatota","Mollicutes","Entomoplasmatales","Spiroplasmataceae","Spiroplasma","Spiroplasma mirum","Spiroplasma mirum",2352,1,2,5,3,3,2,NA,6
NA,"Mycoplasmatota","Mollicutes","Entomoplasmatales","Spiroplasmataceae","Spiroplasma","Spiroplasma sabaudiense","Spiroplasma sabaudiense",2353,NA,NA,1,NA,1,NA,NA,1
NA,"Mycoplasmatota","Mollicutes","Entomoplasmatales","Spiroplasmataceae","Spiroplasma","Spiroplasma sp. TU-14","Spiroplasma sp. TU-14",2354,2,2,2,3,1,3,NA,4
NA,"Mycoplasmatota","Mollicutes","Entomoplasmatales","Spiroplasmataceae","Spiroplasma","Spiroplasma syrphidicola","Spiroplasma syrphidicola",2355,2,2,2,3,NA,1,2,3
NA,"Mycoplasmatota","Mollicutes","Entomoplasmatales","Spiroplasmataceae","Spiroplasma","Spiroplasma taiwanense","Spiroplasma taiwanense",2356,NA,1,NA,NA,NA,2,2,1
NA,"Bacteroidota","Cytophagia","Cytophagales","Cytophagaceae","Spirosoma","Spirosoma radiotolerans","Spirosoma radiotolerans",2357,7,10,6,6,5,NA,5,3
NA,"Unknown","Naldaviricetes","Lefavirales","Baculoviridae","Alphabaculovirus","Spodoptera exigua multiple nucleopolyhedrovirus","Spodoptera exigua multiple nucleopolyhedrovirus",2358,NA,NA,1,NA,NA,NA,NA,NA
NA,"Unknown","Naldaviricetes","Lefavirales","Baculoviridae","Alphabaculovirus","Alphabaculovirus spofrugiperdae","Spodoptera frugiperda multiple nucleopolyhedrovirus",2359,NA,NA,NA,NA,1,NA,NA,NA
NA,"Unknown","Naldaviricetes","Lefavirales","Baculoviridae","Alphabaculovirus","Alphabaculovirus spliturae","Spodoptera litura nucleopolyhedrovirus",2360,NA,1,NA,NA,NA,NA,NA,NA
NA,"Unknown","Naldaviricetes","Lefavirales","Baculoviridae","Alphabaculovirus","Spodoptera litura nucleopolyhedrovirus II","Spodoptera litura nucleopolyhedrovirus II",2361,NA,NA,NA,1,NA,NA,NA,NA
